"x","mx_lost_none_to_lost_mom","se_mx_lost_none_to_lost_mom","mx_lost_none_to_lost_dad","se_mx_lost_none_to_lost_dad","mx_lost_none_to_lost_both","se_mx_lost_none_to_lost_both","mx_lost_dad_to_lost_both","se_mx_lost_dad_to_lost_both","mx_lost_mom_to_lost_both","se_mx_lost_mom_to_lost_both","sex","race"
"[35,40)",0.00658669126667017,0.00108717301254585,0.0178380337301721,0.0019409351314251,0.000545443719495184,0.000324643818370694,0.0171466650937562,0.00333211515393315,0.0388211306662306,0.00807642034524594,"female","hispanic"
"[35,40)",0.00620217532814083,0.00127355696368794,0.0145549573408411,0.00195453917012693,0.000321852339786886,0.000194600741075409,0.00861361129890378,0.0029452479769332,0.0245554427598768,0.00699991159930825,"male","hispanic"
"[35,40)",0.00756318089375741,0.0013574257150359,0.0217505946994302,0.00254190557822321,0.000578816778395161,0.000293392744982298,0.0122261754702074,0.00264087680077886,0.0395723419084739,0.0105132069857222,"female","non-hispanic black"
"[35,40)",0.00960059930937507,0.00217691035708778,0.022948386143986,0.00340530144724584,0.000878016325955356,0.000544970818950164,0.0121030006468988,0.00332615997282801,0.032451211324635,0.0100485257593443,"male","non-hispanic black"
"[35,40)",0.0067721345404915,0.000477185634903037,0.015807678124371,0.000791754791779913,0.000530276137902735,0.000175255497033994,0.0145554377186195,0.00117729449407024,0.0276058271848462,0.00327304096827259,"female","non-hispanic white"
"[35,40)",0.00644733647850325,0.000526909448188019,0.0142073027868907,0.000654198848276178,0.000377133888453026,0.000101322249043433,0.012944284677219,0.00146055729731336,0.0260924385489663,0.00289267682406054,"male","non-hispanic white"
"[40,45)",0.0117741705504189,0.00194489252020901,0.0187359254901015,0.00256726590707509,0.00046940799619649,0.000294193751321085,0.0173607351953039,0.00343542683011115,0.0543044227188119,0.00936223492317789,"female","hispanic"
"[40,45)",0.00766978494834965,0.00171062096867864,0.0201340453655699,0.00269136392525959,0.000237219706339636,0.000243031321571835,0.0190833869136473,0.00507038887062687,0.0312624067367668,0.00768831051548393,"male","hispanic"
"[40,45)",0.0126930829886341,0.00224597185017714,0.0226444958342104,0.00297828186866642,0.00240625302739393,0.00124976081204561,0.0235099185554983,0.00366419522793809,0.0489953784369452,0.00982749428665455,"female","non-hispanic black"
"[40,45)",0.00879837311709116,0.00207066638648693,0.02690840264585,0.00374996232488116,0.000436026957752286,0.000431624128010565,0.0191238488564154,0.0044102081977567,0.0295585969899729,0.00769667246881982,"male","non-hispanic black"
"[40,45)",0.011380595392552,0.000809191835451583,0.0230472171729015,0.000997825942236834,0.000821494096253287,0.000181142420609522,0.0233759575125565,0.00155745045362215,0.0358990394891782,0.00341354156319028,"female","non-hispanic white"
"[40,45)",0.0102128679873176,0.000779740418802789,0.0233288690423191,0.00112181112642053,0.000518600800203522,0.000145054513112278,0.0228263009113352,0.00197538828701257,0.0417764228851648,0.00394218799240933,"male","non-hispanic white"
"[45,50)",0.012097788464175,0.0023121537621976,0.0273015107966881,0.00393948360956524,0.000284167756927944,0.000199187131876424,0.021461225234193,0.00348411483670448,0.0425892387996935,0.0090847611729576,"female","hispanic"
"[45,50)",0.0122840403678443,0.00254332172079638,0.029827296608972,0.00421627030871679,0.0015129586627085,0.000955546550683575,0.0266309954766458,0.00591506740843335,0.0499620468381746,0.0120490136631909,"male","hispanic"
"[45,50)",0.0205470552329951,0.00387306081317779,0.0316821821309118,0.00370657534343037,0.00143678825159604,0.000779445146246432,0.0253055975189614,0.00411803901636499,0.0602621603159304,0.0116271585127352,"female","non-hispanic black"
"[45,50)",0.0103543375429857,0.00293721650316967,0.0297912907685619,0.00522427794290822,0.00145953235040719,0.000883259438413142,0.025525737351083,0.00494094416172941,0.0612848310237262,0.0135714312307239,"male","non-hispanic black"
"[45,50)",0.0130359679751802,0.00090769629327852,0.0324394354128224,0.00143673418873889,0.00142569033314332,0.000317033004488738,0.030642997257493,0.00179111884349256,0.0575820018883436,0.00416718707156647,"female","non-hispanic white"
"[45,50)",0.0133138796886759,0.00100638324832739,0.0305469688077804,0.0013997984516347,0.00168961994665789,0.000301969074443664,0.0327310234224287,0.00184272812795983,0.0544062042980943,0.00402080769393552,"male","non-hispanic white"
"[50,55)",0.0208176630696991,0.0044469812356674,0.0505262579093916,0.00714976984051374,0.0057821084736336,0.00216349443502635,0.0460927968418043,0.00572192763439925,0.0729579536984897,0.0120660373920162,"female","hispanic"
"[50,55)",0.021079327922915,0.00451709030978151,0.0355814966434907,0.0061129275833766,0.00459145411337269,0.00215619767729874,0.0455635928596956,0.00665893973016614,0.0757453636727535,0.0152917168351573,"male","hispanic"
"[50,55)",0.0164838471896701,0.00434298015052125,0.0585518326930946,0.00805839545040241,0.0056101839556207,0.00307616014969501,0.0517550578017813,0.00600213380950829,0.0907331097741203,0.0178271176428644,"female","non-hispanic black"
"[50,55)",0.0193392100039746,0.00464249253130173,0.0479989187948168,0.00809634940976658,0.00281209503218328,0.00186728081184798,0.0529542258784007,0.00862893929369891,0.100616647936152,0.0198784160110722,"male","non-hispanic black"
"[50,55)",0.0208313281433119,0.00147888337063758,0.0502571367620265,0.00222020289065187,0.00338463167061913,0.000538736279959706,0.0490716631151446,0.00214915191114721,0.0783209145834429,0.00529844717450417,"female","non-hispanic white"
"[50,55)",0.0226068241667711,0.00132614106152441,0.0484400570001159,0.00222001050832139,0.00377480825697628,0.000619104019017119,0.0467927943600923,0.00232867130512075,0.0823042288990385,0.00521298729187552,"male","non-hispanic white"
"[55,60)",0.0249123484087635,0.00681315067212031,0.0518841837858618,0.00929354186889197,0.00515906555406982,0.0032198823462656,0.0509236766185505,0.00781627759828811,0.0822472989234352,0.0168556890719507,"female","hispanic"
"[55,60)",0.0266938332358388,0.00645609604513529,0.0647283765920403,0.00886745942809705,0.00462273984163711,0.00332011041446526,0.0329208145166882,0.00641807142906303,0.089938769956017,0.0190409988655164,"male","hispanic"
"[55,60)",0.0398509348349096,0.0113868351647626,0.092504137043555,0.0157718641002424,0.0132679078943342,0.00899153611845543,0.0563195062607598,0.00720815845544079,0.0751475136871351,0.0182639246946791,"female","non-hispanic black"
"[55,60)",0.0315129544810617,0.01033440140562,0.069258409525278,0.0156705031928769,0.0062711736805479,0.0037463436001475,0.0603597941311734,0.00972290796379283,0.113336034944608,0.0260064837634217,"male","non-hispanic black"
"[55,60)",0.0342106445374052,0.00211554698169214,0.0725317185639485,0.00362589929032702,0.00547442019222683,0.00105586605570472,0.0672515855055735,0.0027596287956979,0.103292771099762,0.00616885259786987,"female","non-hispanic white"
"[55,60)",0.0357409198727255,0.00267313408699511,0.0717448453175903,0.00335448849367625,0.00399403559489878,0.000845807105377498,0.0660076832127598,0.00292879174180965,0.1148661449937,0.00670169877671916,"male","non-hispanic white"
"[60,Inf)",0.0521724301136631,0.0132184820602313,0.0813427667154885,0.0156546310285022,0.0172161567480998,0.00735803914427499,0.0990882010736938,0.00891626864581096,0.136233461613626,0.0199004426393897,"female","hispanic"
"[60,Inf)",0.0394592177729847,0.0125592250409068,0.0632681689917375,0.0136691124143645,0.0196308437566214,0.00703152913449404,0.105562428127426,0.011772133155083,0.145016957324053,0.0248150685444538,"male","hispanic"
"[60,Inf)",0.068304287409689,0.0188310056709494,0.0812626080768031,0.0212101763242457,0.010271386867867,0.0058217055495046,0.102274733022629,0.00852746638735909,0.138069241145259,0.0213080456453151,"female","non-hispanic black"
"[60,Inf)",0.0697771011074981,0.0149286802446081,0.0856206035209338,0.0179573313917168,0.00908033490989148,0.00674207139037046,0.117976033872743,0.0133120265114729,0.146641625112919,0.0252920206687741,"male","non-hispanic black"
"[60,Inf)",0.0491608625028741,0.00357219243659098,0.108450644137016,0.00599522205801637,0.0186651898465585,0.00254085477656531,0.13244113492024,0.00289616024832829,0.167494680922391,0.00669226197369238,"female","non-hispanic white"
"[60,Inf)",0.0633686641042667,0.00460841432022239,0.12180242141975,0.00643959976784903,0.01530008830967,0.0024067795840786,0.123527327798443,0.00294133880306602,0.184098452330716,0.00712486081455494,"male","non-hispanic white"
