"x","pr_lost_none","se_pr_lost_none","pr_lost_mom","se_pr_lost_mom","pr_lost_dad","se_pr_lost_dad","pr_lost_both","se_pr_lost_both","sex","race"
"[17,18)",0.942323793299286,0.00162534586410152,0.0155283298585932,0.000863397681059724,0.0398719069828371,0.00131463399276421,0.00227596985927853,0.000293149127904577,"all","non-hispanic white"
"[18,19)",0.923424058314408,0.00398866461342976,0.018024126865858,0.00175107591904803,0.0547193347549491,0.00351275750994728,0.00383248006478347,0.000940005559488042,"all","hispanic"
"[18,19)",0.931140748331195,0.00571709884405257,0.0229068748623851,0.00324080503407457,0.0425512889694262,0.00429900129033582,0.00340108783699398,0.00132868444401669,"all","non-hispanic asian"
"[18,19)",0.886013862688463,0.00700484007248668,0.0316940672955214,0.00394819923209315,0.073881139326451,0.00542097315812292,0.00841093068956379,0.00193839586494313,"all","non-hispanic black"
"[18,19)",0.928616408449206,0.00790039656140827,0.0153041335109765,0.00429693100450047,0.048188808291645,0.0066460050175272,0.00789064974817323,0.00211030684984245,"all","non-hispanic other"
"[18,19)",0.936476615816624,0.00168560239900864,0.017067223775012,0.000926488260129509,0.0436347498477313,0.00134351253387135,0.00282141056063008,0.000332298845788837,"all","non-hispanic white"
"[19,20)",0.913472329890326,0.00425757874018257,0.0198274646888583,0.00193013490398103,0.0614702544057468,0.0037380640808863,0.00522995101506922,0.00103050090289558,"all","hispanic"
"[19,20)",0.926531377666878,0.00620609701134986,0.0228692964995065,0.0034119459077753,0.0456944638157891,0.00481616625689326,0.00490486201782665,0.00162305965555979,"all","non-hispanic asian"
"[19,20)",0.875096564809812,0.00685799211376318,0.033076437334062,0.00390560135043722,0.0822147402909322,0.00541600164209566,0.00961225756519306,0.00206968614908193,"all","non-hispanic black"
"[19,20)",0.920477154436219,0.00908989348636553,0.0192966690504993,0.00507984541778321,0.0499690403390443,0.00687654814386758,0.0102571361742367,0.00256254031383752,"all","non-hispanic other"
"[19,20)",0.929096919348958,0.00178246214062183,0.0186189674396798,0.000959616593460553,0.0487501065528622,0.00144867996457727,0.00353400665850348,0.000364149918340234,"all","non-hispanic white"
"[20,21)",0.908262160967741,0.00437607881944582,0.0215272069442337,0.0020629519683072,0.0641229676200249,0.00377827882081806,0.00608766446800014,0.00112545098990803,"all","hispanic"
"[20,21)",0.919679823048489,0.00674346734418626,0.0243466810560948,0.00358097816493777,0.0502086032604559,0.00519479237600023,0.00576489263496069,0.00176214260244636,"all","non-hispanic asian"
"[20,21)",0.86802785944798,0.00692568181272314,0.0352369265728527,0.0039936362830821,0.0862466385164262,0.00537930870710447,0.010488575462741,0.00219219446445419,"all","non-hispanic black"
"[20,21)",0.910753715794714,0.0100532886814708,0.0237068034128911,0.00599525898932356,0.0538584794327381,0.00730979118133558,0.0116810013596571,0.00293976095279831,"all","non-hispanic other"
"[20,21)",0.92150021172552,0.00182759736248978,0.0206424752496236,0.0010148155363118,0.0538164381177716,0.00150535726051103,0.00404087490708861,0.000406408844802353,"all","non-hispanic white"
"[21,22)",0.896989056125836,0.00476734326970354,0.0239318194841712,0.0023164986995603,0.0722614604583574,0.00406248577654663,0.00681766393163553,0.0011973416872992,"all","hispanic"
"[21,22)",0.911100378250563,0.00702114464207913,0.0259936771838565,0.00368163349633296,0.0564065146941786,0.00543967737538534,0.0064994298714029,0.00183227528278904,"all","non-hispanic asian"
"[21,22)",0.853382694169358,0.00708713751801068,0.0382657052186127,0.00409233639252422,0.0958393740992108,0.00563201473767645,0.012512226512818,0.00242601554089041,"all","non-hispanic black"
"[21,22)",0.900101688778152,0.0109243209849114,0.024993180606634,0.00622471594036993,0.0624828999585765,0.00792918241830736,0.0124222306566374,0.00304746917458176,"all","non-hispanic other"
"[21,22)",0.913526871451929,0.00199624416630466,0.0230034308210328,0.0011076909035819,0.058771995389436,0.00160455305305849,0.0046977023376051,0.00045873095646794,"all","non-hispanic white"
"[22,23)",0.891312043447779,0.00492282258956424,0.024764460905024,0.00248211990634461,0.0763169175178044,0.00418713276725018,0.00760657812939262,0.00134205859586961,"all","hispanic"
"[22,23)",0.903191218518005,0.0076773245037614,0.0266814808920021,0.0037903441604587,0.0632103063360657,0.00611805662581273,0.00691699425392687,0.00197835723858885,"all","non-hispanic asian"
"[22,23)",0.845210134853894,0.00739652600880213,0.0411690495990222,0.00419663423156002,0.100087509296523,0.00585733319162362,0.0135333062505613,0.00245809893472449,"all","non-hispanic black"
"[22,23)",0.883271603286399,0.0122333578822201,0.02611301766301,0.00627769566239887,0.0777393316961615,0.00894897026479476,0.0128760473544294,0.00316061901816655,"all","non-hispanic other"
"[22,23)",0.904355407451105,0.00217480060792418,0.0253068822097574,0.001154214220388,0.0649732432936719,0.00175116783918761,0.0053644670454695,0.000516876842384579,"all","non-hispanic white"
"[23,24)",0.882919914347243,0.00512570988482427,0.027582121119828,0.00245270478266845,0.0806874486300681,0.00440643463993332,0.00881051590286065,0.00147772127025207,"all","hispanic"
"[23,24)",0.894821446011816,0.00783079208136759,0.0287206126941737,0.00393163201376109,0.0684975441541647,0.0064593911206506,0.00796039713984637,0.0020803722717206,"all","non-hispanic asian"
"[23,24)",0.832080390720165,0.00771808325562363,0.0458474695955916,0.00453749798291851,0.105301726850995,0.00604087544129278,0.0167704128332506,0.0027276605598304,"all","non-hispanic black"
"[23,24)",0.877064653045027,0.012505233972985,0.0275991610157948,0.00644980554999849,0.082041349640561,0.0092827588487819,0.0132948362986179,0.00326597950193844,"all","non-hispanic other"
"[23,24)",0.896568435412369,0.00212749033908671,0.0269648134729448,0.001186271189949,0.0700237485035133,0.00175374235326788,0.00644300261117686,0.000588234690012743,"all","non-hispanic white"
"[24,25)",0.872738840269858,0.00524844763568226,0.0293192462014781,0.00252915838112297,0.0874928085043445,0.00459611753236712,0.0104491050243192,0.0016618824086161,"all","hispanic"
"[24,25)",0.885593251134231,0.00816956072735355,0.0287097261437443,0.00402923483141455,0.0766148890426155,0.00647135178577181,0.00908213367940849,0.00219183531990041,"all","non-hispanic asian"
"[24,25)",0.82058640313839,0.00802702556798155,0.0481547849499271,0.00457115771238089,0.111288214645957,0.0063242853060798,0.0199705972657279,0.0029625666282505,"all","non-hispanic black"
"[24,25)",0.862176681421127,0.0131458135820965,0.0270325018728898,0.00623772739309063,0.0918796249533869,0.0100475894202029,0.0189111917525975,0.00461379212843234,"all","non-hispanic other"
"[24,25)",0.887796664846209,0.00223042984544185,0.0288421185548296,0.00122995898378822,0.0754791711278365,0.00188520870701525,0.00788204547112916,0.000644224338302957,"all","non-hispanic white"
"[25,26)",0.862132286921048,0.00587009599870681,0.0307719862343247,0.00263640085321023,0.0949932267958486,0.00512324835656686,0.0121025000487772,0.00186745468852278,"all","hispanic"
"[25,26)",0.877917042139673,0.00859715890017002,0.0292269492965193,0.00401184336123793,0.0810318519636911,0.00675055572199462,0.0118241566001172,0.00272797579352222,"all","non-hispanic asian"
"[25,26)",0.808276391702805,0.00845826231089711,0.0541268834800547,0.00488745124920721,0.113799940518368,0.00665631158053272,0.0237967842987737,0.00356061336236699,"all","non-hispanic black"
"[25,26)",0.857638161031243,0.0128429801259689,0.0286280305491745,0.006530168801894,0.0976012409298072,0.0101981482267149,0.0161325674897764,0.00384970361789084,"all","non-hispanic other"
"[25,26)",0.879763644234424,0.0023106125327565,0.0298626412748728,0.001254177312596,0.0815857106825951,0.00192486672267791,0.00878800380811261,0.00068178640883518,"all","non-hispanic white"
"[26,27)",0.848825185978368,0.00609448201888354,0.0357207715386067,0.00291030108400999,0.100836542549043,0.00526625826235558,0.014617499933982,0.00207584540188556,"all","hispanic"
"[26,27)",0.864162781767933,0.00893744336418418,0.0317943747633132,0.00420004929852894,0.0886648947199243,0.00697926025551862,0.0153779487488304,0.00337239583940831,"all","non-hispanic asian"
"[26,27)",0.790855703893219,0.00906230859685784,0.0585632415665111,0.00525077271937935,0.122833154873819,0.0070058552376496,0.02774789966645,0.00389440614022627,"all","non-hispanic black"
"[26,27)",0.84837346211098,0.0129877200444583,0.0300004623959334,0.00645935653522322,0.104283756954677,0.0107555091579178,0.0173423185384101,0.00401005027485992,"all","non-hispanic other"
"[26,27)",0.867094254155644,0.00249621932323005,0.0326026454872298,0.00131878247570898,0.0897545559236603,0.00203714213234536,0.0105485444334715,0.000765120243585577,"all","non-hispanic white"
"[27,28)",0.839459142718583,0.00641022027907223,0.0397118694117148,0.00311723142924096,0.105442618989909,0.00560516910904306,0.0153863688797931,0.00214882532333044,"all","hispanic"
"[27,28)",0.858114513643751,0.00900879081119137,0.033004926827281,0.00425747688347699,0.0930724486918687,0.00722412638835173,0.0158081108371001,0.00347342886343818,"all","non-hispanic asian"
"[27,28)",0.781564542803976,0.00945408376702848,0.0601498750907441,0.00545782842302878,0.12865728021922,0.00698688870195896,0.0296283018860598,0.00408217133233588,"all","non-hispanic black"
"[27,28)",0.845098809167303,0.0135155238678299,0.0310562255633562,0.00666810156919427,0.105892343432637,0.0112054554115054,0.0179526218367036,0.00414272426213722,"all","non-hispanic other"
"[27,28)",0.858813909064571,0.00257236695832851,0.0348132579751616,0.00133169528139007,0.094372068435967,0.0021229630402457,0.0120007645243074,0.000829201990961314,"all","non-hispanic white"
"[28,29)",0.828593878008234,0.00649481067533847,0.0429495931344033,0.00335859760218259,0.111326466517667,0.00557521483858477,0.0171300623396943,0.00222084531285527,"all","hispanic"
"[28,29)",0.8438982441851,0.0096217734775309,0.032556914202086,0.0043198293265055,0.104688712808292,0.00792634791360347,0.0188561288045214,0.00386333176724068,"all","non-hispanic asian"
"[28,29)",0.771710745163961,0.00952964365758618,0.0600671718529778,0.00549897106463097,0.134980340482393,0.00748484365093898,0.0332417425006677,0.00436129507356842,"all","non-hispanic black"
"[28,29)",0.838935189030742,0.013887140981738,0.0357049830264508,0.00719357034182487,0.105491395925397,0.0111656468704816,0.019868432017409,0.00446278072620232,"all","non-hispanic other"
"[28,29)",0.848772820485485,0.00276593633106356,0.0362661638487098,0.00136711868726041,0.101312441751064,0.00230723895159895,0.0136485739147457,0.00086390519876368,"all","non-hispanic white"
"[29,30)",0.812502545075649,0.00672591854934382,0.0472662796850212,0.00366986990069835,0.120833867952719,0.00551316215228734,0.019397307286611,0.0023585332043917,"all","hispanic"
"[29,30)",0.833213783699765,0.0101594058706924,0.0345258745476974,0.00459107396154308,0.111678094955663,0.00837203978517322,0.0205822467968739,0.00394568226027201,"all","non-hispanic asian"
"[29,30)",0.758690806159873,0.00985936315185013,0.0597022478638316,0.00560776846244405,0.143943090045703,0.00764471237012373,0.0376638559305916,0.00469182753723067,"all","non-hispanic black"
"[29,30)",0.824881215452939,0.0142736153532929,0.0363708236129924,0.00741413081799976,0.116410726284053,0.0116437825386841,0.0223372346500146,0.00474360044733239,"all","non-hispanic other"
"[29,30)",0.837562352614225,0.0028641738071824,0.0388239701800443,0.00140364899088755,0.108881525297011,0.00240453558470763,0.0147321519087268,0.000881229084379336,"all","non-hispanic white"
"[30,31)",0.800491313733125,0.00704865467632384,0.0501663022428885,0.00396673082478287,0.127526090695153,0.00575436632691739,0.0218162933288318,0.00252625161526442,"all","hispanic"
"[30,31)",0.824423352780517,0.010215275568553,0.0358145611848781,0.00476288856940408,0.118044374002511,0.00856273444040456,0.021717712032093,0.00411860382335282,"all","non-hispanic asian"
"[30,31)",0.745716264754156,0.01035417978587,0.0640251816230308,0.00586752182554532,0.150635227860124,0.00774100870896935,0.0396233257626885,0.00477908193045591,"all","non-hispanic black"
"[30,31)",0.81617365018484,0.0139749205395246,0.0361064889861766,0.00688136053961536,0.124268894979727,0.0120613153373996,0.0234509658492557,0.00496887145771397,"all","non-hispanic other"
"[30,31)",0.828165694499644,0.00302728198763597,0.0414800202512351,0.00147882513238507,0.114007663856461,0.00243368041300865,0.0163466213926686,0.000954799128078712,"all","non-hispanic white"
"[31,32)",0.778633035935975,0.00748045775283812,0.054701212802162,0.00422255896617253,0.135595864725075,0.0059026607874755,0.0310698865367862,0.00320379082109321,"all","hispanic"
"[31,32)",0.803021474971032,0.0106952126876778,0.0365871029758145,0.00497680732669797,0.130856850637105,0.00886089050194667,0.0295345714160485,0.00481388346359992,"all","non-hispanic asian"
"[31,32)",0.721170974157313,0.0106926716309508,0.066496728155344,0.00616189449474984,0.165332333316272,0.00829508813871146,0.0469999643710706,0.00501665313058454,"all","non-hispanic black"
"[31,32)",0.794396650718996,0.0145195603339378,0.044583966685508,0.00810273534982044,0.134242477616354,0.0127939919349387,0.0267769049791426,0.00502966709799829,"all","non-hispanic other"
"[31,32)",0.807518301072878,0.0030166120695583,0.0462520412355614,0.00161568545353137,0.126274506010124,0.0025045520406937,0.0199551516814453,0.00105857541726966,"all","non-hispanic white"
"[32,33)",0.768558001753449,0.00789466046299949,0.0573959876151557,0.00431340583785002,0.141103808354652,0.00610424227247666,0.0329422022767408,0.00333445504211595,"all","hispanic"
"[32,33)",0.792141441659166,0.0113748064282203,0.0386517612901137,0.00509917412378026,0.139414229685022,0.00959950201200477,0.0297925673656988,0.00487413369971134,"all","non-hispanic asian"
"[32,33)",0.709768516282348,0.0110638556087951,0.0651483675709577,0.00618781248528964,0.174694488723373,0.00867687465798166,0.050388627423321,0.00526940992747858,"all","non-hispanic black"
"[32,33)",0.778096563124609,0.0152154621414228,0.0457270439250761,0.00814033096622633,0.145705226823145,0.0137259030971831,0.0304711661271704,0.00554459208724183,"all","non-hispanic other"
"[32,33)",0.796818170621891,0.00308712288938543,0.0489918860509725,0.00168912266034246,0.132106920599935,0.00256120684108912,0.0220830227272099,0.00109941027266012,"all","non-hispanic white"
"[33,34)",0.754331319080369,0.00814039253544756,0.0598859574727489,0.00450831883539784,0.150474562446082,0.00635766737974697,0.0353081610007978,0.00348708465821305,"all","hispanic"
"[33,34)",0.782040740953413,0.0114300895355171,0.0398823191251701,0.0054218453705013,0.146400341139782,0.00945652970828404,0.0316765987816354,0.00504900576078432,"all","non-hispanic asian"
"[33,34)",0.691505433377386,0.0108214665511634,0.06401366501209,0.00515695865606924,0.1877446013306,0.00908205109567282,0.0567363002799223,0.00573622338700788,"all","non-hispanic black"
"[33,34)",0.76291916778642,0.016600952713046,0.051638343958516,0.00848430391164561,0.156722486835246,0.0144755753082006,0.0287200014198178,0.0055460379028812,"all","non-hispanic other"
"[33,34)",0.782301720673324,0.00315247251183431,0.0515375504265943,0.00167355895488533,0.140445788071032,0.00261392048666112,0.0257149408290562,0.00120600784777091,"all","non-hispanic white"
"[34,35)",0.741503517919312,0.0086156378762073,0.0653176542031109,0.00512835617913933,0.156050682952648,0.00663602220639561,0.0371281449249289,0.00358487103896212,"all","hispanic"
"[34,35)",0.768954554803058,0.0123040061778309,0.0459166535430729,0.0058203670155693,0.151947866300129,0.00985533511701755,0.033180925353741,0.00536655998101243,"all","non-hispanic asian"
"[34,35)",0.675881532013564,0.0110124806268261,0.0645084042844441,0.00517551419901032,0.196025056266877,0.00935770206306021,0.0635850074351134,0.00617036793947897,"all","non-hispanic black"
"[34,35)",0.745806640556577,0.0175309934950664,0.0569544859511261,0.00848874096709351,0.16979026504478,0.015684766738199,0.0274486084475171,0.00526078626822827,"all","non-hispanic other"
"[34,35)",0.7682517911574,0.00331148781934047,0.0545429905000274,0.00172181821335236,0.148385038219275,0.00269464431151056,0.028820180123304,0.00130329717959551,"all","non-hispanic white"
"[35,36)",0.730653165163631,0.00881206239526883,0.0676268222135636,0.00538804215338908,0.162764483074982,0.00660819386143208,0.0389555295478242,0.00392418069133823,"all","hispanic"
"[35,36)",0.759080847388352,0.0127528889777575,0.0483371297971764,0.00621411720373088,0.15720975252069,0.0103047894230723,0.0353722702937829,0.00562282775022413,"all","non-hispanic asian"
"[35,36)",0.664764264601554,0.0118041156591277,0.067294698833354,0.00546866027872946,0.202026942440722,0.00978601403809908,0.0659140941243686,0.00641826128916366,"all","non-hispanic black"
"[35,36)",0.720802363400262,0.0194222850901847,0.0637469062083849,0.00981607423289414,0.187068097839394,0.0171443552280675,0.0283826325519595,0.00546771821092361,"all","non-hispanic other"
"[35,36)",0.755233814258115,0.00334749825778751,0.0566314182325013,0.00178838579501053,0.155392223571667,0.00274379810733362,0.0327425439377252,0.00134733150720924,"all","non-hispanic white"
"[36,37)",0.706048085611465,0.00900803289495922,0.0731699663206837,0.00558160647461685,0.173927933664314,0.00700257862392487,0.046854014403539,0.00428793382560519,"all","hispanic"
"[36,37)",0.728399273268795,0.0127281183341993,0.0559425753499388,0.00647529225814633,0.173560562953406,0.0114193582645463,0.042097588427861,0.00640672166121193,"all","non-hispanic asian"
"[36,37)",0.630983713249777,0.0116824802759809,0.0705473158839912,0.00592235778631521,0.222308392623232,0.0103380178421312,0.0761605782429985,0.00648772715235154,"all","non-hispanic black"
"[36,37)",0.690926015720345,0.0211190031235242,0.0704403316968504,0.0105830335442727,0.206507912144845,0.0186336944026604,0.0321257404379602,0.00605509844109377,"all","non-hispanic other"
"[36,37)",0.733597681160965,0.00337457407719663,0.0598471725530056,0.0018264107677096,0.167453607261694,0.0028109683714318,0.0391015390243423,0.00144762875751549,"all","non-hispanic white"
"[37,38)",0.687309843488446,0.0097046655868265,0.0757620964807834,0.00586831896463227,0.184138957704424,0.00757121605661046,0.0527891023263482,0.00484147568151983,"all","hispanic"
"[37,38)",0.708173551213758,0.0137789199316121,0.0570248931300823,0.00672640796710793,0.183601424789064,0.0122704654785454,0.0512001308670967,0.00659804899813602,"all","non-hispanic asian"
"[37,38)",0.611448395121275,0.0121749659542912,0.0756247754211349,0.00618275494022325,0.226806994525264,0.010533665010419,0.086119834932324,0.00697209872744344,"all","non-hispanic black"
"[37,38)",0.680193336979631,0.0209741656585783,0.0783295425733536,0.0109318919104748,0.208621733267966,0.0185177075094974,0.0328553871790492,0.00624273877310087,"all","non-hispanic other"
"[37,38)",0.715961684954443,0.00345482043539756,0.0638282619242801,0.00190481961851323,0.177102331044984,0.00286400626033659,0.0431077220763031,0.0015522920736921,"all","non-hispanic white"
"[38,39)",0.673507478721692,0.00979072141340118,0.0778204760351704,0.00604474088778185,0.192736346437482,0.00748817812853949,0.0559356988056594,0.0050168572188376,"all","hispanic"
"[38,39)",0.691036435612095,0.0143423182765039,0.0597273756464832,0.0069295657897227,0.192148769102524,0.0130429368887017,0.0570874196388977,0.00717858694113931,"all","non-hispanic asian"
"[38,39)",0.599168419982866,0.0122096683381883,0.0772083097097077,0.00622936563880492,0.23384034450219,0.0106101903673228,0.0897829258052359,0.00693785643265085,"all","non-hispanic black"
"[38,39)",0.669606313884517,0.0226618285865771,0.0755451201448234,0.0108256433919112,0.211644663224041,0.0197031853673288,0.0432039027466194,0.00792351537250716,"all","non-hispanic other"
"[38,39)",0.700895534267355,0.0034860433231245,0.0660414698256524,0.00198421919566639,0.185908622761477,0.00279611605268598,0.0471543731455231,0.0016292748395626,"all","non-hispanic white"
"[39,40)",0.652118375818449,0.00987164925335736,0.0784555092973692,0.00617642009787723,0.206314195517549,0.00839787517083262,0.0631119193666357,0.00546062029139133,"all","hispanic"
"[39,40)",0.668253513489083,0.0151304384043619,0.0620434292592707,0.00676515299197647,0.205486966418688,0.0142036606174195,0.0642160908329592,0.0076520475346505,"all","non-hispanic asian"
"[39,40)",0.56828900246284,0.012028907761013,0.0803705829649642,0.00644755608413754,0.256551442816652,0.0106635018898598,0.094788971755543,0.00692810282897255,"all","non-hispanic black"
"[39,40)",0.65864152697126,0.0222204163660796,0.0731820307857487,0.0114053135741608,0.21886385948562,0.0201513541644682,0.0493125827573713,0.00847953711419295,"all","non-hispanic other"
"[39,40)",0.68032592678918,0.00378585693795021,0.0698769359111994,0.002109970269056,0.196834115914243,0.00313189139680907,0.0529630213853832,0.00175321670625385,"all","non-hispanic white"
"[40,41)",0.632152715789609,0.0095669331194236,0.0802321142779356,0.00592859833647748,0.215059359963724,0.00905015980609039,0.0725558099687349,0.0057540074449676,"all","hispanic"
"[40,41)",0.655036469066635,0.0159750881209356,0.0616264641070433,0.00673998799477025,0.215657578327732,0.0147721667068103,0.06767948849859,0.00788421339331299,"all","non-hispanic asian"
"[40,41)",0.55264820899464,0.0121606433371262,0.0840244226685357,0.00643420192633493,0.264208431854126,0.0107880838098164,0.0991189364826977,0.00720248158538105,"all","non-hispanic black"
"[40,41)",0.641097519565571,0.0232370633139753,0.0765538329927551,0.0118486662146007,0.230184394906103,0.0215787647669917,0.0521642525355713,0.00872436506010625,"all","non-hispanic other"
"[40,41)",0.663436267275589,0.00385333017577202,0.0729046032619372,0.00224344949475246,0.204565152958313,0.00333147793625037,0.0590939765041651,0.00181548482164537,"all","non-hispanic white"
"[41,42)",0.597438364454291,0.0102689185673522,0.0856857707958986,0.00609298876095709,0.22992842705937,0.00961965313436862,0.0869474376904442,0.00659444404454018,"all","hispanic"
"[41,42)",0.623710446661233,0.0177332342557154,0.0670311043478372,0.00802126060158805,0.215333621581815,0.0157260551941885,0.0939248274091162,0.0101466595396351,"all","non-hispanic asian"
"[41,42)",0.520382310432212,0.0119960470643043,0.0873525546936654,0.00668207606283288,0.269351421656795,0.0108841102243541,0.122913713217328,0.00840066018972112,"all","non-hispanic black"
"[41,42)",0.611475232897033,0.023600708294257,0.0776177060534103,0.0120025462789758,0.235041262989781,0.0217918063407599,0.0758657980597761,0.0119897174869338,"all","non-hispanic other"
"[41,42)",0.627417242771566,0.00386482532518857,0.0794367201018479,0.00250446124862224,0.219615107955662,0.00341735244914092,0.0735309291709299,0.0020989703620478,"all","non-hispanic white"
"[42,43)",0.578091189967795,0.0103315543356025,0.0895248540541385,0.00613940462985228,0.237084655770353,0.009763281157639,0.0952993002077143,0.00697510017667881,"all","hispanic"
"[42,43)",0.601366889192999,0.0191669288181541,0.0632257276924053,0.00808648000094498,0.232592940338177,0.016484473717802,0.10281444277642,0.0108676592437147,"all","non-hispanic asian"
"[42,43)",0.510209357562251,0.0111946737005482,0.0887435485456633,0.0070127547106257,0.270957663494825,0.0110935633549505,0.130089430397261,0.00854853643112146,"all","non-hispanic black"
"[42,43)",0.590811417693575,0.0239236686172615,0.084390026317909,0.0128689354957967,0.249186058628201,0.0224675891959146,0.0756124973603158,0.0108638079878624,"all","non-hispanic other"
"[42,43)",0.608787860491687,0.00404358312388719,0.0819117653043231,0.00248901625575055,0.228382192882767,0.00355549258974368,0.0809181813212271,0.00233767513537315,"all","non-hispanic white"
"[43,44)",0.563759532755139,0.0105261531034894,0.0924586141489182,0.00619578217262055,0.234906997770403,0.0103700863811939,0.10887485532554,0.00715262289050325,"all","hispanic"
"[43,44)",0.579639489660718,0.0201066988827828,0.0665948313279767,0.00830086657598837,0.235283970442534,0.0169984104766307,0.118481708568772,0.0119599058515474,"all","non-hispanic asian"
"[43,44)",0.486702016484166,0.0114041407874843,0.0893267077585525,0.00709525884058485,0.282670913009142,0.0117358122437274,0.141300362748139,0.00887084097753409,"all","non-hispanic black"
"[43,44)",0.554143577949135,0.0242905154609036,0.0886126281741727,0.0122231254440716,0.274146350830244,0.023967145483788,0.0830974430464489,0.0116971087483981,"all","non-hispanic other"
"[43,44)",0.583442135352538,0.00414161794831486,0.0867584251704595,0.00256262708940187,0.239160941587306,0.00366683895029375,0.0906384978897036,0.00255478700237872,"all","non-hispanic white"
"[44,45)",0.544574721693913,0.0108653818054987,0.0948986799665057,0.00650819188341981,0.24530667847572,0.0107276182850775,0.115219919863861,0.00757536162227544,"all","hispanic"
"[44,45)",0.559633901860402,0.0196844461338474,0.069281744935161,0.00785332024703314,0.243332214865678,0.0171952342418328,0.127752138338759,0.0128917213144802,"all","non-hispanic asian"
"[44,45)",0.47224618221788,0.0120173119513604,0.0887636022403838,0.00720573557253204,0.28623365816876,0.0123257346722269,0.152756557372976,0.00918811669527249,"all","non-hispanic black"
"[44,45)",0.540102101485778,0.0245948695470703,0.0940303404586665,0.0136678257305557,0.270417000197901,0.024602471716552,0.0954505578576558,0.0134822961243287,"all","non-hispanic other"
"[44,45)",0.561468749816343,0.00430156181354104,0.0894469862641466,0.00263038477724752,0.249006188761468,0.00378601715110135,0.100078075158046,0.00271117843033905,"all","non-hispanic white"
"[45,46)",0.528127344226748,0.0113330925555869,0.0957294675986852,0.00668824456555659,0.253417171037019,0.0114801775692571,0.122726017137547,0.00822052139623418,"all","hispanic"
"[45,46)",0.533353389682758,0.0208933695533249,0.0719476019215449,0.00905517339288093,0.247533001967575,0.0179549387190822,0.147166006428122,0.0141136640360017,"all","non-hispanic asian"
"[45,46)",0.440921400715727,0.012036506881913,0.0949531310677811,0.00780902075766033,0.300961962414435,0.0129070797364558,0.163163505802057,0.0094815663362983,"all","non-hispanic black"
"[45,46)",0.50938778857379,0.0256535640113055,0.105894611985325,0.0140053314593145,0.289215286468434,0.0257313607707865,0.0955023129724508,0.0137401771594296,"all","non-hispanic other"
"[45,46)",0.538028163644697,0.004345845396607,0.0929181561298689,0.00283478174932378,0.258903568281862,0.00400128365697896,0.110150111943577,0.00279551591610667,"all","non-hispanic white"
"[46,47)",0.487524900641105,0.0120712548105223,0.0966892596895031,0.0076017273797974,0.270841118508404,0.0111837963179382,0.144944721160986,0.00858631224587882,"all","hispanic"
"[46,47)",0.494938179276315,0.02056447239373,0.0764776010386386,0.00964063494799271,0.266229961407364,0.0180695958433458,0.162354258277683,0.0152282325328356,"all","non-hispanic asian"
"[46,47)",0.407922402627534,0.0123002646106829,0.09248130430747,0.007655254232199,0.308246772303114,0.0131940403860816,0.191349520761882,0.0101608990184547,"all","non-hispanic black"
"[46,47)",0.474702933114506,0.0256262425622631,0.117299375482756,0.015479248937889,0.296231939542109,0.0264181351173778,0.111765751860629,0.0158710988637165,"all","non-hispanic other"
"[46,47)",0.503019888322557,0.00448901733103228,0.0958738213160841,0.00293039642440091,0.270360987396854,0.0041280724667952,0.130745302964513,0.0029406376589469,"all","non-hispanic white"
"[47,48)",0.467663574127236,0.0129572491151165,0.101502035627796,0.00778193300114736,0.277483169225303,0.0112951656504197,0.153351221019665,0.00909590812029246,"all","hispanic"
"[47,48)",0.473485038960832,0.0194998425837632,0.0722771521114159,0.0100860416737315,0.276157789739637,0.0177910155971826,0.178080019188115,0.016315094738547,"all","non-hispanic asian"
"[47,48)",0.394234606546696,0.0124387250827942,0.092630723595539,0.00771265409756356,0.306392496703146,0.0133189306448218,0.206742173154619,0.0102959106932268,"all","non-hispanic black"
"[47,48)",0.452098204473608,0.0258132421458233,0.116041061082103,0.015184221011738,0.307915961148148,0.0256284365361884,0.123944773296141,0.0166254498069677,"all","non-hispanic other"
"[47,48)",0.483400487234932,0.00456456848115237,0.0958048084568448,0.00296050963844571,0.277394004015405,0.00431348326942793,0.143400700292824,0.00310997069322437,"all","non-hispanic white"
"[48,49)",0.452317806014392,0.0132494189347339,0.102265003004784,0.00751974526256456,0.282235303320415,0.0117503656978345,0.163181887660407,0.00971027269383621,"all","hispanic"
"[48,49)",0.456980315829142,0.0211977022501434,0.0723942153976291,0.0107580248540115,0.279000278782711,0.0193678904289041,0.191625189990518,0.0171811073668367,"all","non-hispanic asian"
"[48,49)",0.378726484107385,0.0127628820230284,0.0903372503229547,0.00787531744711478,0.307317281804747,0.0139494487415947,0.223618983764915,0.0106576629227813,"all","non-hispanic black"
"[48,49)",0.436085281859189,0.0255473476684312,0.114267770161169,0.0156315647199464,0.307864884776536,0.0250943542329836,0.141782063203106,0.0183924585004787,"all","non-hispanic other"
"[48,49)",0.462494098689112,0.00474568204370567,0.0953125014591003,0.00300378789101416,0.284954085344813,0.00429133307878758,0.157239314506978,0.00341021131039544,"all","non-hispanic white"
"[49,50)",0.422350663457682,0.0132280515268928,0.111214660984333,0.0081473360317756,0.286716729963493,0.0111433366556362,0.179717945594491,0.0101375430599096,"all","hispanic"
