"x","race","name","value"
"[45,50)","all","se_mx_lost_none_to_lost_both",0.00018745413702122
"[45,50)","all","se_mx_lost_dad_to_lost_both",0.0011060265483616
"[45,50)","all","se_mx_lost_mom_to_lost_both",0.00239559732366756
"[45,50)","all","se_Lx_lost_mom",1075.76513440595
"[45,50)","all","se_Lx_lost_dad",1654.93641724092
"[45,50)","all","se_Lx_lost_both",1307.38471878244
"[45,50)","all","se_Lx_lost_none",1772.71919498924
"[45,50)","all","se_dx_lost_mom_to_dead",4.11455561480225
"[45,50)","all","se_dx_lost_dad_to_dead",6.32975331688878
"[45,50)","all","se_dx_lost_both_to_dead",5.0004475543293
"[45,50)","all","se_dx_lost_none_to_dead",6.78024550520364
"[50,55)","all","se_pr_lost_none",0.00361475585543602
"[50,55)","all","se_pr_lost_mom",0.00231489367236747
"[50,55)","all","se_pr_lost_dad",0.00357091965450953
"[50,55)","all","se_pr_lost_both",0.00344629095439436
"[50,55)","all","se_mx_lost_none_to_lost_mom",0.0009031984048069
"[50,55)","all","se_mx_lost_none_to_lost_dad",0.00139172262857739
"[50,55)","all","se_mx_lost_none_to_lost_both",0.000396204693667503
"[50,55)","all","se_mx_lost_dad_to_lost_both",0.00128569616643327
"[50,55)","all","se_mx_lost_mom_to_lost_both",0.00331804260085247
"[50,55)","all","se_Lx_lost_mom",1058.81655935753
"[50,55)","all","se_Lx_lost_dad",1633.3142672869
"[50,55)","all","se_Lx_lost_both",1576.30995083456
"[50,55)","all","se_Lx_lost_none",1653.36464627161
"[50,55)","all","se_dx_lost_mom_to_dead",5.93892647593508
"[50,55)","all","se_dx_lost_dad_to_dead",9.16129735579367
"[50,55)","all","se_dx_lost_both_to_dead",8.84155883146722
"[50,55)","all","se_dx_lost_none_to_dead",9.27376039346765
"[55,60)","all","se_pr_lost_none",0.00337296900534581
"[55,60)","all","se_pr_lost_mom",0.00246007011887706
"[55,60)","all","se_pr_lost_dad",0.00358795819440819
"[55,60)","all","se_pr_lost_both",0.00403592780923636
"[55,60)","all","se_mx_lost_none_to_lost_mom",0.00159095880178053
"[55,60)","all","se_mx_lost_none_to_lost_dad",0.00216352874850613
"[55,60)","all","se_mx_lost_none_to_lost_both",0.00070241494007516
"[55,60)","all","se_mx_lost_dad_to_lost_both",0.00163583450335949
"[55,60)","all","se_mx_lost_mom_to_lost_both",0.00356495103176428
"[55,60)","all","se_Lx_lost_mom",1086.75348379424
"[55,60)","all","se_Lx_lost_dad",1585.00606855103
"[55,60)","all","se_Lx_lost_both",1782.89983418511
"[55,60)","all","se_Lx_lost_none",1490.03306416435
"[55,60)","all","se_dx_lost_mom_to_dead",9.19925623284525
"[55,60)","all","se_dx_lost_dad_to_dead",13.4169130098471
"[55,60)","all","se_dx_lost_both_to_dead",15.0920633397956
"[55,60)","all","se_dx_lost_none_to_dead",12.6129763162137
"[60,Inf)","all","se_pr_lost_none",0.00153741761660806
"[60,Inf)","all","se_pr_lost_mom",0.00142127612591043
"[60,Inf)","all","se_pr_lost_dad",0.0027094747535029
"[60,Inf)","all","se_pr_lost_both",0.00312647267667002
"[60,Inf)","all","se_mx_lost_none_to_lost_mom",0.00250916107104243
"[60,Inf)","all","se_mx_lost_none_to_lost_dad",0.00368854807315598
"[60,Inf)","all","se_mx_lost_none_to_lost_both",0.00145010700717782
"[60,Inf)","all","se_mx_lost_dad_to_lost_both",0.00194090868043241
"[60,Inf)","all","se_mx_lost_mom_to_lost_both",0.00471573861780953
"[60,Inf)","all","se_Lx_lost_mom",2726.46766089415
"[60,Inf)","all","se_Lx_lost_dad",5197.64960429679
"[60,Inf)","all","se_Lx_lost_both",5997.58659855742
"[60,Inf)","all","se_Lx_lost_none",2949.2646337711
"[60,Inf)","all","se_dx_lost_mom_to_dead",122.763444514862
"[60,Inf)","all","se_dx_lost_dad_to_dead",234.032252777765
"[60,Inf)","all","se_dx_lost_both_to_dead",270.050659384537
"[60,Inf)","all","se_dx_lost_none_to_dead",132.795224539308
"[0,5)","hispanic","se_pr_lost_none",0.000710194600142042
"[0,5)","hispanic","se_pr_lost_mom",0.000287425691767931
"[0,5)","hispanic","se_pr_lost_dad",0.000641043675075236
"[0,5)","hispanic","se_pr_lost_both",0.000179316919129881
"[0,5)","hispanic","se_mx_lost_none_to_lost_mom",0.000131081552116114
"[0,5)","hispanic","se_mx_lost_none_to_lost_dad",0.0002908080180052
"[0,5)","hispanic","se_mx_lost_none_to_lost_both",0.000101011737490727
"[0,5)","hispanic","se_mx_lost_dad_to_lost_both",0
"[0,5)","hispanic","se_mx_lost_mom_to_lost_both",0.0230720243948714
"[0,5)","hispanic","se_Lx_lost_mom",143.007123744633
"[0,5)","hispanic","se_Lx_lost_dad",318.947869981006
"[0,5)","hispanic","se_Lx_lost_both",89.2181790910259
"[0,5)","hispanic","se_Lx_lost_none",353.353544843464
"[0,5)","hispanic","se_dx_lost_mom_to_dead",0.15533647148916
"[0,5)","hispanic","se_dx_lost_dad_to_dead",0.346445935101134
"[0,5)","hispanic","se_dx_lost_both_to_dead",0.0969101172710499
"[0,5)","hispanic","se_dx_lost_none_to_dead",0.38381789247216
"[5,10)","hispanic","se_pr_lost_none",0.00210054934381518
"[5,10)","hispanic","se_pr_lost_mom",0.000797888461315691
"[5,10)","hispanic","se_pr_lost_dad",0.00180874987321659
"[5,10)","hispanic","se_pr_lost_both",0.000558955617548067
"[5,10)","hispanic","se_mx_lost_none_to_lost_mom",0.000173865413890816
"[5,10)","hispanic","se_mx_lost_none_to_lost_dad",0.000354225514918574
"[5,10)","hispanic","se_mx_lost_none_to_lost_both",0
"[5,10)","hispanic","se_mx_lost_dad_to_lost_both",0.00144261447289761
"[5,10)","hispanic","se_mx_lost_mom_to_lost_both",0.00584330338917232
"[5,10)","hispanic","se_Lx_lost_mom",396.693967024309
"[5,10)","hispanic","se_Lx_lost_dad",899.273767385783
"[5,10)","hispanic","se_Lx_lost_both",277.901401093121
"[5,10)","hispanic","se_Lx_lost_none",1044.35054838907
"[5,10)","hispanic","se_dx_lost_mom_to_dead",0.0355965992460396
"[5,10)","hispanic","se_dx_lost_dad_to_dead",0.0806946678575182
"[5,10)","hispanic","se_dx_lost_both_to_dead",0.0249369681087652
"[5,10)","hispanic","se_dx_lost_none_to_dead",0.0937128644084202
"[10,15)","hispanic","se_pr_lost_none",0.00318243546542922
"[10,15)","hispanic","se_pr_lost_mom",0.00126390844863196
"[10,15)","hispanic","se_pr_lost_dad",0.00279657517788505
"[10,15)","hispanic","se_pr_lost_both",0.00063072468708625
"[10,15)","hispanic","se_mx_lost_none_to_lost_mom",0.000184673767623353
"[10,15)","hispanic","se_mx_lost_none_to_lost_dad",0.000320881287995285
"[10,15)","hispanic","se_mx_lost_none_to_lost_both",3.48451181520581e-05
"[10,15)","hispanic","se_mx_lost_dad_to_lost_both",0.00188744446688377
"[10,15)","hispanic","se_mx_lost_mom_to_lost_both",0.00420017680923542
"[10,15)","hispanic","se_Lx_lost_mom",628.089340394337
"[10,15)","hispanic","se_Lx_lost_dad",1389.73598977221
"[10,15)","hispanic","se_Lx_lost_both",313.433661363064
"[10,15)","hispanic","se_Lx_lost_none",1581.48621800299
"[10,15)","hispanic","se_dx_lost_mom_to_dead",0.0896106034812697
"[10,15)","hispanic","se_dx_lost_dad_to_dead",0.198276061563056
"[10,15)","hispanic","se_dx_lost_both_to_dead",0.044718128042826
"[10,15)","hispanic","se_dx_lost_none_to_dead",0.22563340161701
"[15,20)","hispanic","se_pr_lost_none",0.0036983923830469
"[15,20)","hispanic","se_pr_lost_mom",0.00156004905361494
"[15,20)","hispanic","se_pr_lost_dad",0.00329808736566887
"[15,20)","hispanic","se_pr_lost_both",0.00085621598775803
"[15,20)","hispanic","se_mx_lost_none_to_lost_mom",0.000299248302992438
"[15,20)","hispanic","se_mx_lost_none_to_lost_dad",0.000414569169782286
"[15,20)","hispanic","se_mx_lost_none_to_lost_both",5.46507539703508e-05
"[15,20)","hispanic","se_mx_lost_dad_to_lost_both",0.00127859034121938
"[15,20)","hispanic","se_mx_lost_mom_to_lost_both",0.00654448613053584
"[15,20)","hispanic","se_Lx_lost_mom",774.019702993974
"[15,20)","hispanic","se_Lx_lost_dad",1636.34893230305
"[15,20)","hispanic","se_Lx_lost_both",424.812311515136
"[15,20)","hispanic","se_Lx_lost_none",1834.96061694206
"[15,20)","hispanic","se_dx_lost_mom_to_dead",0.412367912025329
"[15,20)","hispanic","se_dx_lost_dad_to_dead",0.871783741355147
"[15,20)","hispanic","se_dx_lost_both_to_dead",0.226323652000773
"[15,20)","hispanic","se_dx_lost_none_to_dead",0.977596403980681
"[20,25)","hispanic","se_pr_lost_none",0.00472886437852792
"[20,25)","hispanic","se_pr_lost_mom",0.00226384007273818
"[20,25)","hispanic","se_pr_lost_dad",0.00405756274237803
"[20,25)","hispanic","se_pr_lost_both",0.00130354341744868
"[20,25)","hispanic","se_mx_lost_none_to_lost_mom",0.000335607753195075
"[20,25)","hispanic","se_mx_lost_none_to_lost_dad",0.000620232053857249
"[20,25)","hispanic","se_mx_lost_none_to_lost_both",6.56981255293212e-05
"[20,25)","hispanic","se_mx_lost_dad_to_lost_both",0.0014123938783316
"[20,25)","hispanic","se_mx_lost_mom_to_lost_both",0.00693897942155484
"[20,25)","hispanic","se_Lx_lost_mom",1118.95696976008
"[20,25)","hispanic","se_Lx_lost_dad",2005.5471963314
"[20,25)","hispanic","se_Lx_lost_both",644.307435805234
"[20,25)","hispanic","se_Lx_lost_none",2337.35404683596
"[20,25)","hispanic","se_dx_lost_mom_to_dead",1.08170130961882
"[20,25)","hispanic","se_dx_lost_dad_to_dead",1.93877252423673
"[20,25)","hispanic","se_dx_lost_both_to_dead",0.622855226735932
"[20,25)","hispanic","se_dx_lost_none_to_dead",2.25953186926161
"[25,30)","hispanic","se_pr_lost_none",0.00606276325559515
"[25,30)","hispanic","se_pr_lost_mom",0.00295744160554761
"[25,30)","hispanic","se_pr_lost_dad",0.00523835224146917
"[25,30)","hispanic","se_pr_lost_both",0.00206036003067658
"[25,30)","hispanic","se_mx_lost_none_to_lost_mom",0.000581705393587033
"[25,30)","hispanic","se_mx_lost_none_to_lost_dad",0.000655041373822655
"[25,30)","hispanic","se_mx_lost_none_to_lost_both",0
"[25,30)","hispanic","se_mx_lost_dad_to_lost_both",0.00184052798110887
"[25,30)","hispanic","se_mx_lost_mom_to_lost_both",0.00381254925714079
"[25,30)","hispanic","se_Lx_lost_mom",1453.73189992773
"[25,30)","hispanic","se_Lx_lost_dad",2574.91466347029
"[25,30)","hispanic","se_Lx_lost_both",1012.77100325909
"[25,30)","hispanic","se_Lx_lost_none",2980.15430966942
"[25,30)","hispanic","se_dx_lost_mom_to_dead",1.77316140288944
"[25,30)","hispanic","se_dx_lost_dad_to_dead",3.14070242059526
