"sex","race","x","name","value"
"all","hispanic","[4,5)","lx",99471
"all","hispanic","[4,5)","dx",11.4418592453003
"all","hispanic","[4,5)","Lx",99465.28125
"all","hispanic","[4,5)","pr_lost_none",0.995928226525852
"all","hispanic","[4,5)","pr_lost_mom",0
"all","hispanic","[4,5)","pr_lost_dad",0.00407177347414765
"all","hispanic","[4,5)","pr_lost_both",0
"all","hispanic","[4,5)","mx_lost_none_to_lost_mom",0
"all","hispanic","[4,5)","mx_lost_none_to_lost_dad",0
"all","hispanic","[4,5)","mx_lost_none_to_lost_both",0
"all","hispanic","[4,5)","mx_lost_dad_to_lost_both",0
"all","hispanic","[4,5)","mx_lost_mom_to_lost_both",NA
"all","hispanic","[4,5)","Lx_lost_mom",0
"all","hispanic","[4,5)","Lx_lost_dad",405.000093792385
"all","hispanic","[4,5)","Lx_lost_both",0
"all","hispanic","[4,5)","Lx_lost_none",99060.2811562076
"all","hispanic","[4,5)","dx_lost_mom_to_dead",0
"all","hispanic","[4,5)","dx_lost_dad_to_dead",0.0465886589699448
"all","hispanic","[4,5)","dx_lost_both_to_dead",0
"all","hispanic","[4,5)","dx_lost_none_to_dead",11.3952705863304
"all","hispanic","[4,5)","dx_lost_none_to_lost_mom",0
"all","hispanic","[4,5)","dx_lost_none_to_lost_dad",0
"all","hispanic","[4,5)","dx_lost_none_to_lost_both",0
"all","hispanic","[4,5)","dx_lost_mom_to_lost_both",NA
"all","hispanic","[4,5)","dx_lost_dad_to_lost_both",0
"all","hispanic","[4,5)","ex_lost_none",42.5670129146694
"all","hispanic","[4,5)","ex_lost_mom",3.44300333419862
"all","hispanic","[4,5)","ex_lost_dad",10.5297752194821
"all","hispanic","[4,5)","ex_lost_both",17.8025926219053
"all","hispanic","[4,5)","ex",74.3423840902554
"all","hispanic","[4,5)","lx_lost_mom",0
"all","hispanic","[4,5)","lx_lost_dad",382.2735026498
"all","hispanic","[4,5)","lx_lost_both",0
"all","hispanic","[4,5)","lx_lost_none",99088.7279021125
"all","hispanic","[5,6)","lx",99459.5546875
"all","hispanic","[5,6)","dx",10.3009510040283
"all","hispanic","[5,6)","Lx",99454.40625
"all","hispanic","[5,6)","pr_lost_none",0.99606215114809
"all","hispanic","[5,6)","pr_lost_mom",0
"all","hispanic","[5,6)","pr_lost_dad",0
"all","hispanic","[5,6)","pr_lost_both",0.00393784885191035
"all","hispanic","[5,6)","mx_lost_none_to_lost_mom",0
"all","hispanic","[5,6)","mx_lost_none_to_lost_dad",0
"all","hispanic","[5,6)","mx_lost_none_to_lost_both",0
"all","hispanic","[5,6)","mx_lost_dad_to_lost_both",NA
"all","hispanic","[5,6)","mx_lost_mom_to_lost_both",NA
"all","hispanic","[5,6)","Lx_lost_mom",0
"all","hispanic","[5,6)","Lx_lost_dad",0
"all","hispanic","[5,6)","Lx_lost_both",391.636419468988
"all","hispanic","[5,6)","Lx_lost_none",99062.769830531
"all","hispanic","[5,6)","dx_lost_mom_to_dead",0
"all","hispanic","[5,6)","dx_lost_dad_to_dead",0
"all","hispanic","[5,6)","dx_lost_both_to_dead",0.0405635880847976
"all","hispanic","[5,6)","dx_lost_none_to_dead",10.2603874159435
"all","hispanic","[5,6)","dx_lost_none_to_lost_mom",0
"all","hispanic","[5,6)","dx_lost_none_to_lost_dad",0
"all","hispanic","[5,6)","dx_lost_none_to_lost_both",0
"all","hispanic","[5,6)","dx_lost_mom_to_lost_both",NA
"all","hispanic","[5,6)","dx_lost_dad_to_lost_both",NA
"all","hispanic","[5,6)","ex_lost_none",41.5759257466148
"all","hispanic","[5,6)","ex_lost_mom",3.44339953795423
"all","hispanic","[5,6)","ex_lost_dad",10.5269149259011
"all","hispanic","[5,6)","ex_lost_both",17.804641256011
"all","hispanic","[5,6)","ex",73.350881466481
"all","hispanic","[5,6)","lx_lost_mom",0
"all","hispanic","[5,6)","lx_lost_dad",382.22691399083
"all","hispanic","[5,6)","lx_lost_both",0
"all","hispanic","[5,6)","lx_lost_none",99077.3326315261
"all","hispanic","[6,7)","lx",99449.25
"all","hispanic","[6,7)","dx",9.48751735687256
"all","hispanic","[6,7)","Lx",99444.5078125
"all","hispanic","[6,7)","pr_lost_none",0.980213871359995
"all","hispanic","[6,7)","pr_lost_mom",0
"all","hispanic","[6,7)","pr_lost_dad",0.019786128640005
"all","hispanic","[6,7)","pr_lost_both",0
"all","hispanic","[6,7)","mx_lost_none_to_lost_mom",0
"all","hispanic","[6,7)","mx_lost_none_to_lost_dad",0
"all","hispanic","[6,7)","mx_lost_none_to_lost_both",0
"all","hispanic","[6,7)","mx_lost_dad_to_lost_both",0
"all","hispanic","[6,7)","mx_lost_mom_to_lost_both",NA
"all","hispanic","[6,7)","Lx_lost_mom",0
"all","hispanic","[6,7)","Lx_lost_dad",1967.6218241201
"all","hispanic","[6,7)","Lx_lost_both",0
"all","hispanic","[6,7)","Lx_lost_none",97476.8859883799
"all","hispanic","[6,7)","dx_lost_mom_to_dead",0
"all","hispanic","[6,7)","dx_lost_dad_to_dead",0.18772123889736
"all","hispanic","[6,7)","dx_lost_both_to_dead",0
"all","hispanic","[6,7)","dx_lost_none_to_dead",9.2997961179752
"all","hispanic","[6,7)","dx_lost_none_to_lost_mom",0
"all","hispanic","[6,7)","dx_lost_none_to_lost_dad",0
"all","hispanic","[6,7)","dx_lost_none_to_lost_both",0
"all","hispanic","[6,7)","dx_lost_mom_to_lost_both",NA
"all","hispanic","[6,7)","dx_lost_dad_to_lost_both",0
"all","hispanic","[6,7)","ex_lost_none",40.584119947092
"all","hispanic","[6,7)","ex_lost_mom",3.44375633457337
"all","hispanic","[6,7)","ex_lost_dad",10.5280056990205
"all","hispanic","[6,7)","ex_lost_both",17.8025480762708
"all","hispanic","[6,7)","ex",72.3584300569567
"all","hispanic","[6,7)","lx_lost_mom",0
"all","hispanic","[6,7)","lx_lost_dad",382.22691399083
"all","hispanic","[6,7)","lx_lost_both",-0.0405635880847976
"all","hispanic","[6,7)","lx_lost_none",99067.0722441102
"all","hispanic","[7,8)","lx",99439.765625
"all","hispanic","[7,8)","dx",8.89720630645752
"all","hispanic","[7,8)","Lx",99435.3125
"all","hispanic","[7,8)","pr_lost_none",0.991195766309532
"all","hispanic","[7,8)","pr_lost_mom",0.00482952126589735
"all","hispanic","[7,8)","pr_lost_dad",0.00397471242457115
"all","hispanic","[7,8)","pr_lost_both",0
"all","hispanic","[7,8)","mx_lost_none_to_lost_mom",0
"all","hispanic","[7,8)","mx_lost_none_to_lost_dad",0
"all","hispanic","[7,8)","mx_lost_none_to_lost_both",0
"all","hispanic","[7,8)","mx_lost_dad_to_lost_both",0
"all","hispanic","[7,8)","mx_lost_mom_to_lost_both",0
"all","hispanic","[7,8)","Lx_lost_mom",480.224956299899
"all","hispanic","[7,8)","Lx_lost_dad",395.226772034865
"all","hispanic","[7,8)","Lx_lost_both",0
"all","hispanic","[7,8)","Lx_lost_none",98559.8607716652
"all","hispanic","[7,8)","dx_lost_mom_to_dead",0.0429692470641126
"all","hispanic","[7,8)","dx_lost_dad_to_dead",0.0353638364502495
"all","hispanic","[7,8)","dx_lost_both_to_dead",0
"all","hispanic","[7,8)","dx_lost_none_to_dead",8.81887322294316
"all","hispanic","[7,8)","dx_lost_none_to_lost_mom",0
"all","hispanic","[7,8)","dx_lost_none_to_lost_dad",0
"all","hispanic","[7,8)","dx_lost_none_to_lost_both",0
"all","hispanic","[7,8)","dx_lost_mom_to_lost_both",0
"all","hispanic","[7,8)","dx_lost_dad_to_lost_both",0
"all","hispanic","[7,8)","ex_lost_none",39.6077301661476
"all","hispanic","[7,8)","ex_lost_mom",3.44408479347792
"all","hispanic","[7,8)","ex_lost_dad",10.509222767883
"all","hispanic","[7,8)","ex_lost_both",17.8042460493186
"all","hispanic","[7,8)","ex",71.365283776827
"all","hispanic","[7,8)","lx_lost_mom",0
"all","hispanic","[7,8)","lx_lost_dad",382.039192751933
"all","hispanic","[7,8)","lx_lost_both",-0.0405635880847976
"all","hispanic","[7,8)","lx_lost_none",99057.7724479922
"all","hispanic","[8,9)","lx",99430.8671875
"all","hispanic","[8,9)","dx",8.26188278198242
"all","hispanic","[8,9)","Lx",99426.734375
"all","hispanic","[8,9)","pr_lost_none",0.978473037608216
"all","hispanic","[8,9)","pr_lost_mom",0.00289102756571016
"all","hispanic","[8,9)","pr_lost_dad",0.00351081209315115
"all","hispanic","[8,9)","pr_lost_both",0.0151251227329225
"all","hispanic","[8,9)","mx_lost_none_to_lost_mom",0
"all","hispanic","[8,9)","mx_lost_none_to_lost_dad",0
"all","hispanic","[8,9)","mx_lost_none_to_lost_both",0
"all","hispanic","[8,9)","mx_lost_dad_to_lost_both",0
"all","hispanic","[8,9)","mx_lost_mom_to_lost_both",0
"all","hispanic","[8,9)","Lx_lost_mom",287.445429846667
"all","hispanic","[8,9)","Lx_lost_dad",349.068581426278
"all","hispanic","[8,9)","Lx_lost_both",1503.84156035556
"all","hispanic","[8,9)","Lx_lost_none",97286.3788033715
"all","hispanic","[8,9)","dx_lost_mom_to_dead",0.0238853308673774
"all","hispanic","[8,9)","dx_lost_dad_to_dead",0.0290059179831812
"all","hispanic","[8,9)","dx_lost_both_to_dead",0.124961991082503
"all","hispanic","[8,9)","dx_lost_none_to_dead",8.08402954204936
"all","hispanic","[8,9)","dx_lost_none_to_lost_mom",0
"all","hispanic","[8,9)","dx_lost_none_to_lost_dad",0
"all","hispanic","[8,9)","dx_lost_none_to_lost_both",0
"all","hispanic","[8,9)","dx_lost_mom_to_lost_both",0
"all","hispanic","[8,9)","dx_lost_dad_to_lost_both",0
"all","hispanic","[8,9)","ex_lost_none",38.620034728723
"all","hispanic","[8,9)","ex_lost_mom",3.43956328023221
"all","hispanic","[8,9)","ex_lost_dad",10.5061883871258
"all","hispanic","[8,9)","ex_lost_both",17.8058394174062
"all","hispanic","[8,9)","ex",70.3716258134872
"all","hispanic","[8,9)","lx_lost_mom",-0.0429692470641126
"all","hispanic","[8,9)","lx_lost_dad",382.003828915483
"all","hispanic","[8,9)","lx_lost_both",-0.0405635880847976
"all","hispanic","[8,9)","lx_lost_none",99048.9535747693
"all","hispanic","[9,10)","lx",99422.6015625
"all","hispanic","[9,10)","dx",7.66594552993774
"all","hispanic","[9,10)","Lx",99418.765625
"all","hispanic","[9,10)","pr_lost_none",1
"all","hispanic","[9,10)","pr_lost_mom",0
"all","hispanic","[9,10)","pr_lost_dad",0
"all","hispanic","[9,10)","pr_lost_both",0
"all","hispanic","[9,10)","mx_lost_none_to_lost_mom",0
"all","hispanic","[9,10)","mx_lost_none_to_lost_dad",0
"all","hispanic","[9,10)","mx_lost_none_to_lost_both",0
"all","hispanic","[9,10)","mx_lost_dad_to_lost_both",NA
"all","hispanic","[9,10)","mx_lost_mom_to_lost_both",NA
"all","hispanic","[9,10)","Lx_lost_mom",0
"all","hispanic","[9,10)","Lx_lost_dad",0
"all","hispanic","[9,10)","Lx_lost_both",0
"all","hispanic","[9,10)","Lx_lost_none",99418.765625
"all","hispanic","[9,10)","dx_lost_mom_to_dead",0
"all","hispanic","[9,10)","dx_lost_dad_to_dead",0
"all","hispanic","[9,10)","dx_lost_both_to_dead",0
"all","hispanic","[9,10)","dx_lost_none_to_dead",7.66594552993774
"all","hispanic","[9,10)","dx_lost_none_to_lost_mom",0
"all","hispanic","[9,10)","dx_lost_none_to_lost_dad",0
"all","hispanic","[9,10)","dx_lost_none_to_lost_both",0
"all","hispanic","[9,10)","dx_lost_mom_to_lost_both",NA
"all","hispanic","[9,10)","dx_lost_dad_to_lost_both",NA
"all","hispanic","[9,10)","ex_lost_none",37.6447317437387
"all","hispanic","[9,10)","ex_lost_mom",3.43695808497944
"all","hispanic","[9,10)","ex_lost_dad",10.5035508744887
"all","hispanic","[9,10)","ex_lost_both",17.7921939771582
"all","hispanic","[9,10)","ex",69.377434680365
"all","hispanic","[9,10)","lx_lost_mom",-0.06685457793149
"all","hispanic","[9,10)","lx_lost_dad",381.9748229975
"all","hispanic","[9,10)","lx_lost_both",-0.165525579167301
"all","hispanic","[9,10)","lx_lost_none",99040.8695452272
"all","hispanic","[10,11)","lx",99414.9375
"all","hispanic","[10,11)","dx",7.54618453979492
"all","hispanic","[10,11)","Lx",99411.1640625
"all","hispanic","[10,11)","pr_lost_none",1
"all","hispanic","[10,11)","pr_lost_mom",0
"all","hispanic","[10,11)","pr_lost_dad",0
"all","hispanic","[10,11)","pr_lost_both",0
"all","hispanic","[10,11)","mx_lost_none_to_lost_mom",0
"all","hispanic","[10,11)","mx_lost_none_to_lost_dad",0
"all","hispanic","[10,11)","mx_lost_none_to_lost_both",0
"all","hispanic","[10,11)","mx_lost_dad_to_lost_both",NA
"all","hispanic","[10,11)","mx_lost_mom_to_lost_both",NA
"all","hispanic","[10,11)","Lx_lost_mom",0
"all","hispanic","[10,11)","Lx_lost_dad",0
"all","hispanic","[10,11)","Lx_lost_both",0
"all","hispanic","[10,11)","Lx_lost_none",99411.1640625
"all","hispanic","[10,11)","dx_lost_mom_to_dead",0
"all","hispanic","[10,11)","dx_lost_dad_to_dead",0
"all","hispanic","[10,11)","dx_lost_both_to_dead",0
"all","hispanic","[10,11)","dx_lost_none_to_dead",7.54618453979492
"all","hispanic","[10,11)","dx_lost_none_to_lost_mom",0
"all","hispanic","[10,11)","dx_lost_none_to_lost_dad",0
"all","hispanic","[10,11)","dx_lost_none_to_lost_both",0
"all","hispanic","[10,11)","dx_lost_mom_to_lost_both",NA
"all","hispanic","[10,11)","dx_lost_dad_to_lost_both",NA
"all","hispanic","[10,11)","ex_lost_none",36.6475953320388
"all","hispanic","[10,11)","ex_lost_mom",3.43722304578146
"all","hispanic","[10,11)","ex_lost_dad",10.5043606106551
"all","hispanic","[10,11)","ex_lost_both",17.7935656069161
"all","hispanic","[10,11)","ex",68.3827445953914
"all","hispanic","[10,11)","lx_lost_mom",-0.06685457793149
"all","hispanic","[10,11)","lx_lost_dad",381.9748229975
"all","hispanic","[10,11)","lx_lost_both",-0.165525579167301
"all","hispanic","[10,11)","lx_lost_none",99033.2035996973
"all","hispanic","[11,12)","lx",99407.390625
"all","hispanic","[11,12)","dx",8.62666320800781
"all","hispanic","[11,12)","Lx",99403.078125
"all","hispanic","[11,12)","pr_lost_none",0.971238720198602
"all","hispanic","[11,12)","pr_lost_mom",0
"all","hispanic","[11,12)","pr_lost_dad",0.0236726450597886
"all","hispanic","[11,12)","pr_lost_both",0.00508863474160986
"all","hispanic","[11,12)","mx_lost_none_to_lost_mom",0
"all","hispanic","[11,12)","mx_lost_none_to_lost_dad",0
"all","hispanic","[11,12)","mx_lost_none_to_lost_both",0
"all","hispanic","[11,12)","mx_lost_dad_to_lost_both",0
"all","hispanic","[11,12)","mx_lost_mom_to_lost_both",NA
"all","hispanic","[11,12)","Lx_lost_mom",0
"all","hispanic","[11,12)","Lx_lost_dad",2353.13378630356
"all","hispanic","[11,12)","Lx_lost_both",505.825956769834
"all","hispanic","[11,12)","Lx_lost_none",96544.1183819266
"all","hispanic","[11,12)","dx_lost_mom_to_dead",0
"all","hispanic","[11,12)","dx_lost_dad_to_dead",0.204215936173506
"all","hispanic","[11,12)","dx_lost_both_to_dead",0.0438979381044361
"all","hispanic","[11,12)","dx_lost_none_to_dead",8.37854933372987
"all","hispanic","[11,12)","dx_lost_none_to_lost_mom",0
"all","hispanic","[11,12)","dx_lost_none_to_lost_dad",0
"all","hispanic","[11,12)","dx_lost_none_to_lost_both",0
"all","hispanic","[11,12)","dx_lost_mom_to_lost_both",NA
"all","hispanic","[11,12)","dx_lost_dad_to_lost_both",0
"all","hispanic","[11,12)","ex_lost_none",35.6503396087148
"all","hispanic","[11,12)","ex_lost_mom",3.43748399511844
"all","hispanic","[11,12)","ex_lost_dad",10.5051580875427
"all","hispanic","[11,12)","ex_lost_both",17.7949164704143
"all","hispanic","[11,12)","ex",67.3878981617902
"all","hispanic","[11,12)","lx_lost_mom",-0.06685457793149
"all","hispanic","[11,12)","lx_lost_dad",381.9748229975
"all","hispanic","[11,12)","lx_lost_both",-0.165525579167301
"all","hispanic","[11,12)","lx_lost_none",99025.6574151575
"all","hispanic","[12,13)","lx",99398.765625
"all","hispanic","[12,13)","dx",11.7649564743042
"all","hispanic","[12,13)","Lx",99392.8828125
"all","hispanic","[12,13)","pr_lost_none",0.962590383136344
"all","hispanic","[12,13)","pr_lost_mom",0.0182533924875845
"all","hispanic","[12,13)","pr_lost_dad",0.0191562243760713
"all","hispanic","[12,13)","pr_lost_both",0
"all","hispanic","[12,13)","mx_lost_none_to_lost_mom",0
"all","hispanic","[12,13)","mx_lost_none_to_lost_dad",0
"all","hispanic","[12,13)","mx_lost_none_to_lost_both",0
"all","hispanic","[12,13)","mx_lost_dad_to_lost_both",0
"all","hispanic","[12,13)","mx_lost_mom_to_lost_both",0
"all","hispanic","[12,13)","Lx_lost_mom",1814.25730044906
"all","hispanic","[12,13)","Lx_lost_dad",1903.99236454082
"all","hispanic","[12,13)","Lx_lost_both",0
"all","hispanic","[12,13)","Lx_lost_none",95674.6331475101
"all","hispanic","[12,13)","dx_lost_mom_to_dead",0.214750368124823
"all","hispanic","[12,13)","dx_lost_dad_to_dead",0.225372145996485
"all","hispanic","[12,13)","dx_lost_both_to_dead",0
"all","hispanic","[12,13)","dx_lost_none_to_dead",11.3248339601829
"all","hispanic","[12,13)","dx_lost_none_to_lost_mom",0
"all","hispanic","[12,13)","dx_lost_none_to_lost_dad",0
"all","hispanic","[12,13)","dx_lost_none_to_lost_both",0
"all","hispanic","[12,13)","dx_lost_mom_to_lost_both",0
"all","hispanic","[12,13)","dx_lost_dad_to_lost_both",0
"all","hispanic","[12,13)","ex_lost_none",34.6821521911178
"all","hispanic","[12,13)","ex_lost_mom",3.43778227145287
"all","hispanic","[12,13)","ex_lost_dad",10.4823959658647
"all","hispanic","[12,13)","ex_lost_both",17.7913717100745
"all","hispanic","[12,13)","ex",66.3937021385098
"all","hispanic","[12,13)","lx_lost_mom",-0.06685457793149
"all","hispanic","[12,13)","lx_lost_dad",381.770607061326
"all","hispanic","[12,13)","lx_lost_both",-0.209423517271737
"all","hispanic","[12,13)","lx_lost_none",99017.2788658238
"all","hispanic","[13,14)","lx",99387
"all","hispanic","[13,14)","dx",17.5234088897705
"all","hispanic","[13,14)","Lx",99378.234375
"all","hispanic","[13,14)","pr_lost_none",0.968500879336318
"all","hispanic","[13,14)","pr_lost_mom",0.00918619448341843
"all","hispanic","[13,14)","pr_lost_dad",0.0223129261802641
"all","hispanic","[13,14)","pr_lost_both",0
"all","hispanic","[13,14)","mx_lost_none_to_lost_mom",0
"all","hispanic","[13,14)","mx_lost_none_to_lost_dad",0
"all","hispanic","[13,14)","mx_lost_none_to_lost_both",0
"all","hispanic","[13,14)","mx_lost_dad_to_lost_both",0
"all","hispanic","[13,14)","mx_lost_mom_to_lost_both",0
"all","hispanic","[13,14)","Lx_lost_mom",912.907788387488
"all","hispanic","[13,14)","Lx_lost_dad",2217.41920753435
"all","hispanic","[13,14)","Lx_lost_both",0
"all","hispanic","[13,14)","Lx_lost_none",96247.9073790782
"all","hispanic","[13,14)","dx_lost_mom_to_dead",0.160973442073895
"all","hispanic","[13,14)","dx_lost_dad_to_dead",0.390998528984032
"all","hispanic","[13,14)","dx_lost_both_to_dead",0
"all","hispanic","[13,14)","dx_lost_none_to_dead",16.9714369187126
"all","hispanic","[13,14)","dx_lost_none_to_lost_mom",0
"all","hispanic","[13,14)","dx_lost_none_to_lost_dad",0
"all","hispanic","[13,14)","dx_lost_none_to_lost_both",0
"all","hispanic","[13,14)","dx_lost_mom_to_lost_both",0
"all","hispanic","[13,14)","dx_lost_dad_to_lost_both",0
"all","hispanic","[13,14)","ex_lost_none",33.7236105714831
"all","hispanic","[13,14)","ex_lost_mom",3.41993476983383
"all","hispanic","[13,14)","ex_lost_dad",10.4644795338917
"all","hispanic","[13,14)","ex_lost_both",17.7934778870169
"all","hispanic","[13,14)","ex",65.4015027622254
"all","hispanic","[13,14)","lx_lost_mom",-0.281604946056313
"all","hispanic","[13,14)","lx_lost_dad",381.54523491533
"all","hispanic","[13,14)","lx_lost_both",-0.209423517271737
"all","hispanic","[13,14)","lx_lost_none",99005.9540318636
"all","hispanic","[14,15)","lx",99369.4765625
"all","hispanic","[14,15)","dx",25.4383869171143
"all","hispanic","[14,15)","Lx",99356.7578125
"all","hispanic","[14,15)","pr_lost_none",0.96410472881391
"all","hispanic","[14,15)","pr_lost_mom",0.0214318724224171
"all","hispanic","[14,15)","pr_lost_dad",0.0144633987636724
"all","hispanic","[14,15)","pr_lost_both",0
"all","hispanic","[14,15)","mx_lost_none_to_lost_mom",0
"all","hispanic","[14,15)","mx_lost_none_to_lost_dad",0
"all","hispanic","[14,15)","mx_lost_none_to_lost_both",0
"all","hispanic","[14,15)","mx_lost_dad_to_lost_both",0
"all","hispanic","[14,15)","mx_lost_mom_to_lost_both",0
"all","hispanic","[14,15)","Lx_lost_mom",2129.40135774249
"all","hispanic","[14,15)","Lx_lost_dad",1437.03640810781
"all","hispanic","[14,15)","Lx_lost_both",0
"all","hispanic","[14,15)","Lx_lost_none",95790.3200466497
"all","hispanic","[14,15)","dx_lost_mom_to_dead",0.545192263039678
"all","hispanic","[14,15)","dx_lost_dad_to_dead",0.367925533886811
"all","hispanic","[14,15)","dx_lost_both_to_dead",0
"all","hispanic","[14,15)","dx_lost_none_to_dead",24.5252691201878
"all","hispanic","[14,15)","dx_lost_none_to_lost_mom",0
"all","hispanic","[14,15)","dx_lost_none_to_lost_dad",0
"all","hispanic","[14,15)","dx_lost_none_to_lost_both",0
"all","hispanic","[14,15)","dx_lost_mom_to_lost_both",0
"all","hispanic","[14,15)","dx_lost_dad_to_lost_both",0
"all","hispanic","[14,15)","ex_lost_none",32.7609713677152
"all","hispanic","[14,15)","ex_lost_mom",3.41135085850913
"all","hispanic","[14,15)","ex_lost_dad",10.4440100132218
"all","hispanic","[14,15)","ex_lost_both",17.7966157006438
"all","hispanic","[14,15)","ex",64.4129479400899
"all","hispanic","[14,15)","lx_lost_mom",-0.442578388130208
"all","hispanic","[14,15)","lx_lost_dad",381.154236386346
"all","hispanic","[14,15)","lx_lost_both",-0.209423517271737
"all","hispanic","[14,15)","lx_lost_none",98988.9825949449
"all","hispanic","[15,16)","lx",99344.0390625
"all","hispanic","[15,16)","dx",34.4568824768066
"all","hispanic","[15,16)","Lx",99326.8125
"all","hispanic","[15,16)","pr_lost_none",0.97287950812976
"all","hispanic","[15,16)","pr_lost_mom",0.00423292550853535
"all","hispanic","[15,16)","pr_lost_dad",0.0228875663617046
"all","hispanic","[15,16)","pr_lost_both",0
"all","hispanic","[15,16)","mx_lost_none_to_lost_mom",0
"all","hispanic","[15,16)","mx_lost_none_to_lost_dad",0
"all","hispanic","[15,16)","mx_lost_none_to_lost_both",0
"all","hispanic","[15,16)","mx_lost_dad_to_lost_both",0
"all","hispanic","[15,16)","mx_lost_mom_to_lost_both",0
"all","hispanic","[15,16)","Lx_lost_mom",420.442998312758
"all","hispanic","[15,16)","Lx_lost_dad",2273.34901259034
"all","hispanic","[15,16)","Lx_lost_both",0
"all","hispanic","[15,16)","Lx_lost_none",96633.0204890969
"all","hispanic","[15,16)","dx_lost_mom_to_dead",0.145853416780679
"all","hispanic","[15,16)","dx_lost_dad_to_dead",0.788634184305367
"all","hispanic","[15,16)","dx_lost_both_to_dead",0
"all","hispanic","[15,16)","dx_lost_none_to_dead",33.5223948757205
"all","hispanic","[15,16)","dx_lost_none_to_lost_mom",0
"all","hispanic","[15,16)","dx_lost_none_to_lost_dad",0
"all","hispanic","[15,16)","dx_lost_none_to_lost_both",0
"all","hispanic","[15,16)","dx_lost_mom_to_lost_both",0
"all","hispanic","[15,16)","dx_lost_dad_to_lost_both",0
"all","hispanic","[15,16)","ex_lost_none",31.805131805185
"all","hispanic","[15,16)","ex_lost_mom",3.39078973436363
"all","hispanic","[15,16)","ex_lost_dad",10.4322189997453
"all","hispanic","[15,16)","ex_lost_both",17.8011726062836
"all","hispanic","[15,16)","ex",63.4293131455775
"all","hispanic","[15,16)","lx_lost_mom",-0.987770651169886
"all","hispanic","[15,16)","lx_lost_dad",380.786310852459
"all","hispanic","[15,16)","lx_lost_both",-0.209423517271737
"all","hispanic","[15,16)","lx_lost_none",98964.4573258247
"all","hispanic","[16,17)","lx",99309.5859375
"all","hispanic","[16,17)","dx",43.6686706542969
"all","hispanic","[16,17)","Lx",99287.75
"all","hispanic","[16,17)","pr_lost_none",0.971628042197208
"all","hispanic","[16,17)","pr_lost_mom",0.0134885971004329
"all","hispanic","[16,17)","pr_lost_dad",0.0148833607023593
"all","hispanic","[16,17)","pr_lost_both",0
"all","hispanic","[16,17)","mx_lost_none_to_lost_mom",0
"all","hispanic","[16,17)","mx_lost_none_to_lost_dad",0
"all","hispanic","[16,17)","mx_lost_none_to_lost_both",0
"all","hispanic","[16,17)","mx_lost_dad_to_lost_both",0
"all","hispanic","[16,17)","mx_lost_mom_to_lost_both",0
"all","hispanic","[16,17)","Lx_lost_mom",1339.25245675851
"all","hispanic","[16,17)","Lx_lost_dad",1477.73539657567
"all","hispanic","[16,17)","Lx_lost_both",0
"all","hispanic","[16,17)","Lx_lost_none",96470.7621466658
"all","hispanic","[16,17)","dx_lost_mom_to_dead",0.589029104367309
"all","hispanic","[16,17)","dx_lost_dad_to_dead",0.649936576740432
"all","hispanic","[16,17)","dx_lost_both_to_dead",0
"all","hispanic","[16,17)","dx_lost_none_to_dead",42.4297049731892
"all","hispanic","[16,17)","dx_lost_none_to_lost_mom",0
"all","hispanic","[16,17)","dx_lost_none_to_lost_dad",0
"all","hispanic","[16,17)","dx_lost_none_to_lost_both",0
"all","hispanic","[16,17)","dx_lost_mom_to_lost_both",0
"all","hispanic","[16,17)","dx_lost_dad_to_lost_both",0
"all","hispanic","[16,17)","ex_lost_none",30.8431175806217
"all","hispanic","[16,17)","ex_lost_mom",3.38773242934237
"all","hispanic","[16,17)","ex_lost_dad",10.41294667624
"all","hispanic","[16,17)","ex_lost_both",17.8073483044215
"all","hispanic","[16,17)","ex",62.4511449906255
"all","hispanic","[16,17)","lx_lost_mom",-1.13362406795057
"all","hispanic","[16,17)","lx_lost_dad",379.997676668154
"all","hispanic","[16,17)","lx_lost_both",-0.209423517271737
"all","hispanic","[16,17)","lx_lost_none",98930.934930949
"all","hispanic","[17,18)","lx",99265.9140625
"all","hispanic","[17,18)","dx",53.0722770690918
"all","hispanic","[17,18)","Lx",99239.375
"all","hispanic","[17,18)","pr_lost_none",0.958998075984515
"all","hispanic","[17,18)","pr_lost_mom",0.0081922696964726
"all","hispanic","[17,18)","pr_lost_dad",0.0328096543190123
"all","hispanic","[17,18)","pr_lost_both",0
"all","hispanic","[17,18)","mx_lost_none_to_lost_mom",0
"all","hispanic","[17,18)","mx_lost_none_to_lost_dad",0.00925601344383474
"all","hispanic","[17,18)","mx_lost_none_to_lost_both",0
"all","hispanic","[17,18)","mx_lost_dad_to_lost_both",0
"all","hispanic","[17,18)","mx_lost_mom_to_lost_both",0
"all","hispanic","[17,18)","Lx_lost_mom",812.995724509381
"all","hispanic","[17,18)","Lx_lost_dad",3256.00958858483
"all","hispanic","[17,18)","Lx_lost_both",0
"all","hispanic","[17,18)","Lx_lost_none",95170.3696869058
"all","hispanic","[17,18)","dx_lost_mom_to_dead",0.434782407155919
"all","hispanic","[17,18)","dx_lost_dad_to_dead",1.74128306455975
"all","hispanic","[17,18)","dx_lost_both_to_dead",0
"all","hispanic","[17,18)","dx_lost_none_to_dead",50.8962115973761
"all","hispanic","[17,18)","dx_lost_none_to_lost_mom",0
"all","hispanic","[17,18)","dx_lost_none_to_lost_dad",880.427125257937
