ind,race,x,state,mean,se_mean,sd,2.5%,5%,10%,25%,50%,75%,90%,95%,97.5%,n_eff,Rhat
"1,13,3",hispanic,60,lost_dad,4.268721961333578,0.003438092821290028,0.2688118602814801,3.744018611106545,3.8293126124015964,3.919769963639682,4.086426061591023,4.271633014715183,4.449609858926776,4.614511645921254,4.711582382449183,4.788024969025814,6113.102216400855,1.0001862309245038
"1,13,4",hispanic,60,lost_both,15.39953490850182,0.005141997198269364,0.39222129009226586,14.63005689499699,14.75581617417197,14.900141578265512,15.138716638741355,15.39758573489623,15.661809757490294,15.899285658915675,16.044978323097162,16.1626967616185,5818.334108867249,0.9997174639268634
"2,1,1",non-hispanic black,0,lost_none,39.26634710219307,0.0020368977292847317,0.15869587647099662,38.956999256929556,39.00548084397555,39.05898800857669,39.15789792592315,39.26665955430383,39.376636661308936,39.46871861234161,39.52649957282488,39.573505745244354,6070.057939044759,0.9995411606446966
"2,1,2",non-hispanic black,0,lost_mom,3.6357879465966967,0.0016367741460036023,0.1250509067973465,3.384834563698656,3.4285275494419842,3.4763510095100556,3.5518765020658347,3.637336356899262,3.7202217019181933,3.795667994890062,3.8405903066527225,3.8785667041735183,5837.0871533119625,0.9995368626232327
"2,1,3",non-hispanic black,0,lost_dad,11.568405876816696,0.0029233974602090027,0.2245059779247965,11.131581925355743,11.200425703251474,11.276678507696387,11.416858428949869,11.567841080201848,11.72029715195023,11.86145949841565,11.936200771579951,12.010391796564297,5897.664840040402,0.9996039556770365
"2,1,4",non-hispanic black,0,lost_both,17.074899078055637,0.0038573060218819693,0.2998520813441521,16.4866593943664,16.58085069926598,16.696391743894516,16.869526377467384,17.07603182232018,17.28087579842507,17.465385126478044,17.56717919800986,17.64952378250705,6042.907478394973,0.9995793377016478
"2,2,1",non-hispanic black,5,lost_none,34.79143917236267,0.002061055714869559,0.16047626667262457,34.48009082537304,34.526223950865585,34.582083256689955,34.682327571133285,34.79142162692898,34.90262286272825,34.99646480396814,35.05554214603568,35.102400705637066,6062.366121365733,0.9995326181129662
"2,2,2",non-hispanic black,5,lost_mom,3.670688580850103,0.0016568707032534177,0.12660509293110422,3.4176243090422513,3.4612168344146688,3.508817166384338,3.5858499989164785,3.6716492537905996,3.7565549814780455,3.833067750460901,3.8783571904726517,3.917473206898158,5838.820377706202,0.9995375491889489
"2,2,3",non-hispanic black,5,lost_dad,11.67772594971209,0.0029575340518942284,0.22726152406099673,11.23389800093049,11.303646260849183,11.382286441628112,11.524979392213265,11.677803062923724,11.832386201717673,11.974376305770136,12.051513160162113,12.126630694636592,5904.625018999641,0.9996105003458763
"2,2,4",non-hispanic black,5,lost_both,17.28499762908111,0.0039041396703917105,0.3035569693750377,16.69298388280834,16.784822259396496,16.898247126858106,17.07808923302183,17.285003599146904,17.493707618105347,17.680249640349178,17.782626829182117,17.865110399353906,6045.4651832124255,0.9995743344480794
"2,3,1",non-hispanic black,10,lost_none,30.009414539365622,0.0020555650712227153,0.16000008215415354,29.696949137787808,29.745223245574362,29.800436554290748,29.901535908381575,30.008622282179395,30.119537699938327,30.215052853598255,30.270646176774804,30.319342785677897,6058.6791268114785,0.9995563203979886
"2,3,2",non-hispanic black,10,lost_mom,3.6341064643241885,0.0016581044871732925,0.126675347802736,3.379995267861373,3.4239981197827647,3.47154393399714,3.550001534885589,3.6350747845184066,3.719828618722555,3.7959504264166677,3.843218221291851,3.8820619198351984,5836.606595387365,0.9995509648471912
"2,3,3",non-hispanic black,10,lost_dad,11.584249863782855,0.002952764088666942,0.2271197011823136,11.142334580649205,11.21134308694903,11.287220873096457,11.43042148857392,11.583168900170097,11.73794962312051,11.882021460410257,11.955904539259935,12.032259647261238,5916.326260975448,0.9996336936745013
"2,3,4",non-hispanic black,10,lost_both,17.30783101919983,0.003886661146889753,0.30287743526325606,16.72235203983565,16.808688245039548,16.92173069971424,17.100703977019563,17.307350390201435,17.517803205381746,17.69743498345033,17.804423338079243,17.884352347315374,6072.6811707023835,0.9996106568731962
"2,4,1",non-hispanic black,15,lost_none,25.4970735030932,0.0020656099458527277,0.15957844009387875,25.185548146972373,25.23064527718563,25.291490664951656,25.389121490167245,25.49585205260207,25.605791124092633,25.70092096053346,25.758045134675452,25.80581393653672,5968.315855502168,0.9996226538810601
"2,4,2",non-hispanic black,15,lost_mom,3.5641449018966793,0.00166620456229238,0.12721365123036094,3.3097192845739998,3.351244151269521,3.4007771491623235,3.4800543578212655,3.5644523254876357,3.6510744324775946,3.727539183177163,3.7720503239188328,3.8151642413831404,5829.224705532618,0.9995570903116074
"2,4,3",non-hispanic black,15,lost_dad,11.447984477038837,0.0029639874315370044,0.22749926997035064,11.005199599194347,11.072881704776853,11.153063732707672,11.292529411524463,11.446623536225664,11.60213375583385,11.746092394419579,11.823886536902396,11.888240584133518,5891.247917945796,0.9996565491858289
"2,4,4",non-hispanic black,15,lost_both,17.40567824525716,0.003908464657899621,0.3030091911741675,16.810964659299295,16.907218914274114,17.017404885556708,17.197560307354586,17.406780691501478,17.616242468476184,17.795360941563892,17.903672656030192,17.98797545037845,6010.342566838181,0.9995905331465862
"2,5,1",non-hispanic black,20,lost_none,21.279169285562606,0.0020459381169698754,0.15795929659928656,20.96834777928988,21.01802053006139,21.07685218573093,21.17473686222991,21.278448081966197,21.386975000156998,21.48036928906871,21.536760950076683,21.595334153006927,5960.811594320825,0.9996285831822609
"2,5,2",non-hispanic black,20,lost_mom,3.4560215934467946,0.0016616386203311521,0.12721501403213198,3.202669787083812,3.245344363965849,3.2921918044871243,3.370625843286409,3.4576179908681217,3.5426334530939334,3.6159921958844103,3.6632656681333313,3.709360772643182,5861.43003007072,0.9996156391696585
"2,5,3",non-hispanic black,20,lost_dad,11.236477112923236,0.0029831225532457204,0.22901561900703962,10.785092945921093,10.856933065731184,10.940436349105967,11.081304562678326,11.236516541874991,11.389673671949847,11.534518913027696,11.613318164580688,11.682174977482001,5893.699841207536,0.9996949411190382
"2,5,4",non-hispanic black,20,lost_both,17.565391631155133,0.003906031699918025,0.3029018546133449,16.974083861293877,17.071744416843504,17.178952825639303,17.36121778960446,17.566442455334325,17.77254588068806,17.95769970842907,18.066229681175546,18.15690781869689,6013.569545038332,0.9996478641408089
"2,6,1",non-hispanic black,25,lost_none,17.291531882770467,0.002026161664778761,0.15599960684438322,16.988241875927322,17.03550490919142,17.089997028760695,17.18665603837924,17.29270144475767,17.39771308822093,17.49136833178056,17.54713479420116,17.5924099351472,5927.872025741801,0.999738538883855
