"x","pr_lost_none","se_pr_lost_none","pr_lost_mom","se_pr_lost_mom","pr_lost_dad","se_pr_lost_dad","pr_lost_both","se_pr_lost_both","sex","race"
"[58,59)",0.173146222533277,0.0224953420887843,0.0989962027868315,0.0177436960560037,0.309686018411611,0.0284556928140164,0.418171556268282,0.0302487400981316,"male","all"
"[59,60)",0.174780412974868,0.0217430997797549,0.0925765154162877,0.0148874522200995,0.364799359236285,0.030193613591518,0.367843712372561,0.027888894378087,"female","all"
"[59,60)",0.142482199109369,0.02044855874315,0.115290168911412,0.0217095704297672,0.299585142449775,0.0291474520730477,0.442642489529443,0.0342775376666191,"male","all"
"[60,Inf)",0.032579851734576,0.00219014757299013,0.0341775803769751,0.00227483989185213,0.123738046846124,0.00404700642724739,0.809504521042324,0.00465832554876563,"female","all"
"[60,Inf)",0.0394221916322858,0.00290739956499717,0.0338563222174508,0.00262437926735324,0.13428676709891,0.00535013669105065,0.792434719051353,0.00535157453708047,"male","all"
"[0,1)",1,0,0,0,0,0,0,0,"all","hispanic"
"[0,1)",1,0,0,0,0,0,0,0,"all","non-hispanic asian"
"[0,1)",1,0,0,0,0,0,0,0,"all","non-hispanic black"
"[0,1)",1,0,0,0,0,0,0,0,"all","non-hispanic other"
"[0,1)",1,0,0,0,0,0,0,0,"all","non-hispanic white"
"[1,2)",1,0,0,0,0,0,0,0,"all","hispanic"
"[1,2)",1,0,0,0,0,0,0,0,"all","non-hispanic asian"
"[1,2)",0.986091478527227,0.0141346191118664,0,0,0.0139085214727735,0.0141346191118664,0,0,"all","non-hispanic black"
"[1,2)",1,0,0,0,0,0,0,0,"all","non-hispanic other"
"[1,2)",0.993251306812939,0.00545779480017401,0.00674869318706154,0.00545779480017401,0,0,0,0,"all","non-hispanic white"
"[2,3)",1,0,0,0,0,0,0,0,"all","hispanic"
"[2,3)",1,0,0,0,0,0,0,0,"all","non-hispanic asian"
"[2,3)",1,0,0,0,0,0,0,0,"all","non-hispanic black"
"[2,3)",1,0,0,0,0,0,0,0,"all","non-hispanic other"
"[2,3)",1,0,0,0,0,0,0,0,"all","non-hispanic white"
"[3,4)",1,0,0,0,0,0,0,0,"all","hispanic"
"[3,4)",1,0,0,0,0,0,0,0,"all","non-hispanic asian"
"[3,4)",1,0,0,0,0,0,0,0,"all","non-hispanic black"
"[3,4)",1,0,0,0,0,0,0,0,"all","non-hispanic other"
"[3,4)",1,0,0,0,0,0,0,0,"all","non-hispanic white"
"[4,5)",0.995928226525852,0.0041721301344115,0,0,0.00407177347414765,0.00417213013441149,0,0,"all","hispanic"
"[4,5)",1,0,0,0,0,0,0,0,"all","non-hispanic asian"
"[4,5)",0.982785592387327,0.0111395393349322,0,0,0.0172144076126731,0.0111395393349322,0,0,"all","non-hispanic black"
"[4,5)",0.955806562528012,0.0318002539222314,0,0,0.0441934374719879,0.0318002539222315,0,0,"all","non-hispanic other"
"[4,5)",0.988249197609774,0.00987894328437834,0.0117508023902265,0.00987894328437836,0,0,0,0,"all","non-hispanic white"
"[5,6)",0.99606215114809,0.00295123498964811,0,0,0,0,0.00393784885191035,0.00295123498964809,"all","hispanic"
"[5,6)",1,0,0,0,0,0,0,0,"all","non-hispanic asian"
"[5,6)",0.978192209262315,0.0228623716861996,0.0218077907376853,0.0228623716861996,0,0,0,0,"all","non-hispanic black"
"[5,6)",1,0,0,0,0,0,0,0,"all","non-hispanic other"
"[5,6)",0.989500485727821,0.00620598223998346,0.00655940532933137,0.00490437878342814,0.00394010894284733,0.00395506719684143,0,0,"all","non-hispanic white"
"[6,7)",0.980213871359995,0.0143744389162794,0,0,0.019786128640005,0.0143744389162795,0,0,"all","hispanic"
"[6,7)",1,0,0,0,0,0,0,0,"all","non-hispanic asian"
"[6,7)",0.992669814839529,0.00729089453596701,0,0,0.00733018516047143,0.00729089453596701,0,0,"all","non-hispanic black"
"[6,7)",1,0,0,0,0,0,0,0,"all","non-hispanic other"
"[6,7)",0.995122557011655,0.00437120194184537,0.00487744298834459,0.00437120194184537,0,0,0,0,"all","non-hispanic white"
"[7,8)",0.991195766309532,0.00612148615042218,0.00482952126589735,0.00501343376527199,0.00397471242457115,0.003932220215282,0,0,"all","hispanic"
"[7,8)",1,0,0,0,0,0,0,0,"all","non-hispanic asian"
"[7,8)",0.972488553725053,0.0155504672832696,0.018845961422145,0.0132655642346221,0.00866548485280153,0.00846671766304331,0,0,"all","non-hispanic black"
"[7,8)",0.955009344060339,0.0325936571118315,0,0,0.0449906559396614,0.0325936571118315,0,0,"all","non-hispanic other"
"[7,8)",0.987515884841819,0.00627390824611564,0.00924266616752519,0.00598213334198497,0.00324144899065548,0.00215046167496858,0,0,"all","non-hispanic white"
"[8,9)",0.978473037608216,0.0125141985677765,0.00289102756571016,0.00265967759498366,0.00351081209315115,0.00347943978727589,0.0151251227329225,0.0113700270606136,"all","hispanic"
"[8,9)",1,0,0,0,0,0,0,0,"all","non-hispanic asian"
"[8,9)",0.973920650327838,0.0152841512640947,0,0,0.0260793496721617,0.0152841512640946,0,0,"all","non-hispanic black"
"[8,9)",1,0,0,0,0,0,0,0,"all","non-hispanic other"
"[8,9)",0.985433198368951,0.00739896495647571,0.0103103942193547,0.00588049556870379,0.00425640741169444,0.00426344264209378,0,0,"all","non-hispanic white"
"[9,10)",1,0,0,0,0,0,0,0,"all","hispanic"
"[9,10)",1,0,0,0,0,0,0,0,"all","non-hispanic asian"
"[9,10)",1,0,0,0,0,0,0,0,"all","non-hispanic black"
"[9,10)",0.898583030462108,0.054910882898164,0,0,0.101416969537892,0.054910882898164,0,0,"all","non-hispanic other"
"[9,10)",0.98810485613163,0.00532686852902214,0.00494101247783431,0.00336164608798142,0.00695413139053528,0.00400823919077268,0,0,"all","non-hispanic white"
"[10,11)",1,0,0,0,0,0,0,0,"all","hispanic"
"[10,11)",1,0,0,0,0,0,0,0,"all","non-hispanic asian"
"[10,11)",0.969025524115662,0.0216018706868522,0,0,0.0309744758843374,0.0216018706868522,0,0,"all","non-hispanic black"
"[10,11)",0.9704274459852,0.0272051148120741,0.0295725540148,0.0272051148120741,0,0,0,0,"all","non-hispanic other"
"[10,11)",0.974041828172506,0.00803412925553595,0,0,0.0259581718274944,0.00803412925553592,0,0,"all","non-hispanic white"
"[11,12)",0.971238720198602,0.0134707279146832,0,0,0.0236726450597886,0.0128414937066359,0.00508863474160986,0.00488518635871084,"all","hispanic"
"[11,12)",1,0,0,0,0,0,0,0,"all","non-hispanic asian"
"[11,12)",0.948899141435959,0.036919621770295,0,0,0.0511008585640408,0.036919621770295,0,0,"all","non-hispanic black"
"[11,12)",0.984041281665594,0.0155335353002272,0,0,0,0,0.0159587183344056,0.0155335353002271,"all","non-hispanic other"
"[11,12)",0.987368987007138,0.00556762108191721,0.00354856334367127,0.00349937688872004,0.00908244964919065,0.00435408867221579,0,0,"all","non-hispanic white"
"[12,13)",0.962590383136344,0.014995391139296,0.0182533924875845,0.0107959480849987,0.0191562243760713,0.0103280063622424,0,0,"all","hispanic"
"[12,13)",1,0,0,0,0,0,0,0,"all","non-hispanic asian"
"[12,13)",0.918992560605469,0.0348784636118906,0.0214555153011926,0.0153682828181656,0.0595519240933388,0.0309724251831861,0,0,"all","non-hispanic black"
"[12,13)",0.929557090733055,0.037338359670882,0,0,0.0704429092669449,0.037338359670882,0,0,"all","non-hispanic other"
"[12,13)",0.988845720927918,0.00589389729547072,0.00353095013375714,0.00346137777750527,0.00762332893832498,0.00467931319660482,0,0,"all","non-hispanic white"
"[13,14)",0.968500879336318,0.0188594002697676,0.00918619448341843,0.00832858297194986,0.0223129261802641,0.0165298090670372,0,0,"all","hispanic"
"[13,14)",1,0,0,0,0,0,0,0,"all","non-hispanic asian"
"[13,14)",0.976963145075416,0.0224967905055592,0,0,0.0230368549245839,0.0224967905055592,0,0,"all","non-hispanic black"
"[13,14)",0.912950200791947,0.0571783193483862,0.0277476989802012,0.0288649847602712,0.0593021002278516,0.0532502564061498,0,0,"all","non-hispanic other"
"[13,14)",0.977049407689547,0.0085791144962027,0.0063976699404998,0.00437213363102615,0.0165529223699538,0.00738938043020083,0,0,"all","non-hispanic white"
"[14,15)",0.96410472881391,0.0156841983975959,0.0214318724224171,0.012062317630396,0.0144633987636724,0.00873485396545196,0,0,"all","hispanic"
"[14,15)",1,0,0,0,0,0,0,0,"all","non-hispanic asian"
"[14,15)",0.945974758650412,0.0382887966639594,0.00580075464156001,0.00601416923360004,0.0482244867080282,0.0382065865121778,0,0,"all","non-hispanic black"
"[14,15)",0.937392957649817,0.0404686273917681,0.0626070423501826,0.0404686273917681,0,0,0,0,"all","non-hispanic other"
"[14,15)",0.981350837253855,0.0101846819417854,0.00726957927620837,0.00605298654737442,0.0113795834699367,0.00795340754370833,0,0,"all","non-hispanic white"
"[15,16)",0.97287950812976,0.0159316449500728,0.00423292550853535,0.00434534597067714,0.0228875663617046,0.015506335268971,0,0,"all","hispanic"
"[15,16)",1,0,0,0,0,0,0,0,"all","non-hispanic asian"
"[15,16)",0.963058043551209,0.0241447207794092,0,0,0.0206840772171343,0.0197716607184815,0.0162578792316566,0.0140101096016295,"all","non-hispanic black"
"[15,16)",0.939611994536942,0.0328960978347768,0.0184974025473016,0.0178388794216932,0.0418906029157567,0.029863659333898,0,0,"all","non-hispanic other"
"[15,16)",0.980167271851988,0.00796194457030612,0.0039466717340252,0.00286559826136831,0.015886056413987,0.00754431742703516,0,0,"all","non-hispanic white"
"[16,17)",0.971628042197208,0.0122790107529794,0.0134885971004329,0.00857322467694772,0.0148833607023593,0.00858488414287582,0,0,"all","hispanic"
"[16,17)",1,0,0,0,0,0,0,0,"all","non-hispanic asian"
"[16,17)",0.90945803536834,0.0362282241992073,0.0572057927830663,0.0303067480384509,0.0211794718766405,0.0151144868157189,0.0121566999719535,0.0100553339122607,"all","non-hispanic black"
"[16,17)",0.947355610796985,0.0352006521358402,0.0526443892030153,0.0352006521358402,0,0,0,0,"all","non-hispanic other"
"[16,17)",0.969784003513127,0.0100492538155958,0.00210002191133152,0.00225559532020066,0.0255789569595609,0.0100054112391283,0.00253701761598024,0.0017717913612076,"all","non-hispanic white"
"[17,18)",0.958998075984515,0.0162094096745301,0.0081922696964726,0.00785620543802077,0.0328096543190123,0.0142201068314639,0,0,"all","hispanic"
"[17,18)",0.978851013077708,0.0208836408876382,0.0211489869222918,0.0208836408876382,0,0,0,0,"all","non-hispanic asian"
"[17,18)",0.901696641929164,0.0395987049502838,0.0179673966463399,0.0177108753924716,0.0803359614244967,0.0363308352178376,0,0,"all","non-hispanic black"
"[17,18)",0.904987841770209,0.0532696415919353,0,0,0.0950121582297905,0.0532696415919354,0,0,"all","non-hispanic other"
"[17,18)",0.957094293486484,0.0126439044900643,0.0113865203549691,0.00630829984479852,0.0288747791629552,0.01056983023479,0.00264440699559135,0.00259071774818223,"all","non-hispanic white"
"[18,19)",0.97564686014699,0.0112790839657644,0.00896943931944446,0.00648858135889186,0.0153837005335653,0.00914011187870147,0,0,"all","hispanic"
"[18,19)",0.933821488656133,0.0467391592129287,0.0221797604869133,0.022311280487815,0.043998750856954,0.0408195007233666,0,0,"all","non-hispanic asian"
"[18,19)",0.89576924674565,0.0371668371505589,0.0669134597067308,0.0289474230144483,0.0313315624503691,0.02314922907841,0.00598573109724982,0.00620991128335091,"all","non-hispanic black"
"[18,19)",0.952583147793735,0.0441876051593841,0,0,0.0474168522062654,0.044187605159384,0,0,"all","non-hispanic other"
"[18,19)",0.9662507782517,0.0140613575186529,0.0108148785368433,0.00627504454871804,0.022934343211457,0.0125799403988329,0,0,"all","non-hispanic white"
"[19,20)",0.931908972077019,0.0284833073035704,0.00771651566600373,0.00785190535934569,0.0603745122569778,0.0293960054762674,0,0,"all","hispanic"
"[19,20)",0.939874939086378,0.0595683372732698,0,0,0.0601250609136226,0.0595683372732697,0,0,"all","non-hispanic asian"
"[19,20)",0.881037580849025,0.0569174435724054,0.0423519155517299,0.0414714482590274,0.0766105035992458,0.042815128185444,0,0,"all","non-hispanic black"
"[19,20)",0.940724533982324,0.0608066114982272,0,0,0.0592754660176764,0.0608066114982272,0,0,"all","non-hispanic other"
"[19,20)",0.966864085026061,0.011073779384291,0.00961981362375723,0.00636452032639153,0.0235161013501813,0.00912627703212925,0,0,"all","non-hispanic white"
"[20,21)",0.973354411943608,0.0131864262150194,0.0166612669835448,0.011379123393821,0.00998432107284692,0.00776666967653848,0,0,"all","hispanic"
"[20,21)",0.976408319995817,0.0232847817791004,0,0,0.0235916800041827,0.0232847817791004,0,0,"all","non-hispanic asian"
"[20,21)",0.905833092423458,0.0420998169238679,0.0300040447414957,0.0210631779504945,0.0641628628350465,0.0351426565236223,0,0,"all","non-hispanic black"
"[20,21)",0.991300319555103,0.00894078074407119,0,0,0.00869968044489643,0.0089407807440712,0,0,"all","non-hispanic other"
"[20,21)",0.936609249117037,0.0174505662945541,0.00875105057954875,0.0052768173182729,0.0546397003034141,0.0168964688781056,0,0,"all","non-hispanic white"
"[21,22)",0.927319719272368,0.0275597156676062,0.0125190537660898,0.00970914456026887,0.0601612269615419,0.0263657069314732,0,0,"all","hispanic"
"[21,22)",1,0,0,0,0,0,0,0,"all","non-hispanic asian"
"[21,22)",0.927746530285308,0.0364710837657879,0.0271228942368939,0.0201175093231074,0.0356151073036403,0.0290744668970285,0.00951546817415791,0.00945615790939124,"all","non-hispanic black"
"[21,22)",0.921103842859417,0.0442264087852982,0.0242098747336061,0.0239444694614395,0.0546862824069769,0.0362818431126528,0,0,"all","non-hispanic other"
"[21,22)",0.969390663132726,0.0105431794339368,0.00995695809169321,0.00500192648532099,0.0206523787755807,0.00905813744997406,0,0,"all","non-hispanic white"
"[22,23)",0.963774562430713,0.0162855000829293,0.0105432891649002,0.00773964995304952,0.0256821484043866,0.0140319986915124,0,0,"all","hispanic"
"[22,23)",0.98426074103831,0.0162694634526073,0,0,0.0157392589616901,0.0162694634526073,0,0,"all","non-hispanic asian"
"[22,23)",0.893871473572321,0.0463287548297402,0,0,0.106128526427678,0.0463287548297402,0,0,"all","non-hispanic black"
"[22,23)",0.932799407990357,0.0487862633870808,0.0280776794008974,0.0293230017686735,0.0391229126087452,0.0378164745996094,0,0,"all","non-hispanic other"
"[22,23)",0.930439884632035,0.0180934809752042,0.0122551979204448,0.00689471568521277,0.0573049174475202,0.0168312356661792,0,0,"all","non-hispanic white"
"[23,24)",0.946229430802734,0.0252899253359259,0.0090328362063893,0.00900761373029215,0.0447377329908765,0.0238624215360317,0,0,"all","hispanic"
"[23,24)",0.966186441314336,0.0247063069273148,0.0338135586856637,0.0247063069273148,0,0,0,0,"all","non-hispanic asian"
"[23,24)",0.968287474431831,0.0234343334526521,0,0,0.0317125255681692,0.0234343334526521,0,0,"all","non-hispanic black"
"[23,24)",0.929220657368911,0.0533214922362457,0.0533195834405147,0.0511754379075194,0.017459759190574,0.0178929481001797,0,0,"all","non-hispanic other"
"[23,24)",0.94606437875039,0.017684206349806,0.00602545109368961,0.00424912738630506,0.0382185470701916,0.0150568723378711,0.00969162308572819,0.00759261467904422,"all","non-hispanic white"
"[24,25)",0.960532549039954,0.0147140915703919,0.0337150445948328,0.0144199958232077,0.0057524063652136,0.0041000194456368,0,0,"all","hispanic"
"[24,25)",1,0,0,0,0,0,0,0,"all","non-hispanic asian"
"[24,25)",0.862716374443934,0.0598415477513418,0.0322151664482028,0.0322200609961725,0.105068459107863,0.0539456839456658,0,0,"all","non-hispanic black"
"[24,25)",0.810232718903,0.09975136877757,0,0,0.0427618190756239,0.0436604270639534,0.147005462021377,0.0959602595217283,"all","non-hispanic other"
"[24,25)",0.929070826599606,0.0149919700616044,0.0245212646275138,0.0093515416301526,0.0464079087728801,0.01289584319713,0,0,"all","non-hispanic white"
"[25,26)",0.896888490207993,0.0301843078337172,0.0104578005774902,0.0074910321553229,0.0926537092145176,0.0287983963617499,0,0,"all","hispanic"
"[25,26)",0.971098176760889,0.0302471284317967,0,0,0.028901823239111,0.0302471284317967,0,0,"all","non-hispanic asian"
"[25,26)",0.868659942995568,0.0516317269137309,0.0442632864351494,0.0343081052390517,0.0870767705692823,0.0421918935490676,0,0,"all","non-hispanic black"
"[25,26)",0.82012891442706,0.0881562038470007,0.0720588798631861,0.0670144171227195,0.107812205709754,0.0653282558434695,0,0,"all","non-hispanic other"
"[25,26)",0.922484806598101,0.0166945571532743,0.0318637241274945,0.0110047819069095,0.0456514692744051,0.0126424829941938,0,0,"all","non-hispanic white"
"[26,27)",0.88032391990844,0.0332667894172137,0.0184858395389815,0.0122795192144291,0.087715914356127,0.0283491776076254,0.013474326196452,0.013095852399612,"all","hispanic"
"[26,27)",0.895265926075329,0.0584217605948544,0.0348335972314713,0.0342695476587693,0.0699004766931997,0.0479278178372699,0,0,"all","non-hispanic asian"
"[26,27)",0.85686188126489,0.0518451936338324,0.0315115382886599,0.0237620031196201,0.0888532857038546,0.043643257011273,0.0227732947425955,0.0230910070715026,"all","non-hispanic black"
"[26,27)",0.904927962668945,0.0598443862583895,0,0,0.0950720373310546,0.0598443862583894,0,0,"all","non-hispanic other"
"[26,27)",0.919760364315536,0.0182734038175223,0.0135636243219236,0.00611949105574904,0.0666760113625404,0.0166881619061285,0,0,"all","non-hispanic white"
"[27,28)",0.917495995831269,0.0224350495278168,0.037963566294533,0.0191139699465171,0.0445404378741975,0.0228850425177532,0,0,"all","hispanic"
"[27,28)",0.946144465431438,0.0319650120588154,0.0362342551477914,0.0266451204932734,0.0176212794207708,0.0180026234679298,0,0,"all","non-hispanic asian"
"[27,28)",0.80506779639603,0.0783933993139303,0.106871543943566,0.0521032968463542,0.0880606596604033,0.0653350997622969,0,0,"all","non-hispanic black"
"[27,28)",0.878794041675799,0.107822537558973,0,0,0.121205958324201,0.107822537558973,0,0,"all","non-hispanic other"
"[27,28)",0.929928573023042,0.0185789313188617,0.0295728347231594,0.0128251097904631,0.0376808007238506,0.0113635368523497,0.00281779152994778,0.00286905915668606,"all","non-hispanic white"
"[28,29)",0.935151830357316,0.0249902309179105,0.0202770561997372,0.0174462483336691,0.0445711134429475,0.0180111711260772,0,0,"all","hispanic"
"[28,29)",0.926688246908546,0.0436074732458495,0,0,0.0603338699256361,0.0421134516604084,0.0129778831658182,0.0125840363308088,"all","non-hispanic asian"
"[28,29)",0.844596546331406,0.0693369908930684,0.0441011836021546,0.0357518670270851,0.111302270066439,0.054551411193457,0,0,"all","non-hispanic black"
"[28,29)",0.943309528437825,0.0423509725126803,0.0238804397365523,0.0250500942964486,0.0328100318256229,0.0341094156068694,0,0,"all","non-hispanic other"
"[28,29)",0.901565162138525,0.0192113304822552,0.0455067973857196,0.0120360236819138,0.0529280404757545,0.0140544851420091,0,0,"all","non-hispanic white"
"[29,30)",0.882639544335247,0.0250905287897958,0.0309543711606671,0.0159069796178886,0.0807156826908809,0.0223516602502986,0.00569040181320503,0.00578741682491841,"all","hispanic"
"[29,30)",0.887106008196269,0.0690660619915104,0.0540478096443801,0.0548469114800993,0.058846182159351,0.0428984697878969,0,0,"all","non-hispanic asian"
"[29,30)",0.850547738992495,0.0474650322099619,0.0226908189844735,0.0197827209251544,0.106189366247522,0.040072375996995,0.0205720757755099,0.0200614451785624,"all","non-hispanic black"
"[29,30)",0.865477440794448,0.0967358046916679,0.0680368707382607,0.0791947436400265,0.0664856884672914,0.0528674482053714,0,0,"all","non-hispanic other"
"[29,30)",0.891343039133359,0.0192180577527537,0.0296786334430299,0.0124452052505723,0.0737039776835528,0.0153802793347456,0.00527434974005857,0.00368979317390077,"all","non-hispanic white"
"[30,31)",0.875581453686069,0.032538442359603,0.0175229408789976,0.0116080111846148,0.0982921682008337,0.0286507107253385,0.00860343723409928,0.00861741588015607,"all","hispanic"
"[30,31)",0.933954121592587,0.0557784019664333,0,0,0.0660458784074135,0.0557784019664333,0,0,"all","non-hispanic asian"
"[30,31)",0.799661219677571,0.0653869147029788,0.0584226290932576,0.0316993665093658,0.0521864276306454,0.0328151194933333,0.0897297235985259,0.0532201035521767,"all","non-hispanic black"
"[30,31)",0.880977669567389,0.0742991931580019,0.045757419198671,0.047002065023176,0.0732649112339399,0.0568352849229944,0,0,"all","non-hispanic other"
"[30,31)",0.908418192758366,0.0172128262011552,0.0267591900596456,0.0103939090890027,0.0559798959822663,0.0127793830876295,0.00884272119972145,0.0042218096142655,"all","non-hispanic white"
"[31,32)",0.83169699773097,0.0372508237682128,0.0456152010515303,0.0228165476548899,0.103922034713413,0.0371671983064374,0.0187657665040866,0.0134444288217412,"all","hispanic"
"[31,32)",0.899835651575504,0.0472136524403474,0.0298528324676908,0.0213360413263386,0.0272726985648835,0.0216915224286014,0.0430388173919222,0.0343789625801014,"all","non-hispanic asian"
"[31,32)",0.747940234053663,0.0617242045098826,0.0993649014974887,0.0470987612581307,0.119769175781874,0.045295808676963,0.032925688666974,0.0243884371682122,"all","non-hispanic black"
"[31,32)",0.956951977601962,0.0458807869221152,0,0,0.043048022398038,0.0458807869221152,0,0,"all","non-hispanic other"
"[31,32)",0.893035345406945,0.0174956028244824,0.0333130370571428,0.0100915221587591,0.068405918191879,0.0140875248585688,0.00524569934403322,0.00412125124680537,"all","non-hispanic white"
"[32,33)",0.822033471748522,0.0458253949473941,0.0353486578654631,0.0197004721601586,0.108638718959099,0.0333620771486123,0.0339791514269153,0.0255905322490795,"all","hispanic"
"[32,33)",0.856020409637009,0.0575829068692029,0.0376922162288246,0.0276852444805964,0.106287374134166,0.0524671447275415,0,0,"all","non-hispanic asian"
"[32,33)",0.79817182480066,0.101792116166507,0.182244703643475,0.101715990875791,0.0195834715558656,0.0148841378576035,0,0,"all","non-hispanic black"
"[32,33)",0.823424487125349,0.0720905033369716,0,0,0.0895750074141241,0.0541826534247979,0.0870005054605271,0.0508172370171097,"all","non-hispanic other"
"[32,33)",0.867328967613507,0.0188380464022974,0.0436403947231535,0.0135075964845467,0.081581398150679,0.0152531521662577,0.00744923951266141,0.00332743549833299,"all","non-hispanic white"
"[33,34)",0.842834768802956,0.038418967933323,0.0289491659595329,0.015464344925584,0.116366253205933,0.0388459083313159,0.0118498120315778,0.011864615873227,"all","hispanic"
"[33,34)",0.792149491422745,0.0605822595656415,0.0139323241455347,0.0161292662970849,0.170520679651907,0.0564536853606187,0.0233975047798136,0.0237838703218578,"all","non-hispanic asian"
"[33,34)",0.853069392286337,0.0537229494797541,0.043153465986648,0.0325610987934464,0.103777141727015,0.0439780165760703,0,0,"all","non-hispanic black"
"[33,34)",0.724801484910604,0.106476325491544,0.0812292733387337,0.0568242667463365,0.0975000911899622,0.0564546773454867,0.0964691505606999,0.0752790383454529,"all","non-hispanic other"
"[33,34)",0.859139946372877,0.0222044937736456,0.0502938978140295,0.0151843441751434,0.0750045949304115,0.0168278385187329,0.0155615608826818,0.00663717762917505,"all","non-hispanic white"
"[34,35)",0.811563159869996,0.0434127232896935,0.0510036702869548,0.022539724228568,0.109726382304282,0.0346486537210278,0.0277067875387663,0.0151946309807286,"all","hispanic"
"[34,35)",0.820993445449374,0.0500947053957293,0.0479176979681072,0.0269563800534015,0.122535252344924,0.0440237922822769,0.00855360423759531,0.00891045687297568,"all","non-hispanic asian"
"[34,35)",0.60969219427959,0.0874448949317402,0.0544612205918513,0.0346990155612536,0.282732227115382,0.0857769269583334,0.0531143580131768,0.0295508178753352,"all","non-hispanic black"
"[34,35)",0.915151144836256,0.0594878463589806,0.00753371665572635,0.00772844568809067,0.0366407062534884,0.0398432212604264,0.0406744322545291,0.0410192072271873,"all","non-hispanic other"
"[34,35)",0.865580136060619,0.0196763855865207,0.0445541794334423,0.0115939436569539,0.0836473590103504,0.0151583925774834,0.00621832549558835,0.00491134213738704,"all","non-hispanic white"
"[35,36)",0.788675674386882,0.0486313558169886,0.0451122166359518,0.0220323312147977,0.166212108977166,0.0463190100081812,0,0,"all","hispanic"
"[35,36)",0.885818549773962,0.0426683477049797,0.0353155764794992,0.0250925153107054,0.0356537054776385,0.0222481762015324,0.0432121682689002,0.0306056512801954,"all","non-hispanic asian"
"[35,36)",0.743037887657263,0.0844800583045195,0.0435872641622459,0.0243532868628711,0.152468024144465,0.0607952720740475,0.0609068240360256,0.0398294641179773,"all","non-hispanic black"
"[35,36)",0.851332532550651,0.0911175460328505,0,0,0.148667467449349,0.0911175460328504,0,0,"all","non-hispanic other"
"[35,36)",0.81846606727632,0.0224765826474937,0.0642715274085482,0.0169735872887849,0.103253221848099,0.0180560961445866,0.0140091834670331,0.0060088636300755,"all","non-hispanic white"
"[36,37)",0.839138754423683,0.0422264038932199,0.0471012222675364,0.0202392679075109,0.113760023308781,0.0366680349956946,0,0,"all","hispanic"
"[36,37)",0.915956188324185,0.0336371256369365,0.0330523642913262,0.0203086139435292,0.0509914473844892,0.0266646054193145,0,0,"all","non-hispanic asian"
"[36,37)",0.752052425959987,0.0719075451265919,0.0256016002479962,0.0196366980193671,0.21398295752763,0.072421469645746,0.00836301626438724,0.00845799602890797,"all","non-hispanic black"
"[36,37)",0.799905133971806,0.109296681909452,0,0,0.158193103071425,0.102988244175134,0.0419017629567686,0.0409215721816248,"all","non-hispanic other"
"[36,37)",0.834363702644306,0.01968068399765,0.0504811382721634,0.0121105277164038,0.10098048793187,0.0172497375520043,0.0141746711516607,0.00663906026344848,"all","non-hispanic white"
"[37,38)",0.820452940587287,0.0413551995647677,0.0313824097753368,0.0184737742020135,0.0936515366037024,0.0325435178122575,0.0545131130336726,0.0264194334351187,"all","hispanic"
"[37,38)",0.870831192226599,0.0529036946344629,0.041181720607123,0.0322976883819747,0.0615993514228742,0.0380128000753954,0.0263877357434043,0.0209299494562313,"all","non-hispanic asian"
"[37,38)",0.66285427994784,0.0877314060451929,0.0700137529245868,0.0422430367518972,0.172917120005665,0.068934673551485,0.0942148471219076,0.0513080224438364,"all","non-hispanic black"
"[37,38)",0.620757607160957,0.117330945822254,0.0658172565417457,0.0619328752485206,0.313425136297297,0.11804185387565,0,0,"all","non-hispanic other"
"[37,38)",0.811862350311707,0.0240688133779508,0.0500993155978541,0.0132781422889593,0.119030334708325,0.0207090757116998,0.0190079993821147,0.00586546699026068,"all","non-hispanic white"
"[38,39)",0.664094792720646,0.0475003281288294,0.106394688175818,0.0332760993029656,0.194781181543978,0.0356004759015867,0.0347293375595581,0.0166820061963617,"all","hispanic"
"[38,39)",0.879364522645345,0.047011872924801,0.0440033745507615,0.0270538455593291,0.0671585658423877,0.0376793076297617,0.00947353696150582,0.00915433747445962,"all","non-hispanic asian"
"[38,39)",0.840071245976101,0.0433629762108468,0.0476177777333853,0.024167925476162,0.03768434194254,0.0199764991938521,0.074626634347974,0.0342107853124805,"all","non-hispanic black"
"[38,39)",0.632408278541844,0.141585262454195,0.218424096121462,0.125589565106681,0.149167625336694,0.0914672129730577,0,0,"all","non-hispanic other"
"[38,39)",0.82037695518486,0.0248215641479763,0.0488536653106303,0.0147958040016039,0.120111254782899,0.0214636589370157,0.0106581247216105,0.00628803057893504,"all","non-hispanic white"
"[39,40)",0.811223778418146,0.0402359597974785,0.0521103561604597,0.0282617309856926,0.129173035172771,0.0328269456523719,0.00749283024862263,0.00734470747253048,"all","hispanic"
"[39,40)",0.742617396264264,0.0682645283227012,0.0338084731892773,0.0332968287340977,0.107010097645811,0.0404888842690059,0.116564032900648,0.0471835959743465,"all","non-hispanic asian"
"[39,40)",0.59748295983767,0.0749111342175395,0.0378215938852648,0.0386319449503789,0.313688442065474,0.0684603709188649,0.0510070042115902,0.0344927135158241,"all","non-hispanic black"
"[39,40)",0.730939255886246,0.095672392232516,0.0437043973847918,0.0435473226659394,0.190027286339532,0.0898084017379522,0.0353290603894301,0.0348981259366587,"all","non-hispanic other"
