ind,race,x,state,mean,se_mean,sd,2.5%,5%,10%,25%,50%,75%,90%,95%,97.5%,n_eff,Rhat
"2,13,3",non-hispanic black,60,lost_dad,18018.0927884617,45.51309218980907,3344.624754409986,11596.652512618897,12590.876468389428,13839.609726902292,15762.605753258049,17936.154190519177,20236.618231372548,22296.25674760586,23635.38303441488,24664.789775011843,5400.35256613771,1.0002690299850898
"2,13,4",non-hispanic black,60,lost_both,34918.46189795558,31.574097160403728,2336.1395635178765,30510.07695009991,31204.242068915628,31957.496875077806,33295.94619839466,34865.78720905179,36447.3301117329,37948.560886343075,38964.21334848402,39674.10961135253,5474.389408884992,0.9999284160763587
"3,1,1",non-hispanic white,0,lost_none,100000,NA,0,100000,100000,100000,100000,100000,100000,100000,100000,100000,NA,NA
"3,1,2",non-hispanic white,0,lost_mom,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
"3,1,3",non-hispanic white,0,lost_dad,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
"3,1,4",non-hispanic white,0,lost_both,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
"3,2,1",non-hispanic white,5,lost_none,98524.2074546843,1.1550910578175353,88.50873642031826,98328.40357673293,98370.56646871756,98411.85225372182,98470.0127604653,98528.8787709454,98585.29051998432,98630.2803128233,98659.64500211805,98683.0483206621,5871.375250145437,0.9997786324939091
"3,2,2",non-hispanic white,5,lost_mom,263.72526457576873,0.46660383115889187,33.27522390417024,204.41323767352972,213.76373166281664,223.69582679050234,240.56962564738637,261.2689693970609,284.2795884651739,307.87260693865784,321.1433364514517,333.6531088651093,5085.637165471424,1.000128521027433
"3,2,3",non-hispanic white,5,lost_dad,686.6048455577904,1.0471040122418622,81.40969695678884,542.662887033082,564.7689071873998,588.0350881981278,629.7401832370062,681.0175493105181,738.0694999742218,789.7230073942816,828.4062137537529,867.1374283638677,6044.670454353975,0.99959032907302
"3,2,4",non-hispanic white,5,lost_both,3.3765828505684174,0.010153056790537374,0.6633127811877662,2.1802487494921485,2.3520776899358067,2.548751188978046,2.9247179978159803,3.3378494343674205,3.7972716892216565,4.237687673014673,4.504767098510673,4.745081040969123,4268.183676893177,1.0006868570303304
"3,3,1",non-hispanic white,10,lost_none,97093.6856822428,2.067916823983637,164.26688434226566,96738.86966870127,96805.14439321586,96885.40675545995,96993.66563975283,97098.61092010094,97205.55857663465,97294.7371363622,97353.34155376808,97395.37181754637,6310.066073513643,1.000282160269245
"3,3,2",non-hispanic white,10,lost_mom,634.3562832038558,0.8897606957037739,64.09965178433593,517.7111997160185,534.5857736493558,555.9765247166745,590.3389213811367,631.1448388043792,674.4072619318555,717.1650649964124,745.4172224951812,771.2308588172609,5189.970698307566,1.000047634743131
"3,3,3",non-hispanic white,10,lost_dad,1646.2796710558798,1.8912526696403618,151.86093138322653,1366.3235330054156,1414.7641202357324,1461.2893196126672,1542.784821708073,1639.3212275891437,1740.369475497174,1841.369664032722,1913.6171811751249,1971.9433480206685,6447.524634200517,0.9998679797026228
"3,3,4",non-hispanic white,10,lost_both,23.60346440875849,0.052851272577371544,3.000146979233508,18.369996002181345,19.124471653727902,19.931843033007894,21.474645461550875,23.403123489142807,25.47126765351553,27.62099599925487,28.88433070406595,29.902241220793798,3222.360797792608,1.0005033506141299
"3,4,1",non-hispanic white,15,lost_none,94947.56793560574,3.3759944169739273,259.810936358383,94399.27468772318,94504.38191189984,94612.85880146641,94781.56570375524,94959.50147161799,95126.50323636149,95271.58080921817,95347.77110261106,95424.30171172859,5922.586559622539,0.9997900664031373
"3,4,2",non-hispanic white,15,lost_mom,1147.9496150305401,1.391307139791586,103.33757163777754,959.4751516896048,990.5037894923925,1020.2579640731147,1078.0237776690376,1142.524735021063,1212.4380469523996,1282.899616315153,1328.6715339437756,1363.5892430573456,5516.587052441155,0.9997752236964745
"3,4,3",non-hispanic white,15,lost_dad,2972.766159517427,3.011711952240675,239.06709899489678,2529.993276229429,2600.8873107267104,2676.7452476680273,2811.156272878804,2961.3969523927763,3121.0973652071334,3280.7714443720333,3385.9166740818628,3480.16204945831,6301.047566582856,0.9995717778774814
"3,4,4",non-hispanic white,15,lost_both,77.81715508612488,0.15310009055716267,8.325316101109555,62.51983662678171,64.88682461912462,67.49879409036308,72.07600139402156,77.42168676089639,83.08395567071989,88.7387824891726,92.13555525971545,95.39951346938555,2956.9948557178514,1.0011470094921928
"3,5,1",non-hispanic white,20,lost_none,91839.43953272692,4.824975241722651,384.5788039067426,91042.56912490653,91180.47001847392,91339.81989440398,91590.49398710544,91855.20190343105,92098.20235037692,92326.44723468466,92446.34487225772,92549.71042897167,6353.024210403425,0.9995925962281316
"3,5,2",non-hispanic white,20,lost_mom,1843.9185682609032,2.100109491329748,156.00477986689478,1554.9335449889993,1596.328416924007,1652.012983639191,1739.0098899364862,1836.033307672897,1940.1462353408806,2047.0614186737848,2118.533099977622,2179.200606827886,5518.130088000131,0.9996019539344129
"3,5,3",non-hispanic white,20,lost_dad,4774.590889710775,4.360669162288741,351.8551275254758,4117.856117248027,4224.675590960431,4337.671904439858,4533.934719112879,4760.397476793408,4998.697506972471,5224.320214386779,5381.833886390691,5500.1817215247065,6510.607158401893,0.9994730644015838
"3,5,4",non-hispanic white,20,lost_both,208.78180153360546,0.36204493717351244,19.836356098539856,172.40375780631433,178.1342179604051,184.10579387089956,194.73513907294858,207.94345648636101,221.53575619372407,234.8349507334431,243.1931237841962,250.1318167463576,3001.918067686342,1.0012968500060968
"3,6,1",non-hispanic white,25,lost_none,87579.01971709922,6.85170164502779,538.7449532824767,86458.27885939789,86687.93301696803,86898.06509877775,87230.44612584735,87598.05182599486,87955.64224670862,88243.66441648903,88427.71282602711,88599.85891065757,6182.577126704873,0.9998338260035091
"3,6,2",non-hispanic white,25,lost_mom,2746.4809651923297,3.0641798443947863,218.37013598395907,2350.747974263884,2407.542301674829,2477.156540162099,2598.3922787311394,2735.9484476255734,2884.6511531280507,3028.4817869312155,3124.308304147251,3208.3454140587837,5078.763456295179,1.0002339882101945
"3,6,3",non-hispanic white,25,lost_dad,7145.069275446975,6.184480145615135,491.55190463580186,6227.394290416917,6377.550585885498,6532.079921128211,6812.625171508744,7127.03195778384,7465.271878722956,7779.763885983696,7977.703631058644,8164.522291892291,6317.312593478196,0.9997401003686172
"3,6,4",non-hispanic white,25,lost_both,506.309509344101,0.752717879866267,42.79687415841055,427.20022074246776,438.5635430765215,453.18550274606434,476.7925009462726,504.54719787354617,533.6431539872669,562.5271751605455,580.3568832595689,594.9664217692455,3232.657063447615,1.0007791467310587
"3,7,1",non-hispanic white,30,lost_none,81865.4560720894,9.27918630635537,738.2174485532562,80303.13901442435,80620.11240788882,80917.8270880432,81399.45882252992,81888.24857320127,82373.51402048866,82781.33863524777,83008.91441274999,83246.99540435111,6329.200051465047,0.9997553325935931
"3,7,2",non-hispanic white,30,lost_mom,3901.944696393086,4.065900003906158,299.4187268901041,3351.7911063622096,3428.13662736442,3526.8027421223683,3693.458078088821,3889.432423957199,4093.163418674754,4290.8697634067385,4409.487715655049,4512.990255111924,5423.061529744306,0.999988210666815
"3,7,3",non-hispanic white,30,lost_dad,10176.209711669304,8.425744259158801,670.5078707791055,8931.608113530463,9115.948303439643,9351.283924899331,9720.52431707904,10148.757371466716,10602.253149289887,11040.697257479218,11327.309171868075,11551.153280091754,6332.733530231926,0.999688695677409
"3,7,4",non-hispanic white,30,lost_both,1107.142317823361,1.5031999851211422,83.7757174116451,948.2950986378041,975.9046733770194,1001.6703128088457,1050.7613285981947,1103.5775752674992,1159.5738090168388,1215.8007836751935,1251.7099416189092,1280.830075646743,3106.009542058549,1.0010366291467927
"3,8,1",non-hispanic white,35,lost_none,74447.16098502217,12.312916783995059,976.0136863624683,72377.50895520512,72777.47009604456,73203.53209688759,73832.68034244861,74478.12135415664,75105.02690680683,75664.58933164894,75996.74767712931,76269.4021681945,6283.330829061883,1.0001956221679382
"3,8,2",non-hispanic white,35,lost_mom,5266.850382321381,5.3778782349985335,397.87241679109053,4532.62303949159,4631.095998089198,4762.443821109926,4989.542557726098,5257.008278740785,5522.503263025698,5780.339373628607,5948.811279957506,6090.513411621292,5473.507712402451,0.9998985764236783
"3,8,3",non-hispanic white,35,lost_dad,13882.185600822777,11.32269652954972,893.8729963322784,12182.832085121821,12457.214549972889,12786.738199843172,13283.795907567335,13842.077011822565,14440.64706710313,15052.310464722306,15387.522298705486,15748.015836371034,6232.350937619589,0.999963664147174
"3,8,4",non-hispanic white,35,lost_both,2290.988450529008,2.6412921106603093,155.21088607958768,2001.7923789769209,2045.9033907236803,2093.785397427345,2185.084590234686,2285.6688176187454,2391.3965917144583,2490.7972048218107,2558.957077891899,2618.812050504951,3453.118547529801,1.0014758721249133
"3,9,1",non-hispanic white,40,lost_none,65100.15012659646,15.959582754564833,1254.9077357248957,62449.04274868542,62944.511226843686,63481.67659643038,64309.55041204442,65141.09737824196,65939.2611962875,66654.9974829799,67091.0385676281,67419.42577359261,6182.7334968174355,0.9998430339464972
"3,9,2",non-hispanic white,40,lost_mom,6759.85346125693,7.200276317357966,529.3710837824441,5762.818050040254,5903.978627133486,6087.519017314825,6402.511168264705,6749.744128991361,7104.315743498923,7442.423954546886,7645.885513573516,7813.019313790922,5405.328632177332,0.9995202039992283
"3,9,3",non-hispanic white,40,lost_dad,18078.021510363993,14.755308658609492,1155.6666189642758,15870.094316231338,16249.371381992698,16644.01932031276,17305.181710305926,18042.56219322283,18818.283391878867,19579.810850256537,20022.968855980074,20431.49923542027,6134.349848073469,0.9998400870087578
"3,9,4",non-hispanic white,40,lost_both,4488.358812212187,4.384849814558356,273.3018718735997,3992.815428700189,4063.9308918921442,4151.188890959091,4299.569701600831,4476.301509226871,4660.395563969711,4847.092665049319,4966.491772884243,5061.179285801237,3884.863524220133,1.001046404516921
"3,10,1",non-hispanic white,45,lost_none,53879.03799166185,19.85156381265486,1571.064122648112,50537.57862514053,51136.399653380904,51831.238537521596,52886.563724667845,53957.42168832391,54927.0232851513,55813.67748595924,56339.33313144768,56856.249782838764,6263.230195649416,1.0000974351600218
"3,10,2",non-hispanic white,45,lost_mom,8024.58458687015,9.467778849182103,694.7976660870537,6667.387502616639,6903.03471653001,7150.863778810601,7557.003657935578,8010.617750326713,8477.73488060062,8916.166314217578,9169.020828592045,9420.388027321387,5385.431321140972,0.9995338856601633
"3,10,3",non-hispanic white,45,lost_dad,22069.220909769236,18.662790093212728,1473.3694791556504,19328.6397673848,19744.781257841278,20250.647417827997,21082.276235768484,22006.616263555745,22992.825715111783,23969.39687369534,24627.123345429234,25164.3773185355,6232.613492931204,0.9999212896895857
"3,10,4",non-hispanic white,45,lost_both,8461.858121539117,7.117676075406906,470.56901117308547,7586.727805488624,7726.029479899593,7875.71593567904,8134.1890883020405,8447.516968616932,8765.572475620937,9073.767398452646,9271.09445387755,9407.88904891799,4370.893338762376,1.000549225900801
"3,11,1",non-hispanic white,50,lost_none,41451.373330913324,24.988454782071322,1977.2207201552353,37358.20215371888,38044.21354652752,38861.2481548435,40193.98830183572,41526.42666466532,42788.01453115765,43930.19242649525,44578.30848089164,45113.79836660997,6260.824113012727,0.9998396138338125
"3,11,2",non-hispanic white,50,lost_mom,8963.932215516515,12.409037167492164,940.2248149191709,7097.394926317567,7402.0123162674645,7765.076359592265,8341.109060526256,8955.033618821322,9591.2030369108,10152.851580757224,10514.174353867958,10847.22530176152,5740.996043304826,0.9998987803998288
"3,11,3",non-hispanic white,50,lost_dad,25633.37645273971,24.28370787774457,1903.4072149658646,21983.58558273453,22589.699334309564,23250.70282063728,24382.69472275436,25588.00400675532,26875.293673534325,28054.59900376512,28781.746215008723,29462.626486940957,6143.748408368572,0.9996584896368024
"3,11,4",non-hispanic white,50,lost_both,15932.822699851331,11.676253530758698,826.0434893670144,14429.753455302307,14643.509181532576,14906.093011092958,15361.897337613143,15898.76153730412,16451.34797939066,16994.971063661615,17355.724028560282,17647.44672886357,5004.939041801277,1.0001686094093576
"3,12,1",non-hispanic white,55,lost_none,28771.347026650405,29.225145399702097,2334.962772026752,23943.30491673194,24762.903834415047,25776.95791666326,27293.02574346198,28842.89017868863,30332.90136334388,31732.147839045316,32515.58720387086,33168.437005223335,6383.3191753714145,0.9998827306353132
"3,12,2",non-hispanic white,55,lost_mom,8654.090266983972,15.709569911308412,1190.9371269549965,6327.155638484986,6745.6041408521205,7147.289948045314,7851.68044424337,8645.399781096425,9429.905845777892,10164.107815061134,10619.07298772732,11012.344257335284,5747.104290971558,0.9996763682990459
"3,12,3",non-hispanic white,55,lost_dad,25498.073028704544,30.28455674558804,2376.3996531198914,20890.651058704876,21634.964225574393,22520.026195558785,23948.0179197346,25491.330429481717,27049.214233946288,28488.43232326428,29419.58612252702,30270.743699120638,6157.38795045224,0.9995577652004733
"3,12,4",non-hispanic white,55,lost_both,26063.80912221264,17.562623870388503,1316.4193785639588,23592.91614133929,23942.813620444642,24383.91662965944,25185.310200212487,26042.19387738314,26902.53747793127,27755.27609765076,28299.524557720757,28806.52873616168,5618.362190871277,0.9997310933029208
"3,13,1",non-hispanic white,60,lost_none,17721.542048705076,32.69261693790802,2634.3490747619694,12304.815705981902,13219.035590492053,14322.036061537572,16034.309512835876,17784.560551303763,19522.328135677675,21040.763777250264,21907.39912294469,22736.200375087657,6493.027959671103,0.9998791712536594
"3,13,2",non-hispanic white,60,lost_mom,6923.3244707313415,18.91147325615103,1462.4800238596843,4012.4545174316536,4507.026292394625,5069.124001425163,5973.930520685992,6924.401901090343,7896.6954036009465,8749.336666365183,9359.865683992966,9829.009863906724,5980.385222073777,0.9996122217355958
"3,13,3",non-hispanic white,60,lost_dad,20753.298422466898,38.28747073698781,2954.54982098301,14825.862361017425,16054.788357553774,17047.115106535362,18781.79885717419,20750.50886207103,22716.677573180044,24458.240478494954,25600.322865207316,26605.371412580957,5954.828791840184,0.999594948287725
"3,13,4",non-hispanic white,60,lost_both,39397.429293720226,26.530901194573982,2014.2570852031322,35503.805528039404,36150.547242443216,36898.766247190695,38037.50554862428,39343.86505723512,40681.101759548845,41958.76785792077,42791.25327410956,43555.02837361511,5764.024199290894,0.9997743263535351
