"race","x","name","value"
"all","[45,50)","ex",34.7788780913424
"all","[45,50)","lx_lost_mom",4501.35058042195
"all","[45,50)","lx_lost_dad",14311.9998238412
"all","[45,50)","lx_lost_both",3506.20997140534
"all","[45,50)","lx_lost_none",72151.390147708
"all","[50,55)","lx",92680.4765625
"all","[50,55)","dx",2565.52883911133
"all","[50,55)","Lx",457393.171875
"all","[50,55)","pr_lost_none",0.411673201636543
"all","[50,55)","pr_lost_mom",0.107014830867682
"all","[50,55)","pr_lost_dad",0.274855839001371
"all","[50,55)","pr_lost_both",0.206456128494402
"all","[50,55)","mx_lost_none_to_lost_mom",0.00635439373950849
"all","[50,55)","mx_lost_none_to_lost_dad",0.0307301253718744
"all","[50,55)","mx_lost_none_to_lost_both",0.00184938883508747
"all","[50,55)","mx_lost_dad_to_lost_both",0.0512365643230999
"all","[50,55)","mx_lost_mom_to_lost_both",0.040137670417886
"all","[50,55)","Lx_lost_mom",48947.8529282359
"all","[50,55)","Lx_lost_dad",125717.184009202
"all","[50,55)","Lx_lost_both",94431.6234650872
"all","[50,55)","Lx_lost_none",188296.511472475
"all","[50,55)","dx_lost_mom_to_dead",274.54963480366
"all","[50,55)","dx_lost_dad_to_dead",705.150581556159
"all","[50,55)","dx_lost_both_to_dead",529.669151663663
"all","[50,55)","dx_lost_none_to_dead",1056.15947108785
"all","[50,55)","dx_lost_none_to_lost_mom",1189.79892054098
"all","[50,55)","dx_lost_none_to_lost_dad",5753.91949167652
"all","[50,55)","dx_lost_none_to_lost_both",346.280216469213
"all","[50,55)","dx_lost_mom_to_lost_both",1953.63300574159
"all","[50,55)","dx_lost_dad_to_lost_both",6405.18709187707
"all","[50,55)","ex_lost_none",3.876300425784
"all","[50,55)","ex_lost_mom",1.66080554792659
"all","[50,55)","ex_lost_dad",5.46345596316976
"all","[50,55)","ex_lost_both",19.3993030889254
"all","[50,55)","ex",30.3998650258056
"all","[50,55)","lx_lost_mom",5981.74679926452
"all","[50,55)","lx_lost_dad",15606.0985702743
"all","[50,55)","lx_lost_both",8115.51094379878
"all","[50,55)","lx_lost_none",62977.146211992
"all","[55,60)","lx",90114.9453125
"all","[55,60)","dx",3739.42846679687
"all","[55,60)","Lx",441757.1171875
"all","[55,60)","pr_lost_none",0.231779068860642
"all","[55,60)","pr_lost_mom",0.0898634737790956
"all","[55,60)","pr_lost_dad",0.303125009458524
"all","[55,60)","pr_lost_both",0.37523244790174
"all","[55,60)","mx_lost_none_to_lost_mom",0.0183161548844691
"all","[55,60)","mx_lost_none_to_lost_dad",0.0531836735818287
"all","[55,60)","mx_lost_none_to_lost_both",0.00156919436738121
"all","[55,60)","mx_lost_dad_to_lost_both",0.0503350339443611
"all","[55,60)","mx_lost_mom_to_lost_both",0.062225997080117
"all","[55,60)","Lx_lost_mom",39697.8291171078
"all","[55,60)","Lx_lost_dad",133907.630325831
"all","[55,60)","Lx_lost_both",165761.604460282
"all","[55,60)","Lx_lost_none",102390.05328428
"all","[55,60)","dx_lost_mom_to_dead",336.038031974805
"all","[55,60)","dx_lost_dad_to_dead",1133.51428936727
"all","[55,60)","dx_lost_both_to_dead",1403.15489734964
"all","[55,60)","dx_lost_none_to_dead",866.721248105158
"all","[55,60)","dx_lost_none_to_lost_mom",1859.51707396196
"all","[55,60)","dx_lost_none_to_lost_dad",5399.38375195155
"all","[55,60)","dx_lost_none_to_lost_both",159.309840788938
"all","[55,60)","dx_lost_mom_to_lost_both",2449.32669713166
"all","[55,60)","dx_lost_dad_to_lost_both",6683.18963762794
"all","[55,60)","ex_lost_none",1.89714212992918
"all","[55,60)","ex_lost_mom",1.16491661141454
"all","[55,60)","ex_lost_dad",4.22392220308882
"all","[55,60)","ex_lost_both",18.9036904576648
"all","[55,60)","ex",26.1896714020973
"all","[55,60)","lx_lost_mom",4943.36307926026
"all","[55,60)","lx_lost_dad",14249.6803885176
"all","[55,60)","lx_lost_both",16290.942106223
"all","[55,60)","lx_lost_none",54630.9881122174
"all","[60,Inf)","lx",86375.515625
"all","[60,Inf)","dx",86375.5059814453
"all","[60,Inf)","Lx",1918323.68896484
"all","[60,Inf)","pr_lost_none",0.0357451698056906
"all","[60,Inf)","pr_lost_mom",0.0340289639280646
"all","[60,Inf)","pr_lost_dad",0.128617964439001
"all","[60,Inf)","pr_lost_both",0.801607901827247
"all","[60,Inf)","mx_lost_none_to_lost_mom",0.0233517763635582
"all","[60,Inf)","mx_lost_none_to_lost_dad",0.062442240893399
