"sex","race","x","name","value"
"all","hispanic","[27,28)","se_mx_lost_mom_to_lost_both",0
"all","hispanic","[27,28)","se_Lx_lost_mom",1879.17173728922
"all","hispanic","[27,28)","se_Lx_lost_dad",2249.92114282675
"all","hispanic","[27,28)","se_Lx_lost_both",0
"all","hispanic","[27,28)","se_Lx_lost_none",2205.68051092072
"all","hispanic","[27,28)","se_dx_lost_mom_to_dead",2.29048903059742
"all","hispanic","[27,28)","se_dx_lost_dad_to_dead",2.74238889138887
"all","hispanic","[27,28)","se_dx_lost_both_to_dead",0
"all","hispanic","[27,28)","se_dx_lost_none_to_dead",2.68846477148185
"all","hispanic","[28,29)","se_pr_lost_none",0.0249902309179105
"all","hispanic","[28,29)","se_pr_lost_mom",0.0174462483336691
"all","hispanic","[28,29)","se_pr_lost_dad",0.0180111711260772
"all","hispanic","[28,29)","se_pr_lost_both",0
"all","hispanic","[28,29)","se_mx_lost_none_to_lost_mom",0.00213122357197065
"all","hispanic","[28,29)","se_mx_lost_none_to_lost_dad",0.0110694819145218
"all","hispanic","[28,29)","se_mx_lost_none_to_lost_both",0
"all","hispanic","[28,29)","se_mx_lost_dad_to_lost_both",0
"all","hispanic","[28,29)","se_mx_lost_mom_to_lost_both",0
"all","hispanic","[28,29)","se_Lx_lost_mom",1713.08610534409
"all","hispanic","[28,29)","se_Lx_lost_dad",1768.55713658
"all","hispanic","[28,29)","se_Lx_lost_both",0
"all","hispanic","[28,29)","se_Lx_lost_none",2453.84661137684
"all","hispanic","[28,29)","se_dx_lost_mom_to_dead",2.15971515472456
"all","hispanic","[28,29)","se_dx_lost_dad_to_dead",2.2296483743302
"all","hispanic","[28,29)","se_dx_lost_both_to_dead",0
"all","hispanic","[28,29)","se_dx_lost_none_to_dead",3.09360381677697
"all","hispanic","[29,30)","se_pr_lost_none",0.0250905287897958
"all","hispanic","[29,30)","se_pr_lost_mom",0.0159069796178886
"all","hispanic","[29,30)","se_pr_lost_dad",0.0223516602502986
"all","hispanic","[29,30)","se_pr_lost_both",0.00578741682491841
"all","hispanic","[29,30)","se_mx_lost_none_to_lost_mom",0
"all","hispanic","[29,30)","se_mx_lost_none_to_lost_dad",0
"all","hispanic","[29,30)","se_mx_lost_none_to_lost_both",0
"all","hispanic","[29,30)","se_mx_lost_dad_to_lost_both",0
"all","hispanic","[29,30)","se_mx_lost_mom_to_lost_both",0
"all","hispanic","[29,30)","se_Lx_lost_mom",1559.93933123211
"all","hispanic","[29,30)","se_Lx_lost_dad",2191.945597489
"all","hispanic","[29,30)","se_Lx_lost_both",567.550807776983
"all","hispanic","[29,30)","se_Lx_lost_none",2460.53642116939
"all","hispanic","[29,30)","se_dx_lost_mom_to_dead",2.03598889959308
"all","hispanic","[29,30)","se_dx_lost_dad_to_dead",2.86086568602295
"all","hispanic","[29,30)","se_dx_lost_both_to_dead",0.740751336576877
"all","hispanic","[29,30)","se_dx_lost_none_to_dead",3.21142286770124
"all","hispanic","[30,31)","se_pr_lost_none",0.032538442359603
"all","hispanic","[30,31)","se_pr_lost_mom",0.0116080111846148
"all","hispanic","[30,31)","se_pr_lost_dad",0.0286507107253385
"all","hispanic","[30,31)","se_pr_lost_both",0.00861741588015607
"all","hispanic","[30,31)","se_mx_lost_none_to_lost_mom",0
"all","hispanic","[30,31)","se_mx_lost_none_to_lost_dad",0
"all","hispanic","[30,31)","se_mx_lost_none_to_lost_both",0
"all","hispanic","[30,31)","se_mx_lost_dad_to_lost_both",0
"all","hispanic","[30,31)","se_mx_lost_mom_to_lost_both",0
"all","hispanic","[30,31)","se_Lx_lost_mom",1136.8445412537
"all","hispanic","[30,31)","se_Lx_lost_dad",2805.94182527237
"all","hispanic","[30,31)","se_Lx_lost_both",843.956992051565
"all","hispanic","[30,31)","se_Lx_lost_none",3186.69150030119
"all","hispanic","[30,31)","se_dx_lost_mom_to_dead",1.53562141906352
"all","hispanic","[30,31)","se_dx_lost_dad_to_dead",3.790196646221
"all","hispanic","[30,31)","se_dx_lost_both_to_dead",1.13999617954236
"all","hispanic","[30,31)","se_dx_lost_none_to_dead",4.30450386682913
"all","hispanic","[31,32)","se_pr_lost_none",0.0372508237682128
"all","hispanic","[31,32)","se_pr_lost_mom",0.0228165476548899
"all","hispanic","[31,32)","se_pr_lost_dad",0.0371671983064374
"all","hispanic","[31,32)","se_pr_lost_both",0.0134444288217412
"all","hispanic","[31,32)","se_mx_lost_none_to_lost_mom",0
"all","hispanic","[31,32)","se_mx_lost_none_to_lost_dad",0.0136029835140782
"all","hispanic","[31,32)","se_mx_lost_none_to_lost_both",0
"all","hispanic","[31,32)","se_mx_lost_dad_to_lost_both",0
"all","hispanic","[31,32)","se_mx_lost_mom_to_lost_both",0
"all","hispanic","[31,32)","se_Lx_lost_mom",2231.49668531813
"all","hispanic","[31,32)","se_Lx_lost_dad",3635.01442364798
"all","hispanic","[31,32)","se_Lx_lost_both",1314.88772120533
"all","hispanic","[31,32)","se_Lx_lost_none",3643.19313427426
"all","hispanic","[31,32)","se_dx_lost_mom_to_dead",3.12015871397154
"all","hispanic","[31,32)","se_dx_lost_dad_to_dead",5.08260756288804
"all","hispanic","[31,32)","se_dx_lost_both_to_dead",1.83852317962467
"all","hispanic","[31,32)","se_dx_lost_none_to_dead",5.09404332947354
"all","hispanic","[32,33)","se_pr_lost_none",0.0458253949473941
"all","hispanic","[32,33)","se_pr_lost_mom",0.0197004721601586
"all","hispanic","[32,33)","se_pr_lost_dad",0.0333620771486123
"all","hispanic","[32,33)","se_pr_lost_both",0.0255905322490795
"all","hispanic","[32,33)","se_mx_lost_none_to_lost_mom",0
"all","hispanic","[32,33)","se_mx_lost_none_to_lost_dad",0.0160475128821452
"all","hispanic","[32,33)","se_mx_lost_none_to_lost_both",0
"all","hispanic","[32,33)","se_mx_lost_dad_to_lost_both",0
"all","hispanic","[32,33)","se_mx_lost_mom_to_lost_both",0
"all","hispanic","[32,33)","se_Lx_lost_mom",1923.99628497192
"all","hispanic","[32,33)","se_Lx_lost_dad",3258.22203503775
"all","hispanic","[32,33)","se_Lx_lost_both",2499.2339562935
"all","hispanic","[32,33)","se_Lx_lost_none",4475.42012797359
"all","hispanic","[32,33)","se_dx_lost_mom_to_dead",2.79195214100749
"all","hispanic","[32,33)","se_dx_lost_dad_to_dead",4.7280756504861
"all","hispanic","[32,33)","se_dx_lost_both_to_dead",3.62669182350012
"all","hispanic","[32,33)","se_dx_lost_none_to_dead",6.49437782484402
"all","hispanic","[33,34)","se_pr_lost_none",0.038418967933323
"all","hispanic","[33,34)","se_pr_lost_mom",0.015464344925584
"all","hispanic","[33,34)","se_pr_lost_dad",0.0388459083313159
"all","hispanic","[33,34)","se_pr_lost_both",0.011864615873227
"all","hispanic","[33,34)","se_mx_lost_none_to_lost_mom",0
"all","hispanic","[33,34)","se_mx_lost_none_to_lost_dad",0.0092094531285118
"all","hispanic","[33,34)","se_mx_lost_none_to_lost_both",0
"all","hispanic","[33,34)","se_mx_lost_dad_to_lost_both",0
"all","hispanic","[33,34)","se_mx_lost_mom_to_lost_both",0
"all","hispanic","[33,34)","se_Lx_lost_mom",1508.05126356193
"all","hispanic","[33,34)","se_Lx_lost_dad",3788.17346775131
"all","hispanic","[33,34)","se_Lx_lost_both",1157.01305457148
"all","hispanic","[33,34)","se_Lx_lost_none",3746.53911403267
"all","hispanic","[33,34)","se_dx_lost_mom_to_dead",2.27732984576923
"all","hispanic","[33,34)","se_dx_lost_dad_to_dead",5.72057509416815
"all","hispanic","[33,34)","se_dx_lost_both_to_dead",1.7472220108067
"all","hispanic","[33,34)","se_dx_lost_none_to_dead",5.65770245938196
"all","hispanic","[34,35)","se_pr_lost_none",0.0434127232896935
"all","hispanic","[34,35)","se_pr_lost_mom",0.022539724228568
"all","hispanic","[34,35)","se_pr_lost_dad",0.0346486537210278
"all","hispanic","[34,35)","se_pr_lost_both",0.0151946309807286
"all","hispanic","[34,35)","se_mx_lost_none_to_lost_mom",0
"all","hispanic","[34,35)","se_mx_lost_none_to_lost_dad",0
"all","hispanic","[34,35)","se_mx_lost_none_to_lost_both",0
"all","hispanic","[34,35)","se_mx_lost_dad_to_lost_both",0
"all","hispanic","[34,35)","se_mx_lost_mom_to_lost_both",0
"all","hispanic","[34,35)","se_Lx_lost_mom",2194.6404728402
"all","hispanic","[34,35)","se_Lx_lost_dad",3373.65874641953
"all","hispanic","[34,35)","se_Lx_lost_both",1479.4658435933
"all","hispanic","[34,35)","se_Lx_lost_none",4226.99579647104
"all","hispanic","[34,35)","se_dx_lost_mom_to_dead",3.45517126786546
"all","hispanic","[34,35)","se_dx_lost_dad_to_dead",5.31137965988862
"all","hispanic","[34,35)","se_dx_lost_both_to_dead",2.32922336839821
"all","hispanic","[34,35)","se_dx_lost_none_to_dead",6.65484602425734
"all","hispanic","[35,36)","se_pr_lost_none",0.0486313558169886
"all","hispanic","[35,36)","se_pr_lost_mom",0.0220323312147977
"all","hispanic","[35,36)","se_pr_lost_dad",0.0463190100081812
"all","hispanic","[35,36)","se_pr_lost_both",0
"all","hispanic","[35,36)","se_mx_lost_none_to_lost_mom",0
"all","hispanic","[35,36)","se_mx_lost_none_to_lost_dad",0.014414051068382
"all","hispanic","[35,36)","se_mx_lost_none_to_lost_both",0
"all","hispanic","[35,36)","se_mx_lost_dad_to_lost_both",0
"all","hispanic","[35,36)","se_mx_lost_mom_to_lost_both",0
"all","hispanic","[35,36)","se_Lx_lost_mom",2141.78649886999
"all","hispanic","[35,36)","se_Lx_lost_dad",4502.72053871069
"all","hispanic","[35,36)","se_Lx_lost_both",0
"all","hispanic","[35,36)","se_Lx_lost_none",4727.50614971749
"all","hispanic","[35,36)","se_dx_lost_mom_to_dead",3.52344096051725
"all","hispanic","[35,36)","se_dx_lost_dad_to_dead",7.407400311948
"all","hispanic","[35,36)","se_dx_lost_both_to_dead",0
"all","hispanic","[35,36)","se_dx_lost_none_to_dead",7.77719386026577
"all","hispanic","[36,37)","se_pr_lost_none",0.0422264038932199
"all","hispanic","[36,37)","se_pr_lost_mom",0.0202392679075109
"all","hispanic","[36,37)","se_pr_lost_dad",0.0366680349956946
"all","hispanic","[36,37)","se_pr_lost_both",0
"all","hispanic","[36,37)","se_mx_lost_none_to_lost_mom",0.008312519291139
"all","hispanic","[36,37)","se_mx_lost_none_to_lost_dad",0.0100224046964676
"all","hispanic","[36,37)","se_mx_lost_none_to_lost_both",0
"all","hispanic","[36,37)","se_mx_lost_dad_to_lost_both",0
"all","hispanic","[36,37)","se_mx_lost_mom_to_lost_both",0
"all","hispanic","[36,37)","se_Lx_lost_mom",1964.17224968553
"all","hispanic","[36,37)","se_Lx_lost_dad",3558.54456387295
"all","hispanic","[36,37)","se_Lx_lost_both",0
"all","hispanic","[36,37)","se_Lx_lost_none",4097.97089055262
"all","hispanic","[36,37)","se_dx_lost_mom_to_dead",3.38037342131914
"all","hispanic","[36,37)","se_dx_lost_dad_to_dead",6.12431494448705
"all","hispanic","[36,37)","se_dx_lost_both_to_dead",0
"all","hispanic","[36,37)","se_dx_lost_none_to_dead",7.05267670998889
"all","hispanic","[37,38)","se_pr_lost_none",0.0413551995647677
"all","hispanic","[37,38)","se_pr_lost_mom",0.0184737742020135
"all","hispanic","[37,38)","se_pr_lost_dad",0.0325435178122575
"all","hispanic","[37,38)","se_pr_lost_both",0.0264194334351187
"all","hispanic","[37,38)","se_mx_lost_none_to_lost_mom",0
"all","hispanic","[37,38)","se_mx_lost_none_to_lost_dad",0.0218187364601783
"all","hispanic","[37,38)","se_mx_lost_none_to_lost_both",0
"all","hispanic","[37,38)","se_mx_lost_dad_to_lost_both",0
"all","hispanic","[37,38)","se_mx_lost_mom_to_lost_both",0
"all","hispanic","[37,38)","se_Lx_lost_mom",1789.68223577849
"all","hispanic","[37,38)","se_Lx_lost_dad",3152.71557838951
"all","hispanic","[37,38)","se_Lx_lost_both",2559.43318247393
"all","hispanic","[37,38)","se_Lx_lost_none",4006.36411427354
"all","hispanic","[37,38)","se_dx_lost_mom_to_dead",3.2207681845749
"all","hispanic","[37,38)","se_dx_lost_dad_to_dead",5.67372566307764
"all","hispanic","[37,38)","se_dx_lost_both_to_dead",4.60603608834033
"all","hispanic","[37,38)","se_dx_lost_none_to_dead",7.2099782950921
"all","hispanic","[38,39)","se_pr_lost_none",0.0475003281288294
"all","hispanic","[38,39)","se_pr_lost_mom",0.0332760993029656
"all","hispanic","[38,39)","se_pr_lost_dad",0.0356004759015867
"all","hispanic","[38,39)","se_pr_lost_both",0.0166820061963617
"all","hispanic","[38,39)","se_mx_lost_none_to_lost_mom",0.0171721658882713
"all","hispanic","[38,39)","se_mx_lost_none_to_lost_dad",0.0128137541271677
"all","hispanic","[38,39)","se_mx_lost_none_to_lost_both",0
"all","hispanic","[38,39)","se_mx_lost_dad_to_lost_both",0.0529889315606237
"all","hispanic","[38,39)","se_mx_lost_mom_to_lost_both",0
"all","hispanic","[38,39)","se_Lx_lost_mom",3217.7587672898
"all","hispanic","[38,39)","se_Lx_lost_dad",3442.52318786086
"all","hispanic","[38,39)","se_Lx_lost_both",1613.12992864947
"all","hispanic","[38,39)","se_Lx_lost_none",4593.22458122552
"all","hispanic","[38,39)","se_dx_lost_mom_to_dead",6.05229569293082
"all","hispanic","[38,39)","se_dx_lost_dad_to_dead",6.4750560155426
"all","hispanic","[38,39)","se_dx_lost_both_to_dead",3.03414271403761
"all","hispanic","[38,39)","se_dx_lost_none_to_dead",8.63941499661571
"all","hispanic","[39,40)","se_pr_lost_none",0.0402359597974785
"all","hispanic","[39,40)","se_pr_lost_mom",0.0282617309856926
"all","hispanic","[39,40)","se_pr_lost_dad",0.0328269456523719
"all","hispanic","[39,40)","se_pr_lost_both",0.00734470747253048
"all","hispanic","[39,40)","se_mx_lost_none_to_lost_mom",0
"all","hispanic","[39,40)","se_mx_lost_none_to_lost_dad",0
"all","hispanic","[39,40)","se_mx_lost_none_to_lost_both",0
"all","hispanic","[39,40)","se_mx_lost_dad_to_lost_both",0
"all","hispanic","[39,40)","se_mx_lost_mom_to_lost_both",0.0961027215962317
"all","hispanic","[39,40)","se_Lx_lost_mom",2727.62046831623
"all","hispanic","[39,40)","se_Lx_lost_dad",3168.22238945814
"all","hispanic","[39,40)","se_Lx_lost_both",708.858719446846
"all","hispanic","[39,40)","se_Lx_lost_none",3883.2875297522
"all","hispanic","[39,40)","se_dx_lost_mom_to_dead",5.36963746444578
"all","hispanic","[39,40)","se_dx_lost_dad_to_dead",6.23701348326955
"all","hispanic","[39,40)","se_dx_lost_both_to_dead",1.39547066065628
"all","hispanic","[39,40)","se_dx_lost_none_to_dead",7.644702203692
"all","hispanic","[40,41)","se_pr_lost_none",0.0510579120592106
"all","hispanic","[40,41)","se_pr_lost_mom",0.021382523968829
"all","hispanic","[40,41)","se_pr_lost_dad",0.0494594327523692
"all","hispanic","[40,41)","se_pr_lost_both",0.0217103657507463
"all","hispanic","[40,41)","se_mx_lost_none_to_lost_mom",0
"all","hispanic","[40,41)","se_mx_lost_none_to_lost_dad",0.0215927128889339
"all","hispanic","[40,41)","se_mx_lost_none_to_lost_both",0
"all","hispanic","[40,41)","se_mx_lost_dad_to_lost_both",0.0525388751914149
"all","hispanic","[40,41)","se_mx_lost_mom_to_lost_both",0
"all","hispanic","[40,41)","se_Lx_lost_mom",2059.53096438197
"all","hispanic","[40,41)","se_Lx_lost_dad",4763.85450954089
"all","hispanic","[40,41)","se_Lx_lost_both",2091.10816744093
"all","hispanic","[40,41)","se_Lx_lost_none",4917.81751377569
"all","hispanic","[40,41)","se_dx_lost_mom_to_dead",4.25235092033115
"all","hispanic","[40,41)","se_dx_lost_dad_to_dead",9.83601677192987
"all","hispanic","[40,41)","se_dx_lost_both_to_dead",4.31754894396444
"all","hispanic","[40,41)","se_dx_lost_none_to_dead",10.1539069780386
"all","hispanic","[41,42)","se_pr_lost_none",0.0472422525484671
"all","hispanic","[41,42)","se_pr_lost_mom",0.0245404553650134
"all","hispanic","[41,42)","se_pr_lost_dad",0.039201873408478
"all","hispanic","[41,42)","se_pr_lost_both",0.0167505783700729
"all","hispanic","[41,42)","se_mx_lost_none_to_lost_mom",0
"all","hispanic","[41,42)","se_mx_lost_none_to_lost_dad",0.0148937837292695
"all","hispanic","[41,42)","se_mx_lost_none_to_lost_both",0
"all","hispanic","[41,42)","se_mx_lost_dad_to_lost_both",0.0230553150995191
"all","hispanic","[41,42)","se_mx_lost_mom_to_lost_both",0
"all","hispanic","[41,42)","se_Lx_lost_mom",2358.69167995751
"all","hispanic","[41,42)","se_Lx_lost_dad",3767.86539907279
"all","hispanic","[41,42)","se_Lx_lost_both",1609.97215611144
"all","hispanic","[41,42)","se_Lx_lost_none",4540.66179176866
"all","hispanic","[41,42)","se_dx_lost_mom_to_dead",5.13258853369024
"all","hispanic","[41,42)","se_dx_lost_dad_to_dead",8.19899561612802
"all","hispanic","[41,42)","se_dx_lost_both_to_dead",3.50335090348348
"all","hispanic","[41,42)","se_dx_lost_none_to_dead",9.88062528300311
"all","hispanic","[42,43)","se_pr_lost_none",0.0541135700827591
"all","hispanic","[42,43)","se_pr_lost_mom",0.0239566949761422
"all","hispanic","[42,43)","se_pr_lost_dad",0.0512815628762131
"all","hispanic","[42,43)","se_pr_lost_both",0.0280856983281149
"all","hispanic","[42,43)","se_mx_lost_none_to_lost_mom",0
"all","hispanic","[42,43)","se_mx_lost_none_to_lost_dad",0.023960229344493
"all","hispanic","[42,43)","se_mx_lost_none_to_lost_both",0
"all","hispanic","[42,43)","se_mx_lost_dad_to_lost_both",0.0257098900088273
"all","hispanic","[42,43)","se_mx_lost_mom_to_lost_both",0
"all","hispanic","[42,43)","se_Lx_lost_mom",2297.42421448714
"all","hispanic","[42,43)","se_Lx_lost_dad",4917.85300208922
"all","hispanic","[42,43)","se_Lx_lost_both",2693.391700485
"all","hispanic","[42,43)","se_Lx_lost_none",5189.43979394011
"all","hispanic","[42,43)","se_dx_lost_mom_to_dead",5.30868385248225
"all","hispanic","[42,43)","se_dx_lost_dad_to_dead",11.363737988154
"all","hispanic","[42,43)","se_dx_lost_both_to_dead",6.22365035530293
"all","hispanic","[42,43)","se_dx_lost_none_to_dead",11.9912966285456
"all","hispanic","[43,44)","se_pr_lost_none",0.0472786469076893
"all","hispanic","[43,44)","se_pr_lost_mom",0.0225930159113361
"all","hispanic","[43,44)","se_pr_lost_dad",0.0341506265249654
"all","hispanic","[43,44)","se_pr_lost_both",0.0325138787606089
"all","hispanic","[43,44)","se_mx_lost_none_to_lost_mom",0
"all","hispanic","[43,44)","se_mx_lost_none_to_lost_dad",0
"all","hispanic","[43,44)","se_mx_lost_none_to_lost_both",0
"all","hispanic","[43,44)","se_mx_lost_dad_to_lost_both",0
"all","hispanic","[43,44)","se_mx_lost_mom_to_lost_both",0
"all","hispanic","[43,44)","se_Lx_lost_mom",2161.47136112641
"all","hispanic","[43,44)","se_Lx_lost_dad",3267.18670441867
"all","hispanic","[43,44)","se_Lx_lost_both",3110.59922482196
"all","hispanic","[43,44)","se_Lx_lost_none",4523.14297855663
"all","hispanic","[43,44)","se_dx_lost_mom_to_dead",5.34828977097605
"all","hispanic","[43,44)","se_dx_lost_dad_to_dead",8.08424369870213
"all","hispanic","[43,44)","se_dx_lost_both_to_dead",7.69678762111916
"all","hispanic","[43,44)","se_dx_lost_none_to_dead",11.1919499651709
"all","hispanic","[44,45)","se_pr_lost_none",0.0460739614725249
"all","hispanic","[44,45)","se_pr_lost_mom",0.0269945312999848
"all","hispanic","[44,45)","se_pr_lost_dad",0.0387401413343731
"all","hispanic","[44,45)","se_pr_lost_both",0.0206282339176028
"all","hispanic","[44,45)","se_mx_lost_none_to_lost_mom",0
"all","hispanic","[44,45)","se_mx_lost_none_to_lost_dad",0
"all","hispanic","[44,45)","se_mx_lost_none_to_lost_both",0
"all","hispanic","[44,45)","se_mx_lost_dad_to_lost_both",0.032919074810152
"all","hispanic","[44,45)","se_mx_lost_mom_to_lost_both",0.10621632984489
"all","hispanic","[44,45)","se_Lx_lost_mom",2575.93564503466
"all","hispanic","[44,45)","se_Lx_lost_dad",3696.75286627216
"all","hispanic","[44,45)","se_Lx_lost_both",1968.43584546682
"all","hispanic","[44,45)","se_Lx_lost_none",4396.57789743129
"all","hispanic","[44,45)","se_dx_lost_mom_to_dead",6.86584665852145
"all","hispanic","[44,45)","se_dx_lost_dad_to_dead",9.8532501629841
"all","hispanic","[44,45)","se_dx_lost_both_to_dead",5.24662900572206
"all","hispanic","[44,45)","se_dx_lost_none_to_dead",11.7185496167944
"all","hispanic","[45,46)","se_pr_lost_none",0.0524250194175276
"all","hispanic","[45,46)","se_pr_lost_mom",0.0300693149744025
"all","hispanic","[45,46)","se_pr_lost_dad",0.0544113946828106
"all","hispanic","[45,46)","se_pr_lost_both",0.0186697231662953
"all","hispanic","[45,46)","se_mx_lost_none_to_lost_mom",0
"all","hispanic","[45,46)","se_mx_lost_none_to_lost_dad",0
"all","hispanic","[45,46)","se_mx_lost_none_to_lost_both",0
"all","hispanic","[45,46)","se_mx_lost_dad_to_lost_both",0
"all","hispanic","[45,46)","se_mx_lost_mom_to_lost_both",0
"all","hispanic","[45,46)","se_Lx_lost_mom",2861.4016509607
"all","hispanic","[45,46)","se_Lx_lost_dad",5177.79852015276
"all","hispanic","[45,46)","se_Lx_lost_both",1776.61435707775
"all","hispanic","[45,46)","se_Lx_lost_none",4988.77467746306
"all","hispanic","[45,46)","se_dx_lost_mom_to_dead",8.23827103584854
"all","hispanic","[45,46)","se_dx_lost_dad_to_dead",14.9074169869554
"all","hispanic","[45,46)","se_dx_lost_both_to_dead",5.11505632034297
"all","hispanic","[45,46)","se_dx_lost_none_to_dead",14.3631978110867
"all","hispanic","[46,47)","se_pr_lost_none",0.0576463560408771
"all","hispanic","[46,47)","se_pr_lost_mom",0.0318216295267658
"all","hispanic","[46,47)","se_pr_lost_dad",0.0578063109708133
"all","hispanic","[46,47)","se_pr_lost_both",0.0353544192764883
"all","hispanic","[46,47)","se_mx_lost_none_to_lost_mom",0
"all","hispanic","[46,47)","se_mx_lost_none_to_lost_dad",0.0306277043366855
"all","hispanic","[46,47)","se_mx_lost_none_to_lost_both",0
"all","hispanic","[46,47)","se_mx_lost_dad_to_lost_both",0
"all","hispanic","[46,47)","se_mx_lost_mom_to_lost_both",0
"all","hispanic","[46,47)","se_Lx_lost_mom",3019.09549823148
"all","hispanic","[46,47)","se_Lx_lost_dad",5484.40717262944
"all","hispanic","[46,47)","se_Lx_lost_both",3354.27096813047
"all","hispanic","[46,47)","se_Lx_lost_none",5469.2313561778
"all","hispanic","[46,47)","se_dx_lost_mom_to_dead",9.39530989756286
"all","hispanic","[46,47)","se_dx_lost_dad_to_dead",17.0672656832001
"all","hispanic","[46,47)","se_dx_lost_both_to_dead",10.4383631602394
"all","hispanic","[46,47)","se_dx_lost_none_to_dead",17.0200391219353
"all","hispanic","[47,48)","se_pr_lost_none",0.0570597563538199
"all","hispanic","[47,48)","se_pr_lost_mom",0.0376443673841775
"all","hispanic","[47,48)","se_pr_lost_dad",0.0463484979599749
"all","hispanic","[47,48)","se_pr_lost_both",0.0514882910889898
"all","hispanic","[47,48)","se_mx_lost_none_to_lost_mom",0.0150794429597488
"all","hispanic","[47,48)","se_mx_lost_none_to_lost_dad",0
"all","hispanic","[47,48)","se_mx_lost_none_to_lost_both",0
"all","hispanic","[47,48)","se_mx_lost_dad_to_lost_both",0.0410649590261475
"all","hispanic","[47,48)","se_mx_lost_mom_to_lost_both",0
"all","hispanic","[47,48)","se_Lx_lost_mom",3559.98135625568
"all","hispanic","[47,48)","se_Lx_lost_dad",4383.12024064766
"all","hispanic","[47,48)","se_Lx_lost_both",4869.18413242646
"all","hispanic","[47,48)","se_Lx_lost_none",5396.070725244
"all","hispanic","[47,48)","se_dx_lost_mom_to_dead",11.9846727797563
"all","hispanic","[47,48)","se_dx_lost_dad_to_dead",14.7557688037274
"all","hispanic","[47,48)","se_dx_lost_both_to_dead",16.3921022869878
"all","hispanic","[47,48)","se_dx_lost_none_to_dead",18.1658653421967
"all","hispanic","[48,49)","se_pr_lost_none",0.0618521483055269
"all","hispanic","[48,49)","se_pr_lost_mom",0.0190272649326218
"all","hispanic","[48,49)","se_pr_lost_dad",0.0621095482647123
"all","hispanic","[48,49)","se_pr_lost_both",0.0290821657883741
"all","hispanic","[48,49)","se_mx_lost_none_to_lost_mom",0.0128605476200228
"all","hispanic","[48,49)","se_mx_lost_none_to_lost_dad",0.0222786774135768
"all","hispanic","[48,49)","se_mx_lost_none_to_lost_both",0
"all","hispanic","[48,49)","se_mx_lost_dad_to_lost_both",0.0977401067792324
"all","hispanic","[48,49)","se_mx_lost_mom_to_lost_both",0
"all","hispanic","[48,49)","se_Lx_lost_mom",1793.08916296281
"all","hispanic","[48,49)","se_Lx_lost_dad",5853.07233090727
"all","hispanic","[48,49)","se_Lx_lost_both",2740.6417314985
"all","hispanic","[48,49)","se_Lx_lost_none",5828.81550371761
"all","hispanic","[48,49)","se_dx_lost_mom_to_dead",6.53403176098837
"all","hispanic","[48,49)","se_dx_lost_dad_to_dead",21.3286440515416
"all","hispanic","[48,49)","se_dx_lost_both_to_dead",9.98692116877893
"all","hispanic","[48,49)","se_dx_lost_none_to_dead",21.2402519723568
"all","hispanic","[49,50)","se_pr_lost_none",0.0545133684053689
"all","hispanic","[49,50)","se_pr_lost_mom",0.0231923647855102
"all","hispanic","[49,50)","se_pr_lost_dad",0.0554158544239908
"all","hispanic","[49,50)","se_pr_lost_both",0.031322117544162
"all","hispanic","[49,50)","se_mx_lost_none_to_lost_mom",0
"all","hispanic","[49,50)","se_mx_lost_none_to_lost_dad",0.0269239302738859
"all","hispanic","[49,50)","se_mx_lost_none_to_lost_both",0
"all","hispanic","[49,50)","se_mx_lost_dad_to_lost_both",0.0460004857694079
"all","hispanic","[49,50)","se_mx_lost_mom_to_lost_both",0.0785992530975385
"all","hispanic","[49,50)","se_Lx_lost_mom",2177.31786866973
"all","hispanic","[49,50)","se_Lx_lost_dad",5202.48500576961
"all","hispanic","[49,50)","se_Lx_lost_both",2940.54559956239
"all","hispanic","[49,50)","se_Lx_lost_none",5117.75889212217
"all","hispanic","[49,50)","se_dx_lost_mom_to_dead",8.59852394664043
"all","hispanic","[49,50)","se_dx_lost_dad_to_dead",20.5453197936039
"all","hispanic","[49,50)","se_dx_lost_both_to_dead",11.6126139034873
"all","hispanic","[49,50)","se_dx_lost_none_to_dead",20.2107248648678
"all","hispanic","[50,51)","se_pr_lost_none",0.0679427318252858
"all","hispanic","[50,51)","se_pr_lost_mom",0.0364570863728879
"all","hispanic","[50,51)","se_pr_lost_dad",0.0576239244343933
"all","hispanic","[50,51)","se_pr_lost_both",0.0518129949226919
"all","hispanic","[50,51)","se_mx_lost_none_to_lost_mom",0
"all","hispanic","[50,51)","se_mx_lost_none_to_lost_dad",0
"all","hispanic","[50,51)","se_mx_lost_none_to_lost_both",0
"all","hispanic","[50,51)","se_mx_lost_dad_to_lost_both",0.0296190492378823
"all","hispanic","[50,51)","se_mx_lost_mom_to_lost_both",0
"all","hispanic","[50,51)","se_Lx_lost_mom",3408.57010112449
"all","hispanic","[50,51)","se_Lx_lost_dad",5387.5722247129
"all","hispanic","[50,51)","se_Lx_lost_both",4844.27700932626
"all","hispanic","[50,51)","se_Lx_lost_none",6352.3333137399
"all","hispanic","[50,51)","se_dx_lost_mom_to_dead",14.5848638986896
"all","hispanic","[50,51)","se_dx_lost_dad_to_dead",23.0527773554885
"all","hispanic","[50,51)","se_dx_lost_both_to_dead",20.7280820908644
"all","hispanic","[50,51)","se_dx_lost_none_to_dead",27.180874698585
"all","hispanic","[51,52)","se_pr_lost_none",0.0585808390947149
