"race","x","name","value"
"all","[15,20)","Lx_lost_both",1653.41145411367
"all","[15,20)","Lx_lost_none",463040.928437412
"all","[15,20)","dx_lost_mom_to_dead",5.04606085892282
"all","[15,20)","dx_lost_dad_to_dead",13.0269530040949
"all","[15,20)","dx_lost_both_to_dead",0.967356449359594
"all","[15,20)","dx_lost_none_to_dead",270.909958514531
"all","[15,20)","dx_lost_none_to_lost_mom",913.39553870244
"all","[15,20)","dx_lost_none_to_lost_dad",2107.52171360294
"all","[15,20)","dx_lost_none_to_lost_both",29.6840228810696
"all","[15,20)","dx_lost_mom_to_lost_both",159.984478631459
"all","[15,20)","dx_lost_dad_to_lost_both",87.9456125449635
"all","[15,20)","ex_lost_none",29.1659737391592
"all","[15,20)","ex_lost_mom",3.50076761273618
"all","[15,20)","ex_lost_dad",11.093154684863
"all","[15,20)","ex_lost_both",18.8057446267067
"all","[15,20)","ex",62.5656406634643
"all","[15,20)","lx_lost_mom",1372.33641334557
"all","[15,20)","lx_lost_dad",3448.58057452204
"all","[15,20)","lx_lost_both",220.445915979741
"all","[15,20)","lx_lost_none",94200.2877728799
"all","[20,25)","lx",98951.671875
"all","[20,25)","dx",536.829673767091
"all","[20,25)","Lx",493497.6640625
"all","[20,25)","pr_lost_none",0.895685228272833
"all","[20,25)","pr_lost_mom",0.0268964525629433
"all","[20,25)","pr_lost_dad",0.0701514275477429
"all","[20,25)","pr_lost_both",0.00726689161647965
"all","[20,25)","mx_lost_none_to_lost_mom",0.00243883652737501
"all","[20,25)","mx_lost_none_to_lost_dad",0.00620064270515276
"all","[20,25)","mx_lost_none_to_lost_both",0.000141764088807239
"all","[20,25)","mx_lost_dad_to_lost_both",0.00654689439881861
"all","[20,25)","mx_lost_mom_to_lost_both",0.0172739787841021
"all","[20,25)","Lx_lost_mom",13273.3365113804
"all","[20,25)","Lx_lost_dad",34619.5656254608
"all","[20,25)","Lx_lost_both",3586.19403772807
"all","[20,25)","Lx_lost_none",442018.56788793
"all","[20,25)","dx_lost_mom_to_dead",14.4388138548569
"all","[20,25)","dx_lost_dad_to_dead",37.6593679647505
"all","[20,25)","dx_lost_both_to_dead",3.90108305577558
"all","[20,25)","dx_lost_none_to_dead",480.830408891707
