"","Age","lx_lost_none","Lx_lost_none","dx_lost_none_to_lost_dad","dx_lost_none_to_lost_mom","dx_lost_none_to_lost_both","dx_lost_none_to_dead","ex_lost_none","lx_lost_dad","Lx_lost_dad","dx_lost_dad_to_lost_both","dx_lost_dad_to_dead","ex_lost_dad","lx_lost_mom","Lx_lost_mom","dx_lost_mom_to_lost_both","dx_lost_mom_to_dead","ex_lost_mom","lx_lost_both","Lx_lost_both","dx_lost_both_to_dead","ex_lost_both"
"1","[0,5)",1e+05,494395.205720436,1040.90823950836,199.58889043925,139.292451514377,581.787632649796,44.7237433259023,0,2431.21253732384,0,2.86096905914975,10.4344636421173,0,336.098751912885,0,0.395509695380256,3.62357582908974,0,177.842365327428,0.209278907868681,15.80788938917
"2","[5,10)",98038.4227858882,486210.354711178,1166.99881712547,473.915853836668,0,45.2000385713622,40.0139761904444,1038.04727044921,7838.09044777438,25.7987725088962,0.728659904365222,10.4714364164523,199.19338074387,1984.32185288997,42.4057586745976,0.184470411663492,3.64152716379101,139.083172606508,915.311113157496,0.0850909430838663,15.8991620535572
"3","[10,15)",96352.3080763547,476877.554157671,1032.8516819294,440.626638101773,0,74.2389453706384,35.1395804457021,2178.51865516142,14213.0335414559,60.7858126075291,2.21264475846209,10.3974262978426,630.519005494278,4573.03919822045,0,0.711917774813589,3.62325103801433,207.202612846918,1050.39654015229,0.16352275480781,15.8973433678534
"4","[15,20)",94804.5908109529,465144.837958313,1657.31822344511,809.264333454776,25.3230559952814,347.386299407432,30.3641322001651,3148.37187972483,21867.1892299295,63.9665931016552,16.3311754213384,10.2623797034908,1070.43372582124,6887.14122232528,255.195521749873,5.14355595822903,3.58001627453792,267.82490269964,1772.3315894326,1.32363870762995,15.8991465428308
"5","[20,25)",91965.2988986503,446105.451747842,2245.33725864531,940.576311824546,11.9150943980121,635.180158159733,25.775578262444,4725.39233464695,32714.7025648006,174.467065840894,46.5803093592415,10.0797270646224,1619.35898156791,9999.52634602817,283.701320261804,14.237666679722,3.52379097284087,610.98643483882,4140.90527882882,5.89596217581683,15.940728543333
"6","[25,30)",88132.2900756227,421102.911710173,2500.87321142524,1763.10373871682,0,764.45737298818,21.4178358402361,6749.68221809213,44513.2049311737,410.700111562814,80.8079135971158,9.81868055329235,2261.99630645093,15176.7447662686,169.66767233669,27.5513992230928,3.44716451575566,1075.17395316371,8130.42765488496,14.7597302072363,16.0124851155784
"7","[30,35)",83103.8557524924,387457.275801145,2684.47463300952,1648.78124949374,82.7659748058582,796.096186397984,17.2866681529016,8759.04740435744,58102.9512461619,431.352806046875,119.382292692517,9.45088241508844,3827.88097360797,24201.0372021098,565.236746575191,49.7251042289459,3.32267129325533,1640.78200685598,14473.5560630833,29.7383569881694,16.0749715811082
"8","[35,40)",77891.7377087853,347822.878400537,5049.4897020582,2151.69441698765,111.658869015165,897.113949685264,13.4432886335861,10892.7869386276,75322.678031269,647.126867771098,194.274239521672,8.94536412678029,4861.70037229757,33737.441263712,826.301079170404,87.0164990973077,3.10577359712142,2690.39917729574,21821.1663669809,56.2817283217309,16.0907499659562
"9","[40,45)",69681.780771039,291813.241484384,5856.04350786465,2230.77844208128,68.996016256631,960.439598310671,9.96045002585757,15100.875533393,103613.968982702,1970.7975903736,341.022765940682,8.26947921537102,6100.07721101751,40720.7345044223,1268.83827032633,134.023410628663,2.79134478966478,4219.20426493067,35641.8519034913,117.307376975453,16.0702023404152
"10","[45,50)",60565.5232065258,234531.299269196,6963.60528093399,2867.88338542251,353.221650350488,1067.12139598115,7.00642230096992,18645.0986849434,122691.767589201,3252.53716442907,558.24962686496,7.29915314252032,6927.9939721438,44870.4447536264,2231.61894674175,204.161285905067,2.40239036516653,7410.52876491177,60676.9102629776,276.080972498822,15.9559512149101
"11","[50,55)",49313.6914938377,167811.153772207,5930.38889104476,3513.30393425296,765.260347005603,1140.56792091589,4.60298748044981,21797.9171745833,137893.4668601,6240.2184283879,937.225334961955,6.12550391503433,7360.0971249195,47265.7930820454,3555.83125610917,321.253064139042,1.96701829742002,12971.8255539343,97108.5940981481,660.021367971395,15.6598130806059
"12","[55,60)",37964.1704006185,105485.968639932,6754.83437040265,2785.67811694236,482.413488672994,1129.35217557035,2.86365083057914,20550.8623022782,137215.912590259,4468.89699521518,1469.05878956889,4.77735798510729,6996.31673892425,45510.6931707083,4049.35347126358,487.245848966851,1.50032362841493,22873.1142174655,142837.980286601,1529.24968003453,15.1031073279222
"13","[60,65)",26811.8922490301,58633.3998204045,3088.99139550775,3016.93539432014,470.673864573184,923.926872384291,1.76217036489932,21367.7408878968,121708.614598995,10154.8614807911,1917.84648294507,3.40252780246199,5245.39553563618,39145.2595129766,5057.03484525464,616.838820557521,1.03969256330423,30344.5284925828,184213.851067624,2902.78455262874,14.2300134241464
"14","65+",19311.3647222447,88982.799396809,6703.21739428986,1452.50014460873,3300.30720703127,5265.72998331967,1.14952755224025,12384.0243196684,163319.571060587,22451.5764657804,9664.75282893247,2.10984985892606,2588.45726414416,47949.3072817277,7868.65051083664,2837.49338910837,0.61943488185152,43124.3141305729,1007827.81432631,59640.1683909247,13.0196605224324
