"","Age","lx_lost_none","Lx_lost_none","dx_lost_none_to_lost_dad","dx_lost_none_to_lost_mom","dx_lost_none_to_lost_both","dx_lost_none_to_dead","ex_lost_none","lx_lost_dad","Lx_lost_dad","dx_lost_dad_to_lost_both","dx_lost_dad_to_dead","ex_lost_dad","lx_lost_mom","Lx_lost_mom","dx_lost_mom_to_lost_both","dx_lost_mom_to_dead","ex_lost_mom","lx_lost_both","Lx_lost_both","dx_lost_both_to_dead","ex_lost_both"
"1","[0,5)",1e+05,496569.377013179,760.702949487781,510.844153938036,0,377.852667770383,45.2757704835498,0,759.672912178055,0,0.578055050889204,8.9995497594312,0,795.026269195024,140.519923727078,0.604956347831537,3.24373734815691,0,140.626930448173,0.107006721094668,23.6193170524167
"2","[5,10)",98350.6002288038,489009.34456153,927.407455388562,190.853128324934,0,27.6323928767329,40.463490243223,760.124894436891,5902.40557547694,0,0.333526529898194,9.02617492633873,369.719273863126,2363.45611214368,0,0.1335515334502,3.24810195953497,140.412917005984,756.520313348953,0.0427486033757316,23.7077966715866
"3","[10,15)",97204.7072522136,480704.732863815,1091.90407990651,588.262443959183,0,52.0133549593803,35.5648321607876,1687.19882329556,10938.5492011839,151.557142467182,1.18357611948665,8.9694599029657,560.43885065461,4957.65693763314,0,0.536429854825249,3.22528851974283,140.370168402608,1254.42818486769,0.135732007591985,23.7068993359304
"4","[15,20)",95472.5273733885,469089.672473904,1472.4231938723,1340.3156157634,0,147.863065506837,30.7547610391535,2626.36218461539,17250.4205893498,75.9400914984663,5.43755324258482,8.86442162435694,1148.16486475897,9077.18394611347,293.902196789983,2.86124449801536,3.17722769081922,291.791578862198,1942.80892813258,0.61239822717205,23.707126340827
"5","[20,25)",92511.925498246,449280.844952893,2624.5360801166,817.812952960926,214.052499458719,271.286935364748,26.0832151442564,4017.40773374664,29093.9284192539,0,17.5676367404631,8.70482899928198,2191.71703923437,13526.4271120096,416.047461103617,8.16759271817271,3.09090372724877,661.021468923475,4293.57295334386,2.59256601157736,23.7249768843698
"6","[25,30)",88584.237030345,422469.019735079,3539.1004652103,741.092234807857,0,280.330165768978,21.6276731140277,6624.37617712278,45719.3364947501,522.308891334359,30.3371574712341,8.43751751153034,2585.31493837351,16364.6049643929,362.676406634833,10.8587664612398,2.96373325470619,1288.52886347423,10045.0309932784,6.66540047188797,23.7533840567012
"7","[30,35)",84023.7141645578,394530.941348294,2693.51070912918,1532.43146021849,0,293.401145290735,17.4215670165345,9610.83059352748,62153.721778288,398.553327318036,46.2219087088851,8.00259773842986,2952.87200008529,19455.4212969677,570.290385294458,14.468428942826,2.80787242676843,2166.84876097154,16749.46245145,12.4560863324563,23.730607504462
"8","[35,40)",79504.3708499194,353010.638947424,4471.38744581332,2647.152490692,454.092566562976,364.599601933826,13.4765104044685,11859.5660666297,81203.8422050384,1493.61260823846,83.8696777857275,7.40068933626575,3900.54464606651,30229.9592300076,999.132149002179,31.2223765680278,2.62059087712342,3123.23638725158,26284.1768050298,27.1470583120285,23.6487773479025
"9","[40,45)",71567.1387449173,301310.578921475,3775.89495620699,1962.35176150832,163.113709803211,418.726134762234,9.93976071892355,14753.4712264189,101565.930514717,3067.82146513976,141.144428649617,6.60939227165267,5517.3426111883,34930.6128362979,2090.89257424375,48.5424725217858,2.32531634956499,6042.92665274316,50013.8855400105,69.5034374550357,23.5027024194642
"10","[45,50)",65247.0521826366,244831.109600894,7335.04622015208,1439.02544585528,914.775993677632,541.592362416196,6.90927407004835,15320.4002888365,121712.629315615,2682.31162614646,269.241235537373,5.61060242396882,5340.25932593108,31612.4577981688,2554.77556093552,69.9301070382848,1.98217610094013,11295.2509644748,85378.428285323,188.86613204428,23.1520847763966
"11","[50,55)",55016.6121605354,187572.813346514,6086.73106178351,1537.90034370549,254.111237141495,668.672027214441,4.43936313844303,19703.8936473047,127769.504359047,7764.52445856057,455.481218049003,4.40694723433611,4154.57910381256,26730.4717608408,2383.09319929393,95.2905616855054,1.67539102582972,17258.2480131902,134633.483971098,479.950388607691,22.5215607337713
"12","[55,60)",46469.1974906904,122902.855613182,7169.87640377248,4516.60174545117,732.915596246695,665.107766239965,2.53296622932814,17570.6190324787,113800.534455232,12356.8110018309,615.849150866398,3.13324894006694,3214.09568653862,30129.684999699,3437.50595791045,163.051439184903,1.42248073211942,27180.0265195785,199472.526494387,1079.47635440209,21.5011608499894
"13","[60,65)",33384.6959789801,55320.8960901191,4067.15318448049,2736.31800535761,920.420415822689,484.807615673092,1.26530895042633,11767.8352835539,68780.0144940784,7227.59804678143,602.757315762111,1.98110763174404,4130.14003489443,23224.6174846074,4958.97597891028,203.530170756637,1.13372057268074,42627.7827211644,302995.675056195,2655.31871616754,19.921202552454
"14","65+",25175.9967576462,60974.2228866831,4418.94752012082,2499.95603630189,1320.18832827816,3007.77301055886,0.693172159174726,8004.63310549082,113304.485628912,23095.3683195332,5589.15157448158,1.28807734201936,1703.95189058512,80976.1540676136,10737.0002316916,3994.44025971535,0.920559752947208,53079.4584465113,1527971.07833476,75372.6731191114,17.3704060729761
