"","Age","lx_lost_none","Lx_lost_none","dx_lost_none_to_lost_dad","dx_lost_none_to_lost_mom","dx_lost_none_to_lost_both","dx_lost_none_to_dead","ex_lost_none","lx_lost_dad","Lx_lost_dad","dx_lost_dad_to_lost_both","dx_lost_dad_to_dead","ex_lost_dad","lx_lost_mom","Lx_lost_mom","dx_lost_mom_to_lost_both","dx_lost_mom_to_dead","ex_lost_mom","lx_lost_both","Lx_lost_both","dx_lost_both_to_dead","ex_lost_both"
"1","[0,5)",1e+05,495573.331167812,798.385690492934,349.77434501552,55.1116363003033,460.152111023407,43.8590486961151,0,1562.43089726476,0,1.45075578221767,11.0091642452649,0,604.529515804707,4.28493676835224,0.561320626793975,3.48357289941262,0,162.224044118686,0.150629042495207,21.7468392934848
"2","[5,10)",98336.5762171678,488566.050412324,976.711970946982,493.85793768221,3.22319765333762,37.1762527786199,39.0840086955759,796.934934710716,6044.57335540339,26.7064484530301,0.459947200198909,11.0446013718691,344.928087620374,2536.34730494153,28.0925200989529,0.192997218008293,3.49367959467442,59.2459440261603,440.903927330781,0.0335495187185072,21.8462165496654
"3","[10,15)",96825.6068581067,479389.483678676,1620.45043497165,495.007518751312,20.9773577388858,49.5775280953082,34.1886596111171,1746.48051000447,12413.6087185295,22.2181765731962,1.28379127194115,10.9880542179881,810.500507985622,4900.499663481,16.3150525912058,0.506800144806941,3.46951795527159,117.234560712762,689.681376813695,0.0713255067120129,21.8500977644871
"4","[15,20)",94639.5940185495,466506.097786795,1948.16781700613,823.299774498107,14.2262086120798,135.986027675901,29.3858551755995,3343.42897713099,21219.2696683516,53.8421562649264,6.18539437334776,10.8689120534,1288.68617400092,7834.17647396931,164.516957859027,2.28365404838495,3.42203540266728,176.673822109338,1364.62013338363,0.397785306785437,21.8544624638083
"5","[20,25)",91717.9141907573,446558.799825925,2950.7576039289,1176.13852229156,57.2482089033863,238.14410784929,24.7309423507123,5231.56924349884,33773.6758467144,150.364833269602,18.011070225113,10.6710861995347,1945.18533659162,12627.0759586897,192.485373356372,6.73385843051259,3.34813609141483,408.861359538586,2950.65930616973,1.57354894430232,21.8726008282493
"6","[25,30)",87295.6257477842,421053.407944957,3234.63928084298,1534.9255131804,87.4878505304932,346.079348363407,20.2880651080423,8013.95094393302,49333.383621446,326.669819626698,40.5489302167195,10.3585672079026,2922.1046270963,17794.2953391372,282.963819558436,14.6257886039,3.22958060909833,807.386226123644,6057.2099694595,4.97864460796601,21.9012136696814
"7","[30,35)",82092.4937548669,387473.788082482,4173.61714636646,1901.37751141232,95.4474768505736,443.298613821419,16.1027289695291,10881.3714749326,67669.8030284097,867.414204410144,77.4192495149551,9.90105932257309,4159.44053211436,25043.4304149752,593.885836373328,28.6515329029907,3.0624729253675,1499.5290712313,11638.9940991341,13.3158683480378,21.9300071964878
"8","[35,40)",75478.7530064161,345698.044070579,5456.29140455899,2337.51846367013,183.033909883921,530.881530336657,12.2441336686167,14110.1551673739,89435.6596545989,1299.77606397854,137.344542957287,9.26785333025896,5438.28067425036,30948.9549669939,853.059461247008,47.5276874052649,2.82468173803808,3042.96072051731,22464.0053703282,34.4975210390716,21.937152560212
"9","[40,45)",66971.0276979664,290474.519813072,6681.38880553932,3299.23487444777,238.151158003015,574.49607546832,8.78634224874789,18129.3259649971,112929.24813612,2634.60829220538,223.349744760881,8.42031381738179,6875.21198926822,39887.7333745963,1429.0992636307,78.8893507691446,2.52844489161457,5344.33263458771,41027.1314887112,81.1428349830999,21.8754420853701
"10","[45,50)",56177.756784508,228028.491536573,7376.29295338093,2964.20444721768,324.182878780533,641.890643838059,5.8592729009127,21952.7567335702,134521.446649874,4110.53666856638,378.672232659424,7.33208792922291,8666.45824931616,46260.6664155245,2656.28334685623,130.221836533424,2.13964232266622,9565.0485134437,69819.5672730303,196.539154766948,21.6671318682062
"11","[50,55)",44871.1858612908,159166.169155184,7966.57772535942,3302.10603844014,536.519448043782,649.822251264505,3.54242945457339,24839.8407857253,147071.791579268,7187.59257774538,600.444951391424,6.02026163498653,8844.15751314418,45946.2533372608,3583.86089603744,187.58319019212,1.68310365030566,16459.5122528799,118385.54374079,483.328592747667,21.2395453747722
"12","[55,60)",32416.1603981829,96107.3526927429,6928.43009751377,3267.89525964571,522.93173769525,584.590586800315,1.9057897862921,25018.3809819479,143521.507138909,9593.33855275998,872.995871034284,4.56467343462193,8374.81946535476,41506.9390974033,4261.28806515561,252.473564231971,1.22428846784821,27284.1565819588,177748.341695948,1081.18686514048,20.406182068021
"13","[60,65)",21112.3127165279,43189.3325031293,4474.89593668578,1907.07581080659,559.892891684737,381.669375569088,0.900412839176075,21480.4766556674,112109.357538879,12065.0364285769,990.724005382933,3.11642211399396,7128.95309561289,31761.6830389891,4607.76592895128,280.681849658962,0.802486792973293,40580.5280724292,255126.275356504,2254.58187388121,19.0685664092595
"14","65+",13788.7787017817,38120.0009412597,4295.73486580329,2215.14099526131,1203.29764970006,1920.39081745055,0.441231123974918,12899.6121583933,169310.668692723,27144.9626010989,8529.45029972429,1.95973596022074,4147.58112780924,40704.7050394957,7941.99277145636,2050.60178002969,0.471148539144047,55558.6414477609,1466808.77156675,73894.1769758422,16.9780080523073
