"","Age","lx_lost_none","Lx_lost_none","dx_lost_none_to_lost_dad","dx_lost_none_to_lost_mom","dx_lost_none_to_lost_both","dx_lost_none_to_dead","ex_lost_none","lx_lost_dad","Lx_lost_dad","dx_lost_dad_to_lost_both","dx_lost_dad_to_dead","ex_lost_dad","lx_lost_mom","Lx_lost_mom","dx_lost_mom_to_lost_both","dx_lost_mom_to_dead","ex_lost_mom","lx_lost_both","Lx_lost_both","dx_lost_both_to_dead","ex_lost_both"
"1","[0,5)",1e+05,490367.777691284,0,0,0,1083.30772695245,41.5227040191205,0,4673.47230871613,0,10.3245133429583,10.8586253716135,0,0,NA,0,3.43183928589047,0,0,0,19.5375042432974
"2","[5,10)",98916.6922730475,485128.17431443,0,0,0,85.7857673729987,37.0239291877876,-10.3245133429583,3478.99086978897,1956.79010968574,0.615193916268132,10.9314396049055,0,3730.51112347405,0,0.659670529078174,3.46978573008107,0,1957.13619230679,0.346082621047048,19.7535338276197
"3","[10,15)",98830.9065056745,470760.391557298,0,0,0,88.0033076742702,32.1474129809179,-1967.72981694497,23140.1396927022,0,4.32578625883526,10.9059019985015,-0.659670529078174,0,NA,0,3.4351035527157,1956.4440270647,0,0,19.7511991727923
"4","[15,20)",98742.9031980003,437803.082282206,4005.19318140151,0,0,237.537725221142,27.4091554932315,-1972.05560320381,32550.4633145908,0,17.6608236066692,10.6817151294035,-0.659670529078174,16013.3356964309,0,8.68831556576572,3.43831602548999,1956.4440270647,6690.4546442719,3.63002327121844,19.7696702868733
"5","[20,25)",94500.1722913776,421569.286533293,0,0,0,425.435469088142,23.0370824041635,2015.47675459104,52383.1311481126,0,52.8635331941881,10.38013968716,-9.34798609484389,15085.6829362767,0,15.2240326834223,3.28501885192603,1952.81400379348,2085.5243823176,2.10465058112334,19.7554348923288
"6","[25,30)",94074.7368222895,415073.76386786,0,0,0,520.230823873409,18.8503033224981,1962.61322139685,31239.666515136,0,39.1540946776717,9.89793484131781,-24.5720187782662,34460.2604343209,0,43.1906114941685,3.14764579494266,1950.70935321236,7573.37168268305,9.49205113150931,19.8340944240543
"7","[30,35)",93554.5059984161,336090.081063378,13345.5196696466,0,0,583.239162233648,14.7051568235318,1923.45912671918,93986.604571147,0,163.101119610025,9.63927033872407,-67.7626302724346,39800.7498835499,0,69.0688518533672,2.81345801759554,1941.21730208085,14881.7910444256,25.8253481144843,19.8810032781369
"8","[35,40)",79625.7471665359,342478.124393044,12484.9855507225,0,0,819.216274618644,11.3509037022884,15105.8776767557,90127.06109824,1826.2225943078,215.586193617705,8.74943972874526,-136.831482125802,11018.2878978216,0,26.3560213672803,2.42558215437095,1915.39195396636,36214.6984858946,86.6264682821144,19.9000975558537
"9","[40,45)",66321.5453411947,290268.424262858,12926.895262066,0,0,991.943002685754,7.89619043625232,25549.0544395528,97807.635828294,0,334.240970975385,7.90964738940733,-163.187503493082,34890.0798146726,6268.01138711927,119.230917462697,2.33923523314171,3654.98807999205,50000.1100941754,170.866877674993,19.7598563416896
"10","[45,50)",52402.707076443,237645.734743785,6629.0619190317,3810.6651221234,0,1103.99021641047,4.93600451161475,38141.7087306433,125047.966729632,2617.327305667,580.913989474184,7.00269341068359,-6550.42980807505,48946.7823647882,0,227.383710100069,2.00738986067424,9752.13258943632,51969.0786617943,241.423876007467,19.5671803800281
"11","[50,55)",40858.9898188774,141398.915726956,4622.05231578405,1409.12964863637,0,947.521002986814,2.45746925995471,41572.5293545338,159613.810644567,12650.5165597409,1069.57989865021,5.80208923627163,-2967.14839605172,49017.950361448,3799.59667615518,328.471666505026,1.52019387180018,12128.0360190959,100838.182642028,675.72156027592,19.4598878668626
"12","[55,60)",33880.2868514702,51755.3820376054,13779.5328119444,0,0,523.019679721641,0.944852378176294,32474.4852119267,154648.214543918,0,1562.81446403996,4.19790943881827,-5686.08709007556,32295.3666387458,1984.73316016391,326.364363490095,1.01861955708814,27902.427694716,193849.818029731,1958.97056013113,18.9851932915837
"13","[60,65)",19577.7343598042,22394.9307263215,0,1856.93484382005,0,335.627553403779,0.379231297969497,44691.2035598312,90419.886722051,5339.63668663619,1355.10155090145,2.57916223866179,-7997.18461372957,34547.5276681329,0,517.75566216763,0.68794469044881,27928.1902947488,259105.568945995,3883.15414954277,17.6685369431341
"14","65+",17385.1719625803,9536.3327117321,0,0,0,536.553412942789,0.122091112953675,37996.4653222935,126745.493174452,5026.79692657698,7131.22423405015,1.62268859437903,-6658.00543207715,23377.3937693853,0,1315.30859837135,0.299294509696501,29384.6728318423,1228584.68952412,69125.2421848115,15.7292406458625
