mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat,age,race,name
0.11872872246886745,0.0012500427240930189,0.1012923521266017,0.003928877746381201,0.040718397854867874,0.09320429599980948,0.1676818432043786,0.3752720112649981,6566.041130863397,1.0000217564726412,22,non-hispanic white,theta_lost_none_to_lost_mom
0.006033677943195539,5.664535641810537e-5,0.003659975660482295,3.9075799039714514e-4,0.0032238977314165145,0.00566821910843501,0.008321142205709972,0.014047686465259515,4174.723984398646,0.9998811519173374,23,non-hispanic white,theta_lost_none_to_lost_mom
0.00394208637296105,3.6847216808401725e-5,0.002450875064572454,2.4206201209485954e-4,0.0020354912963127967,0.0036792105549822256,0.005500688106767078,0.009404021346415258,4424.181822931101,1.001059945326536,24,non-hispanic white,theta_lost_none_to_lost_mom
0.12910337028548946,0.0015390340404244807,0.11058461609490278,0.004948471095897762,0.0428632052056349,0.10182137007195824,0.18383209833950376,0.41424176590773876,5162.891256433026,1.000854710031833,25,non-hispanic white,theta_lost_none_to_lost_mom
0.13569240019254622,0.0014941647854863828,0.11165103263139017,0.004401308038601255,0.0497269686030149,0.10893201808866723,0.1923352645431841,0.4167063109456537,5583.782519006573,1.0003548522222365,26,non-hispanic white,theta_lost_none_to_lost_mom
0.12932341244223997,0.0014022287284974142,0.10726542264610905,0.004030970417385904,0.04502642018303792,0.10132756717111174,0.18816019892611902,0.40506108853345696,5851.6962604714345,0.9994551849565773,27,non-hispanic white,theta_lost_none_to_lost_mom
0.002275557818651801,1.9118736269297797e-5,0.0013669019852631293,2.0057052362186864e-4,0.0012130169783944177,0.0021042498037605007,0.0031677518582523363,0.005199030207394715,5111.5943765986485,0.9992260772005196,28,non-hispanic white,theta_lost_none_to_lost_mom
0.13179100258991086,0.0013582774840300718,0.1113178360799696,0.004438692152826497,0.04616595255081603,0.10115154502731308,0.1900321869603821,0.4130325117889724,6716.646748448029,0.9994899859787096,29,non-hispanic white,theta_lost_none_to_lost_mom
0.13463242024410582,0.0014157784763840161,0.11110889580866633,0.004916390951219769,0.04752644707907833,0.10641583910282576,0.19807718965224747,0.4017763161826056,6158.955299128757,1.0002526457368985,30,non-hispanic white,theta_lost_none_to_lost_mom
0.005523506457004024,5.0523093768716774e-5,0.0034002141386792655,3.583710682960277e-4,0.002930359413842955,0.005134688250619555,0.0077490807732118385,0.012817198679342922,4529.316449622499,0.9998319700528956,31,non-hispanic white,theta_lost_none_to_lost_mom
0.010763635960510224,9.784005924519498e-5,0.006516103235887827,6.69638466025686e-4,0.00561540513335351,0.010205509467255711,0.0149612644596521,0.024906067211220007,4435.499131981414,1.0004520663978753,32,non-hispanic white,theta_lost_none_to_lost_mom
0.13295634031006526,0.0013128247343355357,0.11098422952125776,0.004332879057502358,0.047822320573109846,0.10523407436916335,0.19139414359087537,0.4006144810490303,7146.757430729513,0.9994740409534392,33,non-hispanic white,theta_lost_none_to_lost_mom
0.005750621745084346,5.488547305165078e-5,0.0031097849148106083,5.279451836984943e-4,0.0033910382060797,0.005512446619874815,0.007890050745648334,0.01228917146035384,3210.3019431537527,1.001318242894831,34,non-hispanic white,theta_lost_none_to_lost_mom
0.004644223217528324,4.625127247571113e-5,0.002906088662259753,2.9644631930786955e-4,0.0024127078680371925,0.004247254945706538,0.006499501687689162,0.01105802091933096,3947.9382291952315,0.9994607466377874,35,non-hispanic white,theta_lost_none_to_lost_mom
0.00906661813662145,8.056541506038125e-5,0.005214332082963692,8.176529302516037e-4,0.004977118987837552,0.00858398741207812,0.01251943456135434,0.020269005574031978,4188.90079512725,1.001146790141198,36,non-hispanic white,theta_lost_none_to_lost_mom
0.0038356874560203083,3.542844215050174e-5,0.002305740381170969,2.7421787079141477e-4,0.0020294623847178163,0.003577743074928037,0.005376547378309546,0.008867675063115072,4235.617158732756,1.0004760089965792,37,non-hispanic white,theta_lost_none_to_lost_mom
0.0067116684634717745,5.9423128417704717e-5,0.0038185231740850774,4.975751165610284e-4,0.0038054213945959716,0.006323548853049164,0.009312305221812894,0.014732863198137056,4129.332334933127,0.9992577208835483,38,non-hispanic white,theta_lost_none_to_lost_mom
0.010567167490626622,7.755032236468692e-5,0.004735647301726942,0.00187475158753734,0.007144455594446402,0.010313389303320847,0.013851812959439935,0.0201737179838672,3728.992284417061,0.9995107046661684,39,non-hispanic white,theta_lost_none_to_lost_mom
0.0023747099866865836,2.338730523234564e-5,0.0014406181316461368,1.6454789014768058e-4,0.0012335304621793435,0.0022157808462656024,0.0033099753483725887,0.005576395002413333,3794.349971607477,0.9995380725888254,40,non-hispanic white,theta_lost_none_to_lost_mom
