mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat,age,race,name
0.09509431560621208,0.0010284757944453878,0.08932981805554438,0.0031100200142600196,0.0290297259617312,0.06931488465401428,0.13603948654969777,0.3311687358076056,7544.053317648178,0.9994756056730298,1,hispanic,theta_lost_none_to_lost_mom
0.21225744663339832,0.0021015265002484857,0.16411474595625433,0.008201673236037776,0.08122031629252686,0.1772516428291615,0.3036902075193044,0.6073078864164159,6098.534260859792,0.9997691353349855,2,hispanic,theta_lost_none_to_lost_mom
0.31450039847922717,0.0031442288149899043,0.22486387882923697,0.014009486807615252,0.13246572673313992,0.27155425764125657,0.4595654083985145,0.8433782668171483,5114.59334022355,0.9997571691659511,3,hispanic,theta_lost_none_to_lost_mom
0.3142076549678519,0.0032039898485447514,0.2209989866655277,0.01360722326310215,0.13773263874777542,0.2741997211381375,0.45431922116621476,0.8431873684543635,4757.7136723673575,0.9992058016018426,4,hispanic,theta_lost_none_to_lost_mom
0.23315014988743274,0.002388647804910896,0.177977390786457,0.009401387479963427,0.09121312625079142,0.19281389525047435,0.3417833161127107,0.6546178760812442,5551.6928634992755,1.0016904902403068,5,hispanic,theta_lost_none_to_lost_mom
0.23497529269819514,0.0023722189325975484,0.17815704268612667,0.007600797136966948,0.09354158358328404,0.19735923427049662,0.3414219999441664,0.6704320950103217,5640.225330990623,1.0001307398196349,6,hispanic,theta_lost_none_to_lost_mom
0.2403564969687192,0.002399157590180711,0.18087140890443237,0.010290287086355234,0.0944426243635901,0.20459366877258262,0.34737651542672376,0.6657709750777187,5683.584111041868,0.999730704754923,7,hispanic,theta_lost_none_to_lost_mom
0.23855147366592874,0.002382900287434121,0.18513726278034617,0.009020860710320756,0.09087104928687009,0.19951070981922464,0.34786495888544466,0.6813174601187963,6036.371189723432,0.9996105650713425,8,hispanic,theta_lost_none_to_lost_mom
0.23345216976433575,0.0025841548331918198,0.18016590200214866,0.008145463895200643,0.09075679536168631,0.19785665956210016,0.3346576617284712,0.6624037819797334,4860.804315458349,1.000586825445416,9,hispanic,theta_lost_none_to_lost_mom
0.3058327151388375,0.0030660370411558367,0.21765442787855915,0.01554361377898734,0.12841320037893006,0.2667361648998542,0.44474553562725244,0.8129514696499864,5039.416095896985,0.9993390874434188,10,hispanic,theta_lost_none_to_lost_mom
